	('step', '')	('com_id', '')	('x', 'amin')	('x', 'amax')	('com_size', 'size')	('degree', 'mean')	('degree', 'std')	('degree', 'amin')	('degree', 'amax')	('num_stops', 'sum')	('num_stops', 'mean')	('num_stops', 'amin')	('num_stops', 'amax')	('y', 'amin')	('y', 'amax')	('avg_speed', 'mean')	('avg_speed', 'std')	('avg_speed', 'amin')	('avg_speed', 'amax')	('speed', 'mean')	('speed', 'std')	('speed', 'amin')	('speed', 'amax')	('congested', 'sum')	('range', '')	('num_stops_count', '')
333	10	249	2426.5	2470.68	2	2.0	0.0	2	2	1	0.5	0	1	3462.25	3526.5	48.18	14.18456203060217	38.15	58.21	27.7	39.173715677734734	0.0	55.4	0	77.97393731241219	0
334	10	251	653.5	883.5	4	3.5	0.5773502691896257	3	4	0	0.0	0	0	1575.45	1696.91	52.29	1.47979728341422	50.1	53.26	52.7125	1.9371865337822232	49.87	54.06	0	260.1010026893399	0
335	10	295	1062.4	1062.4	1	2.0		2	2	0	0.0	0	0	3296.5	3296.5	43.06		43.06	43.06	3.54		3.54	3.54	0	0.0	0
336	10	300	4203.85	4203.85	1	2.0		2	2	1	1.0	1	1	3963.5	3963.5	39.77		39.77	39.77	0.0		0.0	0.0	0	0.0	0
337	10	301	2426.5	2426.5	1	0.0		0	0	0	0.0	0	0	1937.22	1937.22	43.62		43.62	43.62	45.6		45.6	45.6	0	0.0	0
338	10	302	2932.8	2932.8	1	1.0		1	1	0	0.0	0	0	1096.5	1096.5	53.71		53.71	53.71	56.03		56.03	56.03	0	0.0	0
339	10	303	3317.16	3317.16	1	2.0		2	2	1	1.0	1	1	1103.5	1103.5	39.5		39.5	39.5	0.0		0.0	0.0	0	0.0	0
340	10	304	4396.5	4396.5	1	1.0		1	1	0	0.0	0	0	2826.54	2826.54	40.92		40.92	40.92	45.83		45.83	45.83	0	0.0	0
341	10	305	3086.5	3086.5	1	0.0		0	0	0	0.0	0	0	2615.47	2615.47	55.22		55.22	55.22	39.5		39.5	39.5	0	0.0	0
342	10	306	3953.5	3953.5	1	0.0		0	0	0	0.0	0	0	912.25	912.25	57.83		57.83	57.83	45.71		45.71	45.71	0	0.0	0
343	10	307	3035.82	3035.82	1	1.0		1	1	0	0.0	0	0	4173.5	4173.5	48.07		48.07	48.07	27.92		27.92	27.92	0	0.0	0
344	10	308	2193.5	2193.5	1	1.0		1	1	0	0.0	0	0	2663.04	2663.04	46.76		46.76	46.76	35.96		35.96	35.96	0	0.0	0
345	10	309	3963.5	3963.5	1	0.0		0	0	0	0.0	0	0	2512.5	2512.5	39.99		39.99	39.99	54.97		54.97	54.97	0	0.0	0
346	10	310	1546.5	1546.5	1	0.0		0	0	0	0.0	0	0	1376.64	1376.64	48.9		48.9	48.9	51.7		51.7	51.7	0	0.0	0
347	10	311	4176.5	4176.5	1	3.0		3	3	0	0.0	0	0	2234.02	2234.02	41.96		41.96	41.96	57.06		57.06	57.06	0	0.0	0
348	10	312	213.5	213.5	1	0.0		0	0	0	0.0	0	0	2548.76	2548.76	48.77		48.77	48.77	49.09		49.09	49.09	0	0.0	0
349	10	313	3966.5	3966.5	1	1.0		1	1	0	0.0	0	0	1926.21	1926.21	51.37		51.37	51.37	36.62		36.62	36.62	0	0.0	0
350	10	314	213.5	213.5	1	0.0		0	0	0	0.0	0	0	1125.7	1125.7	46.77		46.77	46.77	46.86		46.86	46.86	0	0.0	0
351	10	315	3117.73	3117.73	1	1.0		1	1	0	0.0	0	0	3746.5	3746.5	46.0		46.0	46.0	6.3		6.3	6.3	0	0.0	0
352	10	316	1753.5	1753.5	1	1.0		1	1	0	0.0	0	0	580.38	580.38	50.14		50.14	50.14	50.14		50.14	50.14	0	0.0	0
353	10	317	1326.5	1326.5	1	1.0		1	1	0	0.0	0	0	3608.88	3608.88	54.7		54.7	54.7	55.14		55.14	55.14	0	0.0	0
354	10	318	1973.5	1973.5	1	0.0		0	0	0	0.0	0	0	960.97	960.97	39.4		39.4	39.4	56.22		56.22	56.22	0	0.0	0
355	10	319	3331.46	3331.46	1	1.0		1	1	1	1.0	1	1	4183.5	4183.5	39.02		39.02	39.02	0.35		0.35	0.35	0	0.0	0
356	10	320	1781.56	1781.56	1	2.0		2	2	0	0.0	0	0	433.5	433.5	45.08		45.08	45.08	33.66		33.66	33.66	0	0.0	0
357	10	321	4186.5	4186.5	1	4.0		4	4	0	0.0	0	0	3104.2	3104.2	39.44		39.44	39.44	50.43		50.43	50.43	0	0.0	0
358	10	322	4396.5	4396.5	1	1.0		1	1	0	0.0	0	0	1127.92	1127.92	45.76		45.76	45.76	50.63		50.63	50.63	0	0.0	0
359	10	323	3303.5	3303.5	1	0.0		0	0	0	0.0	0	0	3282.28	3282.28	46.86		46.86	46.86	19.45		19.45	19.45	0	0.0	0
360	10	324	3523.5	3523.5	1	1.0		1	1	0	0.0	0	0	968.25	968.25	48.09		48.09	48.09	50.13		50.13	50.13	0	0.0	0
361	10	325	873.5	873.5	1	1.0		1	1	0	0.0	0	0	1159.65	1159.65	61.37		61.37	61.37	58.26		58.26	58.26	0	0.0	0
362	10	326	3953.5	3953.5	1	2.0		2	2	0	0.0	0	0	3479.33	3479.33	54.58		54.58	54.58	55.15		55.15	55.15	0	0.0	0
363	10	327	876.5	876.5	1	2.0		2	2	0	0.0	0	0	3574.94	3574.94	54.71		54.71	54.71	58.76		58.76	58.76	0	0.0	0
364	10	328	2504.61	2504.61	1	1.0		1	1	0	0.0	0	0	1106.5	1106.5	46.44		46.44	46.44	21.93		21.93	21.93	0	0.0	0
365	10	329	1313.5	1313.5	1	0.0		0	0	0	0.0	0	0	522.64	522.64	51.81		51.81	51.81	53.87		53.87	53.87	0	0.0	0
366	10	330	3516.5	3516.5	1	2.0		2	2	0	0.0	0	0	2381.99	2381.99	44.53		44.53	44.53	56.26		56.26	56.26	0	0.0	0
367	10	331	990.95	990.95	1	1.0		1	1	0	0.0	0	0	886.5	886.5	44.99		44.99	44.99	58.56		58.56	58.56	0	0.0	0
368	10	332	1546.5	1546.5	1	0.0		0	0	0	0.0	0	0	2086.52	2086.52	44.26		44.26	44.26	10.18		10.18	10.18	0	0.0	0
369	10	333	1986.5	1986.5	1	1.0		1	1	0	0.0	0	0	2838.49	2838.49	39.32		39.32	39.32	44.58		44.58	44.58	0	0.0	0
370	10	334	2426.5	2426.5	1	1.0		1	1	0	0.0	0	0	1054.71	1054.71	46.69		46.69	46.69	50.78		50.78	50.78	0	0.0	0
371	10	335	2315.9	2315.9	1	1.0		1	1	0	0.0	0	0	3076.5	3076.5	42.09		42.09	42.09	39.88		39.88	39.88	0	0.0	0
372	10	336	433.5	433.5	1	0.0		0	0	0	0.0	0	0	2826.95	2826.95	47.85		47.85	47.85	47.24		47.24	47.24	0	0.0	0
373	10	337	2022.3	2022.3	1	1.0		1	1	1	1.0	1	1	443.5	443.5	38.82		38.82	38.82	0.0		0.0	0.0	0	0.0	0
374	10	338	3073.5	3073.5	1	2.0		2	2	0	0.0	0	0	1216.89	1216.89	44.42		44.42	44.42	46.29		46.29	46.29	0	0.0	0
375	10	339	4186.5	4186.5	1	1.0		1	1	0	0.0	0	0	3710.59	3710.59	55.22		55.22	55.22	55.26		55.26	55.26	0	0.0	0
376	10	340	4396.5	4396.5	1	1.0		1	1	0	0.0	0	0	1019.38	1019.38	53.17		53.17	53.17	56.41		56.41	56.41	0	0.0	0
377	10	341	2743.09	2743.09	1	0.0		0	0	0	0.0	0	0	3073.5	3073.5	43.64		43.64	43.64	39.68		39.68	39.68	0	0.0	0
378	10	342	3083.5	3083.5	1	1.0		1	1	0	0.0	0	0	3725.69	3725.69	38.71		38.71	38.71	13.33		13.33	13.33	0	0.0	0
379	10	343	2636.5	2636.5	1	2.0		2	2	0	0.0	0	0	3472.59	3472.59	39.92		39.92	39.92	51.66		51.66	51.66	0	0.0	0
380	10	344	213.5	213.5	1	1.0		1	1	0	0.0	0	0	3236.71	3236.71	47.54		47.54	47.54	47.55		47.55	47.55	0	0.0	0
381	10	345	216.5	216.5	1	4.0		4	4	0	0.0	0	0	1628.09	1628.09	38.23		38.23	38.23	25.13		25.13	25.13	0	0.0	0
382	10	346	3866.26	3866.26	1	0.0		0	0	0	0.0	0	0	446.5	446.5	52.1		52.1	52.1	61.58		61.58	61.58	0	0.0	0
383	10	347	213.5	213.5	1	1.0		1	1	0	0.0	0	0	3183.59	3183.59	55.51		55.51	55.51	55.45		55.45	55.45	0	0.0	0
384	10	348	3293.5	3293.5	1	0.0		0	0	0	0.0	0	0	2013.61	2013.61	51.47		51.47	51.47	48.84		48.84	48.84	0	0.0	0
385	10	349	2853.5	2853.5	1	0.0		0	0	0	0.0	0	0	682.66	682.66	39.82		39.82	39.82	57.56		57.56	57.56	0	0.0	0
386	10	350	608.9	608.9	1	0.0		0	0	0	0.0	0	0	3953.5	3953.5	45.63		45.63	45.63	29.53		29.53	29.53	0	0.0	0
387	10	351	1115.65	1115.65	1	0.0		0	0	0	0.0	0	0	216.5	216.5	43.8		43.8	43.8	26.47		26.47	26.47	0	0.0	0
388	10	352	4186.5	4186.5	1	1.0		1	1	0	0.0	0	0	4081.07	4081.07	57.73		57.73	57.73	57.79		57.79	57.79	0	0.0	0
389	10	353	2206.5	2206.5	1	1.0		1	1	0	0.0	0	0	3230.26	3230.26	39.94		39.94	39.94	49.09		49.09	49.09	0	0.0	0
390	10	354	873.5	873.5	1	0.0		0	0	0	0.0	0	0	2545.13	2545.13	43.42		43.42	43.42	29.21		29.21	29.21	0	0.0	0
391	10	355	1326.5	1326.5	1	0.0		0	0	0	0.0	0	0	1112.82	1112.82	39.23		39.23	39.23	40.49		40.49	40.49	0	0.0	0
392	10	356	1753.5	1753.5	1	0.0		0	0	0	0.0	0	0	2589.41	2589.41	48.91		48.91	48.91	54.51		54.51	54.51	0	0.0	0
1104	20	78	3513.5	3746.5	6	4.833333333333333	0.408248290463863	4	5	4	0.6666666666666666	0	1	3727.39	3966.5	39.615	5.907560410186277	32.31	47.09	6.413333333333333	10.70568758495533	0.0	27.68	0	333.86013853109216	0
1105	20	162	3917.97	4176.5	4	3.0	0.0	3	3	2	0.5	0	1	1313.5	1424.82	38.2375	8.132053348734685	28.88	47.61	17.7125	28.53776372341276	0.0	59.8	0	281.47806895031823	0
1106	20	197	216.5	446.5	6	3.6666666666666665	1.505545305418162	2	6	1	0.16666666666666666	0	1	1546.5	2141.91	40.559999999999995	6.90645495171006	31.59	48.35	24.576666666666668	17.471616601410027	6.12	53.98	0	638.2891727892616	0
1107	20	215	3526.5	3526.5	2	3.0	1.4142135623730951	2	4	0	0.0	0	0	2406.2	2588.52	41.865	5.324514062334737	38.1	45.63	8.434999999999999	3.556747109368339	5.92	10.95	0	182.32000000000016	0
1108	20	232	3963.5	4406.5	6	6.0	1.5491933384829668	3	7	3	0.5	0	1	3181.7	3287.86	42.75	8.012562636260654	30.08	50.43	17.105	24.448174369469804	0.0	50.43	0	455.54247398019874	0
1109	20	251	653.5	883.5	5	3.8	1.4832396974191326	2	6	1	0.2	0	1	1552.86	1973.5	45.322	7.5298452839351055	36.44	52.11	23.846	19.13669067524477	0.0	50.45	0	479.41423591712424	0
1110	20	295	876.5	1106.5	6	3.6666666666666665	1.0327955589886444	3	5	3	0.5	0	1	2950.58	3296.5	32.71333333333333	4.6937135262675085	28.5	38.73	13.608333333333333	18.443067441905278	0.0	48.44	0	415.40419641597276	0
1111	20	313	3743.5	3966.5	5	5.2	1.6431676725154984	4	7	2	0.4	0	1	1735.26	1957.32	39.548	5.746048207246427	34.78	48.67	17.934	21.867889244277784	0.0	50.06	0	314.7056459614285	0
1112	20	364	2426.5	2643.5	2	4.0	0.0	4	4	1	0.5	0	1	3505.84	3507.54	39.86	1.9798989873222366	38.46	41.26	3.97	5.614427842621188	0.0	7.94	0	217.00665888400752	0
1113	20	398	4222.38	4406.5	6	6.0	1.0954451150103321	5	7	3	0.5	0	1	1645.79	1766.5	41.945	10.402308878321193	29.13	53.66	13.775	21.27051550856255	0.0	51.47	0	220.16148278025375	0
1114	20	407	836.82	876.5	3	2.0	0.0	2	2	0	0.0	0	0	2416.5	2507.67	44.95333333333334	7.330964011187906	36.51	49.7	28.540000000000003	4.309199461616961	25.12	33.38	0	99.43073619359362	0
1115	20	553	3024.26	3267.88	5	3.8	0.4472135954999579	3	4	2	0.4	0	1	1096.5	1313.5	40.696	5.641673510581747	32.26	45.5	22.6	22.79416153316458	0.34	46.44	0	326.250983753306	0
1116	20	572	2646.5	2866.5	3	3.6666666666666665	0.5773502691896257	3	4	1	0.3333333333333333	0	1	3073.5	3246.57	40.583333333333336	8.58175001577961	33.59	50.16	34.51333333333333	30.109044045491274	0.0	55.4	0	279.91646057350766	0
1117	20	574	4403.5	4403.5	3	2.0	0.0	2	2	0	0.0	0	0	2163.38	2376.15	40.02	2.3838833864096185	37.37	41.99	23.863333333333333	19.834198580566166	11.18	46.72	0	212.76999999999998	0
1118	20	584	3963.5	3963.5	2	3.0	0.0	3	3	0	0.0	0	0	2536.57	2611.22	40.205	6.272037149124729	35.77	44.64	27.3	29.51463704672649	6.43	48.17	0	74.64999999999964	0
1119	20	605	3293.5	3516.5	2	2.5	0.7071067811865476	2	3	0	0.0	0	0	2239.29	2244.68	50.57	1.1596551211458732	49.75	51.39	32.135	17.359471478129745	19.86	44.41	0	223.06512972672354	0
1120	20	620	2426.5	2646.5	3	2.0	0.0	2	2	2	0.6666666666666666	0	1	1087.91	1208.56	33.48	1.0772186407596451	32.66	34.7	8.083333333333334	14.000744027848425	0.0	24.25	0	250.9111844856661	0
1121	20	642	2636.5	2853.5	2	5.5	0.7071067811865476	5	6	0	0.0	0	0	3326.87	3350.49	40.785	11.985459941111994	32.31	49.26	23.205	0.5020458146427288	22.85	23.56	0	218.28170880767814	0
1122	20	658	3076.5	3293.5	4	3.25	0.5	3	4	0	0.0	0	0	1753.5	1973.5	39.155	9.224873982879114	30.29	49.88	39.1575	18.237615661045176	11.98	50.89	0	309.01294471267704	0
1123	20	706	1753.5	2022.3	3	2.3333333333333335	0.5773502691896257	2	3	1	0.3333333333333333	0	1	433.5	456.99	39.89333333333334	10.186325801452293	28.33	47.54	17.263333333333335	18.446274239892816	0.0	36.7	0	269.82442458013315	0
1124	20	746	3953.5	4176.5	2	6.0	0.0	6	6	0	0.0	0	0	3334.87	3469.48	41.245	14.813887065858188	30.77	51.72	37.120000000000005	16.17860315354819	25.68	48.56	0	260.47812211393114	0
1125	20	891	2105.35	2206.5	3	2.3333333333333335	0.5773502691896257	2	3	0	0.0	0	0	1603.9	1753.5	38.550000000000004	7.529960159257141	30.44	45.32	41.23333333333333	13.780828470499655	26.85	54.32	0	180.58649589601097	0
1126	20	902	2633.5	2633.5	1	2.0		2	2	0	0.0	0	0	1827.74	1827.74	47.99		47.99	47.99	47.99		47.99	47.99	0	0.0	0
1127	20	903	2193.5	2193.5	1	0.0		0	0	0	0.0	0	0	2534.5	2534.5	46.35		46.35	46.35	47.22		47.22	47.22	0	0.0	0
1128	20	904	623.87	623.87	1	1.0		1	1	1	1.0	1	1	3953.5	3953.5	32.67		32.67	32.67	3.98		3.98	3.98	0	0.0	0
1129	20	905	2336.57	2336.57	1	2.0		2	2	1	1.0	1	1	3076.5	3076.5	31.63		31.63	31.63	0.0		0.0	0.0	0	0.0	0
1130	20	906	213.5	213.5	1	1.0		1	1	0	0.0	0	0	3113.96	3113.96	46.09		46.09	46.09	23.78		23.78	23.78	0	0.0	0
1131	20	907	433.5	433.5	1	0.0		0	0	0	0.0	0	0	2694.15	2694.15	47.8		47.8	47.8	46.57		46.57	46.57	0	0.0	0
1132	20	908	876.5	876.5	1	1.0		1	1	1	1.0	1	1	3532.42	3532.42	39.51		39.51	39.51	0.0		0.0	0.0	0	0.0	0
1133	20	909	3086.5	3086.5	1	1.0		1	1	0	0.0	0	0	2779.1	2779.1	53.35		53.35	53.35	63.33		63.33	63.33	0	0.0	0
1134	20	910	3073.5	3073.5	1	0.0		0	0	0	0.0	0	0	2471.54	2471.54	33.03		33.03	33.03	33.21		33.21	33.21	0	0.0	0
1135	20	911	4396.5	4396.5	1	1.0		1	1	0	0.0	0	0	905.47	905.47	48.55		48.55	48.55	7.8		7.8	7.8	0	0.0	0
1136	20	912	1546.5	1546.5	1	1.0		1	1	0	0.0	0	0	1511.58	1511.58	50.21		50.21	50.21	25.84		25.84	25.84	0	0.0	0
1137	20	913	1756.5	1756.5	1	0.0		0	0	0	0.0	0	0	1161.7	1161.7	42.69		42.69	42.69	46.7		46.7	46.7	0	0.0	0
1138	20	914	2263.23	2263.23	1	2.0		2	2	0	0.0	0	0	2866.5	2866.5	32.04		32.04	32.04	16.95		16.95	16.95	0	0.0	0
1139	20	915	2467.36	2467.36	1	0.0		0	0	0	0.0	0	0	3963.5	3963.5	54.06		54.06	54.06	46.68		46.68	46.68	0	0.0	0
1140	20	916	2633.5	2633.5	1	1.0		1	1	0	0.0	0	0	1635.49	1635.49	29.0		29.0	29.0	20.39		20.39	20.39	0	0.0	0
1141	20	917	3115.44	3115.44	1	1.0		1	1	1	1.0	1	1	3746.5	3746.5	32.31		32.31	32.31	4.19		4.19	4.19	0	0.0	0
1142	20	918	3325.6	3325.6	1	2.0		2	2	1	1.0	1	1	4183.5	4183.5	29.04		29.04	29.04	14.5		14.5	14.5	0	0.0	0
1143	20	919	1973.5	1973.5	1	1.0		1	1	1	1.0	1	1	897.76	897.76	33.26		33.26	33.26	0.0		0.0	0.0	0	0.0	0
1144	20	920	1323.5	1323.5	1	1.0		1	1	0	0.0	0	0	2791.6	2791.6	31.39		31.39	31.39	24.26		24.26	24.26	0	0.0	0
1145	20	921	213.5	213.5	1	0.0		0	0	0	0.0	0	0	2438.53	2438.53	44.99		44.99	44.99	6.34		6.34	6.34	0	0.0	0
1146	20	922	1326.5	1326.5	1	1.0		1	1	0	0.0	0	0	3726.18	3726.18	48.99		48.99	48.99	5.68		5.68	5.68	0	0.0	0
1147	20	923	1259.75	1259.75	1	1.0		1	1	0	0.0	0	0	213.5	213.5	44.22		44.22	44.22	57.79		57.79	57.79	0	0.0	0
1148	20	924	4186.5	4186.5	1	0.0		0	0	0	0.0	0	0	3864.1	3864.1	55.26		55.26	55.26	55.26		55.26	55.26	0	0.0	0
1149	20	925	2206.5	2206.5	1	1.0		1	1	0	0.0	0	0	3677.87	3677.87	57.71		57.71	57.71	56.82		56.82	56.82	0	0.0	0
1150	20	926	4396.5	4396.5	1	1.0		1	1	1	1.0	1	1	1112.62	1112.62	33.22		33.22	33.22	0.0		0.0	0.0	0	0.0	0
1151	20	927	1533.5	1533.5	1	1.0		1	1	1	1.0	1	1	672.81	672.81	31.73		31.73	31.73	0.0		0.0	0.0	0	0.0	0
1152	20	928	921.93	921.93	1	1.0		1	1	1	1.0	1	1	883.5	883.5	38.32		38.32	38.32	0.0		0.0	0.0	0	0.0	0
1153	20	929	876.5	876.5	1	1.0		1	1	1	1.0	1	1	1112.56	1112.56	43.19		43.19	43.19	0.0		0.0	0.0	0	0.0	0
1154	20	930	216.5	216.5	1	0.0		0	0	0	0.0	0	0	978.8	978.8	49.72		49.72	49.72	57.7		57.7	57.7	0	0.0	0
1155	20	931	2426.5	2426.5	1	1.0		1	1	1	1.0	1	1	1967.8	1967.8	33.31		33.31	33.31	0.0		0.0	0.0	0	0.0	0
1156	20	932	3866.99	3866.99	1	1.0		1	1	0	0.0	0	0	653.5	653.5	45.4		45.4	45.4	55.38		55.38	55.38	0	0.0	0
1157	20	933	3059.04	3059.04	1	1.0		1	1	1	1.0	1	1	4176.5	4176.5	34.62		34.62	34.62	2.53		2.53	2.53	0	0.0	0
1158	20	934	1810.5	1810.5	1	1.0		1	1	0	0.0	0	0	1763.5	1763.5	44.19		44.19	44.19	12.78		12.78	12.78	0	0.0	0
1159	20	935	1753.5	1753.5	1	0.0		0	0	0	0.0	0	0	2447.21	2447.21	51.26		51.26	51.26	26.39		26.39	26.39	0	0.0	0
1160	20	936	1536.5	1536.5	1	1.0		1	1	1	1.0	1	1	1557.7	1557.7	34.7		34.7	34.7	0.58		0.58	0.58	0	0.0	0
1161	20	937	2726.85	2726.85	1	0.0		0	0	0	0.0	0	0	883.5	883.5	47.84		47.84	47.84	28.57		28.57	28.57	0	0.0	0
1162	20	938	3456.56	3456.56	1	0.0		0	0	0	0.0	0	0	653.5	653.5	42.95		42.95	42.95	55.49		55.49	55.49	0	0.0	0
1163	20	939	1543.5	1543.5	1	0.0		0	0	1	1.0	1	1	2096.11	2096.11	31.94		31.94	31.94	0.0		0.0	0.0	0	0.0	0
1164	20	940	3189.02	3189.02	1	1.0		1	1	0	0.0	0	0	2856.5	2856.5	32.96		32.96	32.96	55.93		55.93	55.93	0	0.0	0
1165	20	941	3733.5	3733.5	1	4.0		4	4	0	0.0	0	0	2449.66	2449.66	31.64		31.64	31.64	6.8		6.8	6.8	0	0.0	0
1166	20	942	4396.5	4396.5	1	0.0		0	0	0	0.0	0	0	2689.06	2689.06	38.71		38.71	38.71	32.85		32.85	32.85	0	0.0	0
1167	20	943	2470.68	2470.68	1	3.0		3	3	1	1.0	1	1	3526.5	3526.5	27.84		27.84	27.84	0.0		0.0	0.0	0	0.0	0
1168	20	944	213.5	213.5	1	1.0		1	1	1	1.0	1	1	3092.45	3092.45	45.65		45.65	45.65	0.06		0.06	0.06	0	0.0	0
1169	20	945	470.29	470.29	1	0.0		0	0	0	0.0	0	0	3306.5	3306.5	44.68		44.68	44.68	51.69		51.69	51.69	0	0.0	0
1170	20	946	886.5	886.5	1	2.0		2	2	0	0.0	0	0	3702.1	3702.1	41.06		41.06	41.06	12.2		12.2	12.2	0	0.0	0
1171	20	947	1313.5	1313.5	1	1.0		1	1	1	1.0	1	1	457.61	457.61	40.35		40.35	40.35	0.0		0.0	0.0	0	0.0	0
1172	20	948	2116.38	2116.38	1	1.0		1	1	0	0.0	0	0	2856.5	2856.5	53.74		53.74	53.74	48.14		48.14	48.14	0	0.0	0
1173	20	949	4186.5	4186.5	1	0.0		0	0	1	1.0	1	1	4167.28	4167.28	46.11		46.11	46.11	0.0		0.0	0.0	0	0.0	0
1174	20	950	223.5	223.5	1	3.0		3	3	1	1.0	1	1	1963.08	1963.08	46.88		46.88	46.88	0.98		0.98	0.98	0	0.0	0
1175	20	951	3953.5	3953.5	1	1.0		1	1	0	0.0	0	0	752.77	752.77	57.41		57.41	57.41	62.32		62.32	62.32	0	0.0	0
1176	20	952	3303.5	3303.5	1	0.0		0	0	1	1.0	1	1	3287.49	3287.49	32.8		32.8	32.8	0.0		0.0	0.0	0	0.0	0
1177	20	953	2856.5	2856.5	1	1.0		1	1	0	0.0	0	0	529.84	529.84	55.95		55.95	55.95	57.51		57.51	57.51	0	0.0	0
1178	20	954	823.65	823.65	1	1.0		1	1	0	0.0	0	0	4173.5	4173.5	41.2		41.2	41.2	31.11		31.11	31.11	0	0.0	0
1179	20	955	1753.5	1753.5	1	3.0		3	3	0	0.0	0	0	739.23	739.23	52.0		52.0	52.0	52.01		52.01	52.01	0	0.0	0
1180	20	956	1326.5	1326.5	1	0.0		0	0	0	0.0	0	0	1240.11	1240.11	35.58		35.58	35.58	33.75		33.75	33.75	0	0.0	0
1181	20	957	1106.5	1106.5	1	2.0		2	2	1	1.0	1	1	3727.24	3727.24	38.45		38.45	38.45	0.0		0.0	0.0	0	0.0	0
1182	20	958	1316.5	1316.5	1	1.0		1	1	0	0.0	0	0	2534.56	2534.56	39.8		39.8	39.8	51.75		51.75	51.75	0	0.0	0
1183	20	959	3073.5	3073.5	1	1.0		1	1	0	0.0	0	0	676.55	676.55	48.69		48.69	48.69	14.97		14.97	14.97	0	0.0	0
1184	20	960	2206.5	2206.5	1	1.0		1	1	1	1.0	1	1	3282.53	3282.53	32.71		32.71	32.71	0.0		0.0	0.0	0	0.0	0
1185	20	961	3019.84	3019.84	1	1.0		1	1	0	0.0	0	0	3743.5	3743.5	37.74		37.74	37.74	45.91		45.91	45.91	0	0.0	0
1186	20	962	3523.5	3523.5	1	1.0		1	1	0	0.0	0	0	1085.21	1085.21	45.77		45.77	45.77	10.09		10.09	10.09	0	0.0	0
1187	20	963	3956.5	3956.5	1	2.0		2	2	0	0.0	0	0	2817.61	2817.61	29.52		29.52	29.52	52.09		52.09	52.09	0	0.0	0
1992	30	78	3523.5	4027.8	6	5.0	1.2649110640673518	3	6	4	0.6666666666666666	0	1	3727.51	4078.57	31.135	1.743533767955182	28.67	33.45	17.028333333333332	26.715841305612418	0.0	57.76	0	614.46042476306	0
1993	30	162	3956.5	4176.5	4	3.0	0.0	3	3	3	0.75	0	1	1316.5	1345.69	30.597500000000004	6.937273119413213	22.6	39.54	12.165	24.33	0.0	48.66	0	221.9280426174214	0
1994	30	215	3417.87	3526.5	3	3.6666666666666665	0.5773502691896257	3	4	2	0.6666666666666666	0	1	2407.35	2595.1	28.313333333333333	3.4880414752885773	24.97	31.93	8.866666666666667	15.357517160444047	0.0	26.6	0	216.91136300341674	0
