	('step', '')	('com_id', '')	('x', 'amin')	('x', 'amax')	('com_size', 'size')	('degree', 'mean')	('degree', 'std')	('degree', 'amin')	('degree', 'amax')	('num_stops', 'sum')	('num_stops', 'mean')	('num_stops', 'amin')	('num_stops', 'amax')	('y', 'amin')	('y', 'amax')	('avg_speed', 'mean')	('avg_speed', 'std')	('avg_speed', 'amin')	('avg_speed', 'amax')	('speed', 'mean')	('speed', 'std')	('speed', 'amin')	('speed', 'amax')	('congested', 'sum')	('range', '')	('num_stops_count', '')
849	10	103	3938.15	4406.5	11	8.272727272727273	1.954016841836789	6	12	4	0.36363636363636365	0	1	1715.49	2139.41	39.097272727272724	11.619771160319035	20.56	52.45	27.08909090909091	24.386141332546014	0.0	52.19	0	631.7118717421731	0
850	10	130	2423.5	2866.5	9	8.777777777777779	1.6414763002993509	7	12	5	0.5555555555555556	0	1	2731.95	3076.5	35.282222222222224	12.526218281845654	20.93	52.36	16.67	22.362859276040705	0.0	51.71	0	561.2162707014116	0
851	10	132	213.5	216.5	2	2.0	0.0	2	2	0	0.0	0	0	3368.43	3395.22	51.495000000000005	5.593214639185528	47.54	55.45	51.5	5.586143571373719	47.55	55.45	0	26.957449805202238	0
852	10	162	2837.86	3076.5	8	7.625	1.3024701806293193	6	10	1	0.125	0	1	1364.07	1798.63	44.76	10.363681088989862	25.17	56.62	37.99875	18.631808774627487	0.0	57.84	0	495.7735805788769	0
853	10	165	3296.5	3736.5	7	4.571428571428571	1.1338934190276817	3	6	2	0.2857142857142857	0	1	663.5	876.5	40.701428571428565	8.637184009794387	27.5	50.94	33.567142857142855	23.592861006588215	0.07	54.02	0	488.84455607074113	0
854	10	175	3736.5	3966.5	10	7.7	2.406010991015812	3	11	0	0.0	0	0	1282.82	1746.64	40.74999999999999	7.61458250114	30.38	49.0	40.272	15.812044494976336	12.3	56.98	0	517.7151653177644	0
855	10	181	857.54	1040.1	4	3.5	0.5773502691896257	3	4	1	0.25	0	1	3465.15	3761.97	41.785000000000004	15.616214863617444	22.74	56.95	24.857499999999998	26.23298734418176	0.0	56.98	0	348.46845768304456	0
856	10	224	3272.96	4006.17	11	5.909090909090909	1.6403990645294488	3	8	0	0.0	0	0	3491.0	3966.5	43.77454545454545	10.208027589731895	25.44	58.08	39.46818181818182	19.03443081270454	2.18	58.08	0	873.8976794224825	0
857	10	250	443.5	1123.99	9	6.666666666666667	1.9364916731037085	4	9	2	0.2222222222222222	0	1	1313.5	1546.5	43.52444444444445	13.742706348379045	20.93	61.36	34.35666666666667	25.583421389642155	0.0	61.49	0	719.2743844319774	0
858	10	252	3513.5	4406.5	10	5.7	2.110818693198342	2	8	3	0.3	0	1	2853.5	3073.5	39.463	12.087717411580321	24.96	54.06	31.845999999999997	22.642355197480867	0.0	54.9	0	919.7004947264082	0
859	10	254	2560.56	3083.5	7	5.714285714285714	1.2535663410560174	4	7	0	0.0	0	0	3526.5	3746.5	38.36142857142857	8.330699107460815	24.78	44.61	33.72142857142857	21.57857226399331	6.66	54.2	0	567.3325687813102	0
860	10	255	1316.5	1355.84	3	4.0	2.0	2	6	1	0.3333333333333333	0	1	2611.14	2866.5	38.24333333333333	8.184414049480536	32.6	47.63	23.786666666666665	24.782050628092367	0.25	49.65	0	258.3725318217865	0
861	10	256	1326.5	1501.32	2	2.5	0.7071067811865476	2	3	0	0.0	0	0	3825.21	3953.5	39.69	5.784133470106005	35.6	43.78	36.655	30.228814895724906	15.28	58.03	0	216.84177757065166	0
862	10	261	1680.16	1924.17	5	4.0	0.7071067811865476	3	5	0	0.0	0	0	553.11	886.5	45.017999999999994	6.3950074276736	35.14	51.06	49.012	7.306460839558379	36.3	54.49	0	413.14618744458966	0
863	10	267	1533.5	2196.5	8	4.0	0.7559289460184544	3	5	1	0.125	0	1	1960.86	2426.5	36.88125	9.502215437164399	22.66	50.92	28.52875	19.955234499463334	0.0	50.93	0	810.1787516344773	0
864	10	281	2426.5	2762.62	4	5.5	1.0	4	6	1	0.25	0	1	3271.43	3303.5	45.644999999999996	13.07591806846975	28.91	60.32	37.177499999999995	27.669858902182117	0.0	60.58	0	337.6464708833782	0
865	10	313	1480.98	1973.5	7	4.285714285714286	1.1126972805283737	3	6	1	0.14285714285714285	0	1	1056.86	1546.5	42.02571428571429	11.997066109599254	27.08	54.97	29.289999999999996	19.61978168414046	0.0	51.42	0	694.4949819833114	0
866	10	317	2731.5	3526.5	11	4.818181818181818	1.3280197150781925	2	6	1	0.09090909090909091	0	1	1983.5	2557.62	42.053636363636365	12.792925601853	22.49	55.85	28.972727272727276	22.74309877343414	0.0	58.21	0	980.631824080781	0
867	10	323	3296.5	3547.14	5	6.4	0.8944271909999159	5	7	1	0.2	0	1	1375.37	1677.99	32.676	4.852878527224853	27.38	37.02	23.17	19.16232501550895	0.0	48.56	0	392.93673027600767	0
868	10	338	3953.5	4167.18	3	2.3333333333333335	0.5773502691896257	2	3	1	0.3333333333333333	0	1	282.75	528.81	44.21666666666667	15.317579225626101	26.82	55.68	33.70333333333333	29.190752531124197	0.0	50.96	0	325.8905736593191	0
869	10	385	1037.6	1284.4	6	4.833333333333333	1.4719601443879744	3	7	1	0.16666666666666666	0	1	1748.73	2193.5	47.373333333333335	5.2987155676320805	42.04	55.22	23.368333333333336	17.27438730220747	0.0	46.39	0	508.6556722381066	0
870	10	387	2203.5	2268.99	3	3.6666666666666665	1.5275252316519468	2	5	0	0.0	0	0	1505.03	1702.26	35.00666666666667	15.71908500305706	22.23	52.56	13.573333333333332	15.703300077796811	2.25	31.5	0	207.818702238273	0
871	10	396	2271.93	2284.02	3	2.0	0.0	2	2	1	0.3333333333333333	0	1	3743.5	3966.5	33.843333333333334	5.467013200398625	28.78	39.64	4.096666666666667	3.623152402719672	0.0	6.88	0	223.32749069471944	0
872	10	467	4403.5	4403.5	1	5.0		5	5	0	0.0	0	0	1480.13	1480.13	55.62		55.62	55.62	55.62		55.62	55.62	0	0.0	0
