step	nodes	edges	singletons	connected	avg_degree	degree_distribution	diameter	avg_clustering_coefficient	cc_count	avg_cc_size	max_cc_size	max_cc_id	cc_std_dev	com_count	avg_com_size	max_com_size	max_com_id	min_com_size	min_com_id	std_com_dist	modularity	com_modularity	iterations	iteration_modularities
333	2356	7346	312	2044	6.235993385314941	312,233,218,178,194,142,129,140,135,127,107,105,76,47,25,17,30,22,21,10,11,8,13,7,4,5,3,4,6,7,4,4,2,10,	46.0	0.5828220197157181	521	4.522073	283	2	4.522073	527	4.470588	187	43752	1	112656	13.83906	0.8753106995077929	0.8754873830408563	1	0.8754873830408563,
334	2359	7395	310	2049	6.26960563659668	310,234,210,180,189,149,141,135,141,116,97,119,73,46,22,30,22,30,18,7,9,12,14,7,7,2,4,2,8,3,2,7,3,0,9,1,	48.0	0.5840486595778087	519	4.5452795	285	2	4.5452795	527	4.4762807	185	43752	1	113105	13.742987	0.8739433520721276	0.8754820998600645	1	0.8754820998600645,
335	2365	7402	313	2052	6.259619235992432	313,239,206,181,181,148,150,137,120,140,89,123,70,43,26,25,34,31,13,11,11,11,9,6,8,2,6,5,3,6,1,2,4,2,7,2,	46.0	0.574874528170697	515	4.592233	285	2	4.592233	529	4.4706993	182	43752	1	113561	13.657041	0.875469295233451	0.8800099832807701	1	0.8800099832807701,
336	2369	7452	312	2057	6.291262149810791	312,244,215,169,193,140,146,133,114,144,104,106,65,50,32,25,34,30,12,12,12,9,11,9,6,5,4,4,6,5,3,0,1,4,2,5,1,2,	65.0	0.575709592596583	523	4.529637	347	2	4.529637	532	4.4530077	183	43752	1	113736	13.659004	0.8617446882808975	0.8693180909619747	1	0.8693180909619747,
337	2371	7466	311	2060	6.297764778137207	311,243,219,171,189,133,143,137,120,137,118,86,82,49,28,31,32,33,10,15,8,11,7,8,8,4,5,8,6,2,2,1,3,1,3,4,1,2,	53.0	0.5741025652431619	520	4.5596156	320	2	4.5596156	535	4.4317756	184	43752	1	114298	13.660083	0.8685003231723414	0.8751923533842745	1	0.8751923533842745,
338	2372	7417	308	2064	6.253794193267822	308,247,217,163,211,137,138,141,114,133,119,86,66,52,37,33,31,31,12,10,13,8,11,9,8,3,3,8,6,0,2,1,8,2,0,1,0,3,	55.0	0.5815694969627082	527	4.500949	320	2	4.500949	534	4.4419475	184	43752	1	114522	13.693078	0.8692844195915527	0.8756045534084445	1	0.8756045534084445,
339	2377	7406	316	2061	6.23138427734375	316,241,220,168,204,145,140,122,131,124,105,103,56,62,35,37,33,27,8,15,11,11,14,5,9,4,6,3,3,5,3,2,5,1,1,1,1,	48.0	0.5844613232067793	532	4.468045	294	2	4.468045	538	4.4182158	186	43752	1	114813	13.716938	0.8768471221522407	0.8758355783521097	1	0.8758355783521097,
340	2383	7432	312	2071	6.237515926361084	312,248,227,162,191,161,139,129,131,116,106,98,44,75,34,34,39,24,15,13,11,12,13,6,10,4,4,2,3,7,4,1,2,2,2,1,0,1,	45.0	0.5854788089583165	531	4.487759	276	2	4.487759	536	4.4458957	188	43752	1	115377	13.808871	0.8836305285612133	0.8724467645511617	1	0.8724467645511617,
341	2384	7468	307	2077	6.265100479125977	307,242,235,155,177,173,142,136,119,127,125,74,54,64,41,35,41,29,11,16,8,11,14,5,9,8,2,6,2,7,2,2,0,3,1,1,	39.0	0.5852748694152227	521	4.5758157	222	0	4.5758157	534	4.4644194	189	43752	1	115876	13.861471	0.9009539075344951	0.8721715688777751	1	0.8721715688777751,
342	2390	7469	303	2087	6.250209331512451	303,255,233,145,165,179,162,136,116,119,124,75,68,57,46,32,35,31,15,15,5,14,15,6,7,4,10,3,6,4,1,1,1,1,0,1,	38.0	0.5807836137903136	519	4.6050096	224	0	4.6050096	530	4.5094337	190	43752	1	116295	14.021214	0.9033930597700028	0.872159233754169	1	0.872159233754169,
343	2394	7525	311	2083	6.2865495681762695	311,239,246,135,166,193,146,136,127,111,122,77,71,57,43,33,34,31,20,10,15,16,10,5,5,4,11,4,6,2,2,2,2,1,1,	39.0	0.5807582882475201	517	4.630561	224	0	4.630561	536	4.466418	190	43752	1	116665	13.995954	0.900102206377411	0.8683350691493462	1	0.8683350691493462,
344	2398	7538	313	2085	6.286905765533447	313,240,238,141,170,185,143,140,119,123,119,80,68,53,51,36,34,32,15,13,20,15,4,8,3,11,10,5,2,0,3,2,2,	30.0	0.5856221373136049	526	4.558935	210	14	4.558935	539	4.4489794	190	43752	1	116934	13.970717	0.9110966627317698	0.8665846823604143	1	0.8665846823604143,
345	2398	7539	317	2081	6.2877397537231445	317,231,232,157,160,189,149,130,139,103,129,79,58,52,50,48,19,43,15,18,17,12,7,4,8,8,7,5,10,1,1,	36.0	0.5868663635101459	527	4.550285	211	13	4.550285	531	4.5160074	191	43752	1	117320	14.107312	0.9094530609992877	0.8687722723211724	1	0.8687722723211724,
346	2400	7561	318	2082	6.300833225250244	318,226,227,162,163,183,169,117,146,99,118,86,59,54,45,50,23,47,16,15,18,8,7,3,7,9,6,7,4,3,3,1,1,	37.0	0.5883138267804604	526	4.5627375	211	13	4.5627375	527	4.5540795	193	43752	1	117496	14.208002	0.9087564859112373	0.8677060223194425	1	0.8677060223194425,
347	2405	7542	330	2075	6.271933555603027	330,224,215,165,166,177,165,145,146,79,116,86,70,48,43,51,24,44,22,15,21,7,5,1,3,15,7,6,2,5,2,	41.0	0.5849746631915235	533	4.512195	268	2	4.512195	535	4.495327	192	43752	1	118037	14.109241	0.8958196866046552	0.8698131794928159	1	0.8698131794928159,
348	2406	7571	331	2075	6.29343318939209	331,220,215,168,167,174,162,151,138,78,122,79,62,55,48,60,24,44,21,19,12,11,4,2,8,8,9,3,7,4,	62.0	0.5820104103231879	529	4.548204	400	2	4.548204	537	4.480447	194	43752	1	118527	14.285603	0.8609076186808757	0.8599682264707389	1	0.8599682264707389,
349	2409	7597	336	2073	6.307181358337402	336,213,216,176,160,168,168,146,140,90,110,80,63,57,49,53,33,38,28,11,16,10,2,9,10,8,6,8,3,1,1,	63.0	0.5818223411415051	533	4.5197	403	2	4.5197	542	4.444649	199	43752	1	118827	14.484859	0.8605745577330584	0.8681167730574865	1	0.8681167730574865,
350	2414	7587	332	2082	6.285832405090332	332,224,214,166,166,177,157,155,136,102,99,80,65,47,56,62,31,32,26,14,14,15,2,8,14,4,9,2,1,3,0,1,	63.0	0.581579479728165	538	4.486989	404	2	4.486989	540	4.4703703	198	43752	1	119028	14.60491	0.8612755973417352	0.8685860076884329	1	0.8685860076884329,
351	2425	7671	331	2094	6.326598167419434	331,227,212,165,167,174,158,162,133,111,99,78,54,61,56,61,33,23,25,16,15,15,5,5,8,10,10,5,1,3,2,	64.0	0.5866967020910576	543	4.46593	425	2	4.46593	547	4.4332724	196	43752	1	119596	14.608713	0.8556960399914092	0.8665527098905054	1	0.8665527098905054,
352	2423	7714	330	2093	6.367313385009766	330,225,211,163,163,168,171,162,123,116,114,73,61,47,49,68,34,24,17,17,15,14,12,6,8,14,7,4,1,1,3,1,0,1,	55.0	0.5921174623449247	544	4.4540443	330	2	4.4540443	546	4.437729	197	43752	1	120101	14.731006	0.8772754506132507	0.8666898011077787	1	0.8666898011077787,
353	2429	7737	330	2099	6.370522975921631	330,226,217,173,151,169,170,159,132,100,129,66,70,43,44,62,34,28,20,11,16,17,14,8,15,10,3,3,3,2,0,1,3,	52.0	0.5941386040423808	546	4.448718	233	0	4.448718	547	4.440585	196	43752	1	120358	14.749236	0.900787888054776	0.8666123610115274	1	0.8666123610115274,
354	2431	7804	330	2101	6.420403003692627	330,229,206,180,139,162,180,165,138,101,120,59,78,51,40,63,36,23,22,16,15,15,12,8,14,10,5,1,6,1,1,2,1,2,	41.0	0.5913924002751517	543	4.4769797	233	0	4.4769797	549	4.428051	197	43752	1	120919	14.823562	0.8998341543626115	0.8694732323919637	1	0.8694732323919637,
355	2432	7847	328	2104	6.453125	328,233,219,183,128,151,175,152,154,100,120,65,82,48,41,57,32,38,8,15,19,17,12,11,12,12,2,4,6,1,1,1,3,2,	41.0	0.5921470622990279	548	4.4379563	231	0	4.4379563	551	4.413793	198	43752	1	121118	14.938276	0.9018122802887085	0.8696286126170909	1	0.8696286126170909,
356	2436	7895	323	2113	6.481937408447266	323,242,218,183,132,137,172,163,137,108,125,73,75,49,40,67,29,32,7,22,16,18,17,12,7,3,9,7,4,5,0,0,1,3,	33.0	0.5935393879202381	549	4.4371586	219	13	4.4371586	550	4.429091	197	43752	1	121693	14.993061	0.9098289655913716	0.8727687134938014	1	0.8727687134938014,
357	2443	7933	327	2116	6.494473934173584	327,240,214,198,123,146,171,156,139,111,126,73,78,52,41,48,28,40,8,17,12,22,11,10,10,6,6,9,5,8,2,1,2,3,	33.0	0.5958365367619078	556	4.3938847	221	13	4.3938847	558	4.378136	199	43752	1	121914	14.884065	0.9076827709770041	0.8651410561562243	1	0.8651410561562243,
358	2451	7966	327	2124	6.500204086303711	327,246,220,193,120,152,158,163,140,114,119,83,76,57,31,39,43,35,12,13,19,14,9,10,10,7,8,12,6,7,4,1,0,2,1,	35.0	0.5960450993368178	558	4.392473	226	13	4.392473	565	4.338053	200	43752	1	122276	14.812925	0.9065653052588708	0.8623293250015795	1	0.8623293250015795,
359	2458	7979	327	2131	6.492269992828369	327,246,223,190,123,152,160,159,140,122,117,83,89,50,30,27,46,42,12,13,20,11,7,12,9,8,8,7,12,3,1,3,4,2,	35.0	0.596836939821155	559	4.3971376	226	12	4.3971376	568	4.3274646	202	43752	1	122693	14.785896	0.9050149046309868	0.8640022379211664	1	0.8640022379211664,
360	2462	7971	321	2141	6.475223541259766	321,245,229,189,139,150,168,148,132,117,124,90,83,58,25,33,34,49,11,15,11,15,5,4,14,14,8,6,8,7,6,2,1,0,1,	39.0	0.596259756939314	553	4.45208	230	13	4.45208	548	4.4927006	206	43752	1	123268	15.065062	0.9058344276197098	0.8657611180259956	1	0.8657611180259956,
361	2470	7997	322	2148	6.475303649902344	322,245,221,195,148,156,152,153,137,105,129,97,85,59,34,24,28,50,17,6,18,11,8,4,6,19,8,11,8,8,2,1,2,0,1,	44.0	0.5892283425483665	542	4.5571957	241	13	4.5571957	546	4.5238094	209	43752	1	123314	15.132939	0.898937076394272	0.8658100404633118	1	0.8658100404633118,
362	2475	8003	321	2154	6.467070579528809	321,244,224,191,161,159,142,150,140,112,111,121,67,66,38,28,18,47,20,7,18,12,8,5,11,13,8,13,10,4,2,1,1,1,1,	57.0	0.5881715764945459	539	4.591837	287	0	4.591837	543	4.558011	222	43752	1	123959	15.243528	0.8837890027151368	0.8597536966371595	1	0.8597536966371595,
363	2477	7982	320	2157	6.444892883300781	320,240,232,196,150,164,154,143,142,111,118,104,77,69,31,21,26,46,21,10,6,10,16,4,10,13,15,10,8,3,1,2,3,0,1,	55.0	0.5909402168922956	540	4.587037	285	0	4.587037	543	4.561694	223	43752	1	124140	15.299933	0.8935081382371207	0.8560530455614846	1	0.8560530455614846,
364	2476	8000	323	2153	6.462035655975342	323,243,231,182,153,168,159,140,136,123,106,110,75,65,35,22,24,46,19,16,5,11,10,4,10,12,16,11,9,2,3,2,2,3,	42.0	0.5914829492867845	548	4.518248	243	0	4.518248	550	4.501818	229	43752	1	124634	15.307028	0.9008595625000029	0.8571489765624994	1	0.8571489765624994,
365	2484	8020	319	2165	6.457326889038086	319,252,232,183,159,153,158,140,145,114,125,98,75,69,30,26,29,40,22,14,11,8,10,8,6,12,17,7,9,5,1,1,4,2,	63.0	0.5901812707193375	546	4.5494504	379	2	4.5494504	544	4.5661764	229	43752	1	125022	15.470617	0.8628453803148027	0.863884475220925	1	0.863884475220925,
366	2491	8019	307	2184	6.43837833404541	307,262,237,181,160,164,146,144,155,131,100,104,79,66,24,29,28,37,29,11,9,10,4,6,11,10,10,14,6,7,1,1,2,3,1,2,	63.0	0.5895480943855601	538	4.6301117	379	2	4.6301117	539	4.6215215	221	43752	1	125390	15.459191	0.868821789551725	0.8616267954206092	1	0.8616267954206092,
367	2497	8027	316	2181	6.429315090179443	316,255,229,187,168,167,148,139,144,133,125,87,79,58,31,28,34,34,33,11,6,8,3,9,8,13,14,2,3,4,4,5,3,2,4,2,1,	57.0	0.5905567782558476	548	4.5565696	394	2	4.5565696	547	4.5648994	209	43752	1	125563	15.29002	0.8659726953362505	0.8688029339871672	1	0.8688029339871672,
368	2497	8010	315	2182	6.415699005126953	315,259,228,186,166,182,143,131,153,115,133,80,83,58,33,23,38,33,35,18,4,6,7,7,12,11,8,3,3,3,1,5,7,1,2,3,2,	61.0	0.5886711983479852	545	4.581651	407	2	4.581651	546	4.5732603	206	43752	1	126250	15.225858	0.8641840022069744	0.8698991740972963	1	0.8698991740972963,
369	2498	8039	310	2188	6.436348915100098	310,266,226,190,170,176,136,129,143,134,118,102,74,60,29,23,37,30,43,19,3,9,8,6,7,6,8,6,3,2,4,6,3,6,2,2,2,	47.0	0.5877685012426347	546	4.5750914	295	2	4.5750914	539	4.634508	206	43752	1	126436	15.311451	0.8870474560661585	0.8704268859975609	1	0.8704268859975609,
370	2498	8056	302	2196	6.449959754943848	302,276,239,177,171,178,133,130,147,129,112,110,72,50,31,24,38,32,43,19,5,12,6,7,3,4,4,8,5,3,6,3,7,2,1,5,1,3,	53.0	0.5881932022257423	546	4.5750914	296	2	4.5750914	538	4.6431227	206	43752	1	126910	15.23237	0.8861199939549285	0.8697732509104595	1	0.8697732509104595,
371	2501	8046	306	2195	6.4342265129089355	306,278,237,176,162,182,136,129,153,125,108,122,70,48,30,27,38,37,33,20,12,5,7,6,2,5,3,4,4,10,5,2,7,1,2,0,4,5,	72.0	0.5855216439537199	551	4.53902	446	2	4.53902	541	4.6229205	205	43752	1	126985	15.162886	0.8500615618780184	0.8725740644043466	1	0.8725740644043466,
372	2506	8064	314	2192	6.435754299163818	314,275,233,172,162,189,134,135,148,127,114,112,78,44,32,22,40,44,27,20,9,11,2,7,2,2,3,6,6,5,7,6,3,3,2,1,6,1,2,	72.0	0.5827410421954667	553	4.531646	485	2	4.531646	538	4.6579924	207	43752	1	127377	15.312454	0.8391009018624805	0.8775004192034173	1	0.8775004192034173,
373	2510	8074	307	2203	6.433465957641602	307,290,231,166,176,170,131,150,154,117,122,109,62,51,40,21,45,45,22,16,7,12,7,4,2,3,1,1,6,12,3,6,3,5,2,1,3,7,	62.0	0.5775778884414153	549	4.571949	457	2	4.571949	536	4.682836	207	43752	1	127900	15.39487	0.8449137403712189	0.8787140427390443	1	0.8787140427390443,
374	2513	8075	313	2200	6.426581859588623	313,291,217,177,161,187,135,143,146,127,137,85,64,48,39,31,45,50,24,8,9,9,6,4,2,3,3,0,10,8,9,3,4,1,4,1,4,4,1,	62.0	0.5767345212524289	554	4.536101	456	2	4.536101	542	4.6365314	206	43752	1	128237	15.275982	0.8457422499976015	0.880761084645687	1	0.880761084645687,
375	2516	8120	309	2207	6.454689979553223	309,293,221,168,159,189,150,137,156,131,120,78,69,51,44,26,44,52,18,14,10,9,5,3,4,2,4,2,3,9,9,4,9,1,3,2,2,3,3,	64.0	0.5804696735871814	552	4.557971	415	2	4.557971	539	4.6679034	207	43752	1	128413	15.303349	0.856712975320925	0.8796002238588653	1	0.8796002238588653,
376	2524	8209	316	2208	6.504754543304443	316,286,219,179,157,174,135,155,150,148,118,67,83,52,53,25,38,45,23,7,17,6,6,3,4,1,4,5,0,4,8,5,6,6,7,4,0,5,2,1,	69.0	0.5791855801595058	557	4.5314183	425	2	4.5314183	546	4.6227107	211	43752	1	128793	15.353945	0.8532190327190476	0.880284105636458	1	0.880284105636458,
377	2520	8211	314	2206	6.516666889190674	314,285,219,172,164,165,132,178,139,150,110,82,78,50,46,23,40,44,28,11,11,7,6,2,5,4,4,2,2,7,2,8,5,3,8,6,3,5,	71.0	0.5834789917256649	555	4.5405407	426	2	4.5405407	547	4.606947	212	43752	1	129367	15.390312	0.8512526623756005	0.8697706222115957	1	0.8697706222115957,
378	2525	8257	305	2220	6.540197849273682	305,294,223,182,153,174,138,168,134,140,120,87,76,51,40,30,35,40,24,10,16,6,8,4,5,2,4,5,2,5,5,3,6,5,7,9,6,2,0,1,	71.0	0.58049286269915	546	4.624542	442	2	4.624542	545	4.6330276	207	43752	1	129608	15.225185	0.8469205388966203	0.87150411124261	1	0.87150411124261,
379	2526	8280	301	2225	6.555819511413574	301,296,220,196,141,160,146,170,144,126,135,87,80,44,43,32,28,45,18,16,9,6,8,7,4,3,6,2,4,3,7,4,5,7,7,9,2,5,	71.0	0.5801048867220268	543	4.6519337	410	2	4.6519337	545	4.6348624	206	43752	1	130126	15.273989	0.8561988027725227	0.8725599343041835	1	0.8725599343041835,
380	2530	8320	309	2221	6.577075004577637	309,290,225,192,136,166,128,185,123,137,132,97,75,57,45,31,23,46,24,13,9,3,9,4,7,2,6,1,7,5,3,3,8,7,8,6,5,3,	73.0	0.5814616154281971	549	4.608379	429	2	4.608379	542	4.6678967	207	43752	1	130500	15.423428	0.8489561471431254	0.874403690134987	1	0.874403690134987,
381	2531	8299	302	2229	6.557882308959961	302,302,223,176,150,169,129,173,142,129,110,133,74,47,51,25,22,47,19,15,6,1,6,4,4,8,7,4,3,2,10,5,8,3,10,9,3,	82.0	0.5767070196408317	546	4.635531	454	2	4.635531	539	4.695733	209	43752	1	130682	15.737041	0.8413683244711538	0.8719462249294183	1	0.8719462249294183,
382	2537	8412	300	2237	6.6314544677734375	300,301,225,179,142,165,132,168,152,131,107,137,79,44,50,21,30,40,23,15,6,1,6,4,7,2,4,6,7,5,4,5,8,5,4,7,13,2,	56.0	0.5778857704046217	545	4.655046	377	2	4.655046	536	4.733209	212	43752	1	131228	16.01523	0.8609500636389081	0.870429422994436	1	0.870429422994436,
383	2541	8410	302	2239	6.619441032409668	302,303,212,187,150,153,136,170,146,147,116,113,97,38,46,31,23,41,23,14,3,2,4,6,3,5,1,9,7,4,3,7,8,3,7,11,7,2,1,	57.0	0.5781060176434559	547	4.645338	377	2	4.645338	537	4.7318435	212	43752	1	131621	16.01768	0.8620869498827213	0.8695424166632507	1	0.8695424166632507,
384	2542	8438	294	2248	6.638866901397705	294,309,215,177,159,160,138,163,147,148,95,128,91,45,47,26,28,41,24,14,3,0,2,6,3,8,5,3,7,8,3,8,8,4,6,5,11,2,0,1,	83.0	0.5753205282224457	538	4.724907	487	2	4.724907	535	4.751402	213	43752	1	131869	16.087072	0.8300947681851611	0.8671392945748578	1	0.8671392945748578,
385	2548	8500	300	2248	6.671899318695068	300,308,217,175,155,158,141,163,146,134,110,111,110,42,43,40,28,30,27,12,5,1,1,6,7,7,4,2,10,4,12,5,5,2,3,4,4,12,4,	84.0	0.5738236412463892	544	4.6838236	527	2	4.6838236	544	4.6838236	213	43752	1	132235	16.002855	0.8159157370242236	0.8687762283737043	1	0.8687762283737043,
386	2550	8513	298	2252	6.676862716674805	298,300,222,170,171,155,154,151,142,127,115,124,95,50,40,38,22,37,31,9,4,4,7,3,6,7,2,5,7,4,10,6,2,0,5,8,6,6,7,	71.0	0.5828303436645749	547	4.661792	433	2	4.661792	543	4.6961327	218	43752	1	132412	16.148119	0.8505783313637446	0.8645467896343715	1	0.8645467896343715,
387	2551	8543	298	2253	6.697765350341797	298,303,217,166,177,159,147,170,130,130,113,103,100,56,48,40,18,35,31,12,3,5,2,6,8,5,2,7,5,6,7,5,3,0,4,2,9,3,11,5,	43.0	0.5842688577383416	548	4.6551094	294	2	4.6551094	544	4.689338	225	43752	1	132886	16.236427	0.8828214968697609	0.8644050467254296	1	0.8644050467254296,
388	2554	8527	293	2261	6.677368640899658	293,319,202,167,183,168,140,163,147,121,111,106,99,60,42,38,20,34,30,11,6,5,3,7,6,5,4,7,3,8,7,3,1,0,3,2,3,14,9,2,2,	42.0	0.5797358040650148	547	4.669104	295	2	4.669104	547	4.669104	224	43752	1	133132	16.160658	0.8838668068753236	0.8637333801642979	1	0.8637333801642979,
389	2559	8550	295	2264	6.682297706604004	295,309,206,171,193,148,149,162,143,122,125,108,85,53,58,34,22,36,32,6,9,4,5,6,5,8,1,10,5,8,5,1,1,2,3,1,6,13,3,6,	42.0	0.5833916986184005	545	4.6954126	295	2	4.6954126	549	4.661202	224	43752	1	133418	16.133284	0.8859219315344896	0.8650553879826267	1	0.8650553879826267,
390	2562	8529	298	2264	6.658079624176025	298,304,211,154,196,169,152,162,137,127,115,113,88,49,53,31,30,35,26,11,8,9,4,5,5,7,5,4,8,5,5,1,3,1,1,1,8,10,9,2,	43.0	0.5815259712944685	543	4.718232	296	2	4.718232	553	4.632911	225	43752	1	134070	16.0015	0.8858661175177663	0.8572958430941242	1	0.8572958430941242,
391	2563	8565	298	2265	6.6835737228393555	298,306,202,168,190,180,163,148,129,127,105,99,101,57,49,35,24,38,27,14,11,6,6,6,5,7,5,7,5,3,3,3,1,2,1,0,2,12,10,6,2,	69.0	0.5856743090170264	548	4.677007	435	2	4.677007	558	4.59319	228	43752	1	134155	15.863684	0.8496834310885895	0.8627082756122353	1	0.8627082756122353,
392	2565	8576	296	2269	6.686939716339111	296,307,200,157,211,178,152,152,141,118,114,91,90,65,40,44,24,40,25,21,9,5,3,9,2,7,13,4,6,1,3,1,1,0,4,0,7,7,12,5,	79.0	0.5832714950772	543	4.723757	511	2	4.723757	560	4.580357	228	43752	1	134615	15.729283	0.8250831949017748	0.8603329827403613	1	0.8603329827403613,
393	2573	8585	299	2274	6.673144340515137	299,300,211,164,195,185,171,141,122,134,119,90,82,58,42,48,26,36,25,24,13,3,6,3,5,10,10,8,4,1,2,0,1,2,2,2,4,11,8,6,	59.0	0.5875647955146617	551	4.6696916	390	2	4.6696916	571	4.5061297	220	43752	1	134985	15.30845	0.8499978935507106	0.8506225490478759	1	0.8506225490478759,
394	2577	8611	299	2278	6.68296480178833	299,302,206,171,191,196,177,124,119,134,122,99,72,58,33,61,31,27,29,24,13,5,4,7,3,7,11,7,5,3,1,1,0,0,1,3,4,10,14,3,	58.0	0.583574070720537	549	4.6939893	394	2	4.6939893	575	4.481739	219	43752	1	135385	15.106218	0.8545813656203332	0.8398949802925382	1	0.8398949802925382,
395	2579	8656	298	2281	6.712679386138916	298,292,217,174,188,192,162,142,102,143,129,96,80,47,44,47,45,30,25,23,16,2,3,8,7,3,11,12,4,2,0,0,0,0,2,2,2,19,10,	45.0	0.583964172259394	541	4.767098	276	2	4.767098	575	4.4852176	221	43752	1	135768	15.034202	0.9093949289072449	0.8550104532003281	1	0.8550104532003281,
396	2578	8673	309	2269	6.728471755981445	309,283,214,173,195,189,146,141,117,124,136,99,78,57,50,45,37,34,27,21,15,2,4,13,2,6,9,6,9,2,0,0,1,1,0,1,4,21,7,	45.0	0.5890338729968467	553	4.6618443	262	8	4.6618443	586	4.3993173	217	43752	1	136270	14.696273	0.9190423585435943	0.8536837400665456	1	0.8536837400665456,
397	2583	8665	309	2274	6.709252834320068	309,290,209,168,199,184,155,146,112,129,136,89,81,58,55,44,38,28,29,19,19,2,6,8,6,5,14,4,3,3,0,1,1,0,0,1,6,21,5,	37.0	0.5909407891214177	558	4.629032	221	8	4.629032	587	4.4003406	218	43752	1	136490	14.697224	0.9274751514089998	0.8550164569576882	1	0.8550164569576882,
398	2584	8645	299	2285	6.691176414489746	299,296,210,173,198,188,150,142,122,138,116,88,95,51,47,56,43,21,27,17,24,3,5,8,6,7,10,6,1,2,1,1,0,1,2,3,8,13,6,	37.0	0.5944642008876012	553	4.672694	223	7	4.672694	585	4.417094	219	43752	1	137108	14.751842	0.9267698141558872	0.8535250168844261	1	0.8535250168844261,
399	2585	8592	304	2281	6.647582054138184	304,304,199,169,206,189,144,154,101,151,126,87,81,52,54,55,30,38,20,14,25,9,4,2,7,12,6,5,1,2,1,0,1,0,3,3,7,14,3,2,	37.0	0.591163107200848	560	4.616071	223	7	4.616071	592	4.3665543	217	43752	1	137288	14.596517	0.9263368667835347	0.848246246562565	1	0.848246246562565,
400	2591	8592	306	2285	6.632188320159912	306,307,198,188,192,180,149,144,110,145,135,88,73,57,44,52,47,34,19,18,27,12,2,4,3,8,6,5,4,1,0,1,0,5,2,4,4,11,4,2,	37.0	0.5889039492831021	561	4.6185384	224	7	4.6185384	559	4.6350627	219	43752	1	137760	14.99615	0.9267245536534823	0.849645102607251	1	0.849645102607251,
401	2591	8608	301	2290	6.644538879394531	301,307,206,182,199,166,169,138,96,154,132,81,74,60,50,45,44,37,30,18,28,14,2,2,4,3,8,5,0,1,3,0,3,4,3,0,6,9,7,	46.0	0.5895113257951835	557	4.6517057	286	2	4.6517057	554	4.676895	216	43752	1	138114	14.702669	0.9143861539278817	0.865738264029486	1	0.865738264029486,
402	2594	8642	297	2297	6.663068771362305	297,316,203,190,197,160,174,126,104,149,119,88,77,62,41,49,51,40,29,18,28,11,7,4,4,8,3,1,2,2,0,2,4,5,0,2,9,9,3,	64.0	0.5856686903991624	553	4.690778	395	2	4.690778	547	4.7422304	213	43752	1	138311	14.66142	0.8653707364254626	0.8733586881952641	1	0.8733586881952641,
403	2599	8685	300	2299	6.683339595794678	300,306,204,186,212,164,168,119,121,133,120,78,86,67,47,35,60,51,23,12,31,5,12,11,4,4,2,0,1,1,3,1,2,4,4,3,6,4,9,	61.0	0.5893268530898766	556	4.6744604	385	2	4.6744604	543	4.786372	208	43752	1	138823	14.682822	0.8668845265213874	0.8806582329329259	1	0.8806582329329259,
404	2600	8645	292	2308	6.650000095367432	292,312,214,186,207,170,152,124,140,121,125,68,90,58,49,43,61,48,15,21,36,9,6,6,8,0,1,0,1,3,1,4,0,1,7,6,2,12,1,	62.0	0.5879932806481749	549	4.735883	392	2	4.735883	538	4.8327136	207	43752	1	139105	14.793862	0.8708329885085496	0.8831002719237458	1	0.8831002719237458,
405	2607	8649	293	2314	6.6352128982543945	293,303,230,185,205,170,152,121,149,120,106,83,79,72,51,41,58,45,24,22,32,11,2,12,3,1,0,1,0,4,1,2,0,4,4,5,8,8,	64.0	0.5892146065367645	546	4.7747254	438	2	4.7747254	540	4.827778	207	43752	1	139299	14.776943	0.8595186850711117	0.8860504231517266	1	0.8860504231517266,
406	2607	8643	306	2301	6.63060998916626	306,300,216,178,219,164,133,134,158,111,111,82,93,66,43,49,52,48,22,40,16,10,9,9,1,0,1,1,2,2,2,2,1,2,5,6,10,2,1,	70.0	0.5843489830568048	548	4.7572994	363	2	4.7572994	545	4.7834864	208	43752	1	139738	14.792837	0.9090749765777628	0.8823135813603822	1	0.8823135813603822,
407	2608	8643	301	2307	6.628067493438721	301,295,218,187,200,185,116,145,156,131,103,73,85,72,50,45,53,45,33,42,14,8,7,7,1,1,2,0,2,3,1,2,1,5,7,5,6,1,	43.0	0.5904724545435258	544	4.7941175	203	5	4.7941175	541	4.8207026	204	43752	1	140314	14.853956	0.9320961364484366	0.8833207907386098	1	0.8833207907386098,
408	2611	8688	305	2306	6.654921531677246	305,278,228,197,194,175,122,147,158,128,103,73,88,68,52,41,58,39,31,47,15,14,8,5,0,2,0,4,2,2,1,1,4,8,6,3,2,2,	45.0	0.597040899377932	548	4.7645984	245	6	4.7645984	542	4.817343	205	43752	1	140358	14.889297	0.9289471581216099	0.8788104514938144	1	0.8788104514938144,
409	2615	8727	311	2304	6.674569606781006	311,267,232,213,175,168,134,157,133,151,96,77,91,52,52,51,45,39,35,50,14,21,9,6,1,0,3,2,2,1,2,2,11,1,5,4,2,	46.0	0.5977674703807643	548	4.771898	309	2	4.771898	545	4.7981653	207	43752	1	140684	14.946461	0.9091780074164147	0.879448316331941	1	0.879448316331941,
