step	id	x	y	degree	com_id	cos_score	com_size	cc_size	metadata	color
132.0	from1.77	4.95	304.33	11.0	127	3.21435392737	14.0	45.0	regular	#BE0032
132.0	from0.69	156.75	11.55	9.0	97	1.85705788428	10.0	45.0	regular	#E4D00A
132.0	from3.86	11.55	58.59	8.0	127	2.43320572562	14.0	45.0	regular	#BE0032
132.0	from2.75	9.16	490.0	12.0	127	0.0	14.0	45.0	regular	#BE0032
132.0	from1.82	491.75	449.62	9.0	128	2.87594906347	10.0	45.0	regular	#00FFFF
132.0	from1.87	18.25	488.45	13.0	131	0.0	1.0	45.0	regular	#FFD300
132.0	from0.75	491.75	306.65	11.0	128	3.70673773549	10.0	45.0	regular	#00FFFF
132.0	from0.80	11.55	207.86	10.0	127	4.1823162635	14.0	45.0	regular	#BE0032
132.0	from0.77	211.82	488.45	9.0	115	2.31939117308	10.0	45.0	regular	#FF7F50
132.0	from2.80	444.93	8.25	9.0	97	2.30701355323	10.0	45.0	regular	#E4D00A
132.0	from3.85	11.55	76.87	8.0	127	3.14626500089	14.0	45.0	regular	#BE0032
132.0	from2.84	488.45	479.78	8.0	128	1.93494152072	10.0	45.0	regular	#00FFFF
132.0	from2.72	69.24	488.45	14.0	115	2.66101706021	10.0	45.0	regular	#FF7F50
132.0	from1.85	103.97	488.45	12.0	115	2.77063471483	10.0	45.0	regular	#FF7F50
132.0	from2.77	8.25	304.74	12.0	127	2.99040132863	14.0	45.0	regular	#BE0032
132.0	from2.79	277.73	8.25	8.0	97	2.93302099601	10.0	45.0	regular	#E4D00A
132.0	from1.86	26.93	488.45	13.0	115	0.946150444488	10.0	45.0	regular	#FF7F50
132.0	from3.87	11.55	16.7	8.0	127	2.70889145074	14.0	45.0	regular	#BE0032
132.0	from2.83	488.45	439.02	10.0	128	1.5788221528	10.0	45.0	regular	#00FFFF
132.0	from2.73	396.44	491.75	8.0	115	1.63624440004	10.0	45.0	regular	#FF7F50
132.0	from3.91	451.7	11.55	9.0	97	2.47931033305	10.0	45.0	regular	#E4D00A
132.0	from3.89	274.19	11.55	7.0	97	3.07700160186	10.0	45.0	regular	#E4D00A
132.0	from2.81	488.45	131.5	10.0	128	0.0	10.0	45.0	regular	#00FFFF
132.0	from2.76	70.25	495.05	12.0	127	1.31301634899	14.0	45.0	regular	#BE0032
132.0	from3.88	125.31	11.55	9.0	97	1.77589801115	10.0	45.0	regular	#E4D00A
132.0	from1.81	491.75	121.38	10.0	128	2.83341707617	10.0	45.0	regular	#00FFFF
132.0	from3.84	179.54	491.75	10.0	115	1.23038212138	10.0	45.0	regular	#FF7F50
132.0	from1.75	8.25	116.73	10.0	127	2.94114996861	14.0	45.0	regular	#BE0032
132.0	from0.76	413.45	488.45	8.0	115	1.40040777638	10.0	45.0	regular	#FF7F50
132.0	from1.84	240.57	488.45	8.0	115	2.09387131258	10.0	45.0	regular	#FF7F50
132.0	from1.72	11.55	182.21	10.0	127	3.9934012684	14.0	45.0	regular	#BE0032
132.0	from1.80	488.45	290.75	9.0	128	4.08574290943	10.0	45.0	regular	#00FFFF
132.0	from0.79	11.55	371.67	13.0	127	3.11951530403	14.0	45.0	regular	#BE0032
132.0	from2.78	306.74	11.55	9.0	97	3.24497882647	10.0	45.0	regular	#E4D00A
132.0	from0.78	86.01	488.45	13.0	115	2.7882666416	10.0	45.0	regular	#FF7F50
132.0	from0.81	11.55	94.52	8.0	127	3.27400788451	14.0	45.0	regular	#BE0032
132.0	from3.82	491.75	372.03	10.0	128	3.42226262328	10.0	45.0	regular	#00FFFF
132.0	from1.83	442.55	488.45	7.0	115	1.21659397112	10.0	45.0	regular	#FF7F50
132.0	from3.83	11.55	338.98	13.0	127	2.6652534247	14.0	45.0	regular	#BE0032
132.0	from2.82	488.45	241.45	7.0	128	3.54546514432	10.0	45.0	regular	#00FFFF
132.0	from1.78	476.18	8.25	8.0	97	2.55626590956	10.0	45.0	regular	#E4D00A
132.0	from3.90	404.44	11.55	9.0	97	3.03020496727	10.0	45.0	regular	#E4D00A
132.0	from1.79	488.45	266.36	8.0	128	3.20681373596	10.0	45.0	regular	#00FFFF
132.0	from1.76	8.25	446.31	12.0	127	2.97119482924	14.0	45.0	regular	#BE0032
132.0	from3.92	480.26	11.55	7.0	97	1.58484007844	10.0	45.0	regular	#E4D00A
