step	id	x	y	degree	com_id	cos_score	com_size	cc_size	metadata	color
426.0	1.307	534.95	235.05	8.0	556	4.23575454426	64.0	115.0	regular	#8B008B
426.0	2.309	305.02	231.75	12.0	556	9.28571574043	64.0	115.0	regular	#8B008B
426.0	1.297	1692.23	235.05	7.0	556	4.32706291221	64.0	115.0	regular	#8B008B
426.0	2.308	366.12	231.75	13.0	556	8.3360340408	64.0	115.0	regular	#8B008B
426.0	2.298	1245.71	-1.65	5.0	556	1.26425023493	64.0	115.0	regular	#8B008B
426.0	1.299	1439.91	235.05	6.0	556	2.4159431316	64.0	115.0	regular	#8B008B
426.0	0.286	3027.84	238.35	7.0	475	3.8697997676	22.0	115.0	regular	#96C8A2
426.0	1.292	2271.52	235.05	7.0	556	3.54551404163	64.0	115.0	regular	#8B008B
426.0	1.301	1204.0	235.05	9.0	556	4.37492611975	64.0	115.0	regular	#8B008B
426.0	1.312	58.81	235.05	6.0	624	0.0	1.0	115.0	regular	#2F847C
426.0	2.297	1287.79	-1.65	4.0	556	1.33306386419	64.0	115.0	regular	#8B008B
426.0	2.272	3332.59	-1.65	4.0	498	2.14934605668	8.0	115.0	regular	#E4D00A
426.0	2.288	2130.5	-1.65	3.0	605	0.569712913188	5.0	115.0	regular	#A95C68
426.0	0.304	931.31	238.35	9.0	556	5.58459203809	64.0	115.0	regular	#8B008B
426.0	1.295	1897.56	235.05	5.0	556	2.14070000074	64.0	115.0	regular	#8B008B
426.0	2.283	2541.65	-1.65	5.0	591	1.43692705547	5.0	115.0	regular	#E9692C
426.0	0.300	1533.86	238.35	7.0	556	4.04338363968	64.0	115.0	regular	#8B008B
426.0	0.282	3274.13	238.35	8.0	475	4.57058117115	22.0	115.0	regular	#96C8A2
426.0	0.306	644.8	238.35	9.0	556	4.96369487906	64.0	115.0	regular	#8B008B
426.0	1.298	1617.8	235.05	6.0	556	3.66593457341	64.0	115.0	regular	#8B008B
426.0	2.287	2209.2	-1.65	4.0	605	1.97626236485	5.0	115.0	regular	#A95C68
426.0	2.284	2406.43	-1.65	5.0	605	1.55163171124	5.0	115.0	regular	#A95C68
426.0	1.288	2582.41	235.05	5.0	556	2.13863092758	64.0	115.0	regular	#8B008B
426.0	2.275	3101.56	-1.65	4.0	550	0.909697091543	4.0	115.0	regular	#00416A
426.0	2.282	2604.37	-1.65	5.0	591	2.2558383709	5.0	115.0	regular	#E9692C
426.0	0.281	3471.12	238.35	7.0	475	3.69409710019	22.0	115.0	regular	#96C8A2
426.0	2.279	2776.82	-1.65	5.0	591	1.43764936686	5.0	115.0	regular	#E9692C
426.0	0.289	2726.11	235.05	5.0	475	2.37459454091	22.0	115.0	regular	#96C8A2
426.0	1.303	993.24	235.05	9.0	556	4.67178565782	64.0	115.0	regular	#8B008B
426.0	0.307	781.66	238.35	9.0	556	5.61583303409	64.0	115.0	regular	#8B008B
426.0	0.296	1835.36	238.35	6.0	556	3.20152677899	64.0	115.0	regular	#8B008B
426.0	2.276	3035.72	-1.65	5.0	550	1.32304366569	4.0	115.0	regular	#00416A
426.0	2.307	475.7	231.75	11.0	556	5.77864175709	64.0	115.0	regular	#8B008B
426.0	1.284	3200.29	235.05	9.0	475	5.55559864362	22.0	115.0	regular	#96C8A2
426.0	1.282	3342.92	235.05	7.0	475	4.00923550047	22.0	115.0	regular	#96C8A2
426.0	0.308	527.58	238.35	8.0	556	4.22592265844	64.0	115.0	regular	#8B008B
426.0	2.273	3224.13	-1.65	6.0	498	2.23060458959	8.0	115.0	regular	#E4D00A
426.0	2.280	2712.34	-1.65	5.0	591	2.25599289552	5.0	115.0	regular	#E9692C
426.0	1.278	3749.16	235.05	4.0	475	2.48599806345	22.0	115.0	regular	#96C8A2
426.0	1.291	2358.61	235.05	7.0	556	4.10706707086	64.0	115.0	regular	#8B008B
426.0	2.302	1169.87	231.75	9.0	556	4.44846924648	64.0	115.0	regular	#8B008B
426.0	2.290	1882.27	-1.65	4.0	606	2.74147993117	6.0	115.0	regular	#843F5B
426.0	0.299	1577.12	238.35	7.0	556	4.04163160704	64.0	115.0	regular	#8B008B
426.0	1.294	2039.47	235.05	5.0	556	2.24771050002	64.0	115.0	regular	#8B008B
426.0	2.292	1791.96	-1.65	5.0	606	2.96941553243	6.0	115.0	regular	#843F5B
426.0	0.309	351.03	238.35	13.0	556	9.00186267019	64.0	115.0	regular	#8B008B
426.0	2.296	1364.99	-1.65	5.0	556	1.26451883592	64.0	115.0	regular	#8B008B
426.0	2.295	1490.62	-1.65	2.0	556	0.0	64.0	115.0	regular	#8B008B
426.0	2.285	2350.26	-1.65	4.0	605	1.66339588042	5.0	115.0	regular	#A95C68
426.0	1.287	2788.04	235.05	4.0	475	2.55861746871	22.0	115.0	regular	#96C8A2
426.0	1.310	229.46	235.05	12.0	556	8.85476401592	64.0	115.0	regular	#8B008B
426.0	0.291	2434.63	238.35	7.0	556	4.48543034846	64.0	115.0	regular	#8B008B
426.0	2.293	1735.34	-1.65	5.0	606	2.9722530403	6.0	115.0	regular	#843F5B
426.0	0.288	2788.14	238.35	4.0	475	2.55681151134	22.0	115.0	regular	#96C8A2
426.0	0.290	2484.57	238.35	6.0	556	3.86046173596	64.0	115.0	regular	#8B008B
426.0	0.283	3202.11	238.35	9.0	475	5.54057580345	22.0	115.0	regular	#96C8A2
426.0	1.296	1835.17	235.05	6.0	556	3.20127999208	64.0	115.0	regular	#8B008B
426.0	1.279	3609.62	235.05	6.0	475	3.71221700601	22.0	115.0	regular	#96C8A2
