step	id	x	y	degree	com_id	cos_score	com_size	cc_size	metadata	color
470.0	from1.116	712.23	-4.95	7.0	775	1.0	11.0	41.0	regular	#4B3621
470.0	from0.19	17481.66	-4.95	6.0	114	1.0	2.0	251.0	regular	#E5AA70
470.0	from1.115	970.62	-4.95	13.0	775	1.0	11.0	41.0	regular	#4B3621
470.0	from3.115	18917.04	4.95	12.0	784	1.0	9.0	251.0	regular	#00BFFF
470.0	from0.115	1122.13	-4.95	11.0	775	1.0	11.0	41.0	regular	#4B3621
470.0	from2.115	19089.1	4.95	12.0	784	1.0	9.0	251.0	regular	#00BFFF
470.0	from0.22	17696.84	-4.95	8.0	252	1.0	10.0	251.0	regular	#F64A8A
470.0	from1.22	17743.57	-4.95	10.0	252	1.0	10.0	251.0	regular	#F64A8A
470.0	from0.116	1210.77	-4.95	10.0	775	1.0	11.0	41.0	regular	#4B3621
470.0	from0.117	505.74	-4.95	5.0	800	1.0	3.0	41.0	regular	#C95A49
470.0	from1.27	16204.9	-4.95	7.0	240	1.0	7.0	251.0	regular	#EEDC82
470.0	from0.27	16247.01	-4.95	7.0	240	1.0	7.0	251.0	regular	#EEDC82
470.0	from0.30	16139.38	-4.95	7.0	240	1.0	7.0	251.0	regular	#EEDC82
470.0	from1.26	16368.15	-4.95	7.0	240	1.0	7.0	251.0	regular	#EEDC82
470.0	from1.25	17041.34	-4.95	9.0	160	1.0	5.0	251.0	regular	#FFFAF0
470.0	from0.23	16953.68	-4.95	7.0	160	1.0	5.0	251.0	regular	#FFFAF0
470.0	from1.21	16971.19	-1.65	8.0	160	1.0	5.0	251.0	regular	#FFFAF0
470.0	from1.112	1648.89	-4.95	6.0	775	1.0	11.0	41.0	regular	#4B3621
470.0	from0.25	17156.72	-4.95	9.0	160	1.0	5.0	251.0	regular	#FFFAF0
470.0	from1.23	17101.57	-4.95	10.0	160	1.0	5.0	251.0	regular	#FFFAF0
470.0	from0.112	1243.53	-4.95	9.0	775	1.0	11.0	41.0	regular	#4B3621
470.0	from2.114	18853.98	4.95	9.0	784	1.0	9.0	251.0	regular	#00BFFF
470.0	from1.24	16600.03	-4.95	7.0	240	1.0	7.0	251.0	regular	#EEDC82
470.0	from0.24	16516.31	-4.95	7.0	240	1.0	7.0	251.0	regular	#EEDC82
470.0	from0.26	16741.2	-4.95	6.0	240	1.0	7.0	251.0	regular	#EEDC82
470.0	from1.20	18015.01	-1.65	10.0	252	1.0	10.0	251.0	regular	#F64A8A
470.0	from0.17	17887.52	-4.95	12.0	252	1.0	10.0	251.0	regular	#F64A8A
470.0	from1.19	17869.82	-1.65	12.0	252	1.0	10.0	251.0	regular	#F64A8A
470.0	from3.117	19138.5	1.65	10.0	784	1.0	9.0	251.0	regular	#00BFFF
470.0	from0.16	18173.77	-4.95	7.0	252	1.0	10.0	251.0	regular	#F64A8A
470.0	from0.20	18019.56	-4.95	10.0	252	1.0	10.0	251.0	regular	#F64A8A
470.0	from1.17	17927.52	-4.95	11.0	252	1.0	10.0	251.0	regular	#F64A8A
470.0	from1.18	18051.78	-4.95	11.0	252	1.0	10.0	251.0	regular	#F64A8A
470.0	from2.6	15.35	4.95	1.0	267	1.0	7.0	41.0	regular	#CB6D51
470.0	from2.23	3384.01	4.95	7.0	82	1.0	3.0	159.0	regular	#C74375
470.0	from1.110	2500.96	-4.95	7.0	687	1.0	10.0	159.0	regular	#21ABCD
470.0	from0.111	1858.65	-4.95	3.0	766	1.0	1.0	41.0	regular	#BD33A4
470.0	from1.111	2297.3	-1.65	10.0	752	1.0	7.0	159.0	regular	#964B00
