step	nodes	edges	singletons	connected	avg_degree	degree_distribution	diameter	avg_clustering_coefficient	cc_count	avg_cc_size	max_cc_size	max_cc_id	cc_std_dev	com_count	avg_com_size	max_com_size	max_com_id	min_com_size	min_com_id	std_com_dist	size_distribution	modularity	com_modularity	iterations	iteration_modularities	weighted_com_modularity	speed_avg	speed_std	speed_avg_std	avgSpeed_avg	avgSpeed_std	avgSpeed_avg_std
20	177	3626	0	177	40.97175216674805	0,0,0,0,0,1,1,0,2,1,2,1,1,0,0,1,0,0,0,1,0,1,1,3,0,1,1,1,3,3,3,1,2,2,3,0,1,4,1,2,5,6,1,9,12,15,28,19,15,9,9,5,	10.0	0.7665106913094147	1	177.0	177	0	177.0	4	44.25	65	103	30	192	14.795833	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.5171885938078515	1	0.5171885938078515,	0.5516772255237545	9.067644	3.333771	8.987304	0.0	0.0	0.0
21	177	3619	0	177	40.89265441894531	0,0,0,0,0,0,2,0,3,1,1,1,1,1,0,0,1,0,0,0,1,0,3,1,0,1,1,3,0,3,4,2,1,1,4,2,2,2,0,3,2,7,4,9,7,19,21,23,16,15,7,2,	10.0	0.7674078132496971	1	177.0	177	0	177.0	4	44.25	65	103	30	192	14.773287	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.5109217562493124	1	0.5109217562493124,	0.5479429201599764	8.987509	3.5318515	8.839489	0.0	0.0	0.0
22	178	3642	0	178	40.921348571777344	0,0,0,0,0,0,2,2,0,2,1,1,1,1,1,0,0,0,0,0,0,1,1,3,0,1,1,1,3,1,5,3,2,0,2,2,1,4,2,3,1,4,5,6,10,25,15,21,22,15,7,	10.0	0.7672035160287065	1	178.0	178	0	178.0	5	35.6	67	103	1	195	24.316662	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.5018918644250779	1	0.5018918644250779,	0.3428961122030502	13.6478405	11.484844	6.605943	0.0	0.0	0.0
23	177	3617	0	177	40.87005615234375	0,0,0,0,0,0,1,3,1,0,2,1,1,1,1,0,0,0,0,1,0,0,3,0,1,0,4,1,1,4,1,1,2,1,4,2,4,1,3,6,0,3,3,6,16,15,16,20,22,16,9,	10.0	0.7680337656779512	1	177.0	177	0	177.0	4	44.25	73	103	17	192	23.171463	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.4989773509100461	1	0.4989773509100461,	0.5153815094372394	8.4403	3.6639962	7.1380925	0.0	0.0	0.0
24	180	3645	0	180	40.5	0,0,0,0,0,1,0,1,0,2,5,0,2,0,1,1,0,0,1,0,0,1,0,3,0,2,0,3,2,3,1,1,1,2,2,2,3,6,2,2,3,5,3,9,14,12,18,26,20,10,10,	11.0	0.7674269143881015	1	180.0	180	0	180.0	7	25.714285	76	103	1	196	30.285938	0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.4888103100814577	1	0.4888103100814577,	0.14114481291402725	18.98797	13.650281	3.9143088	0.0	0.0	0.0
25	182	3739	0	182	41.087913513183594	0,0,0,0,0,0,2,0,0,3,2,2,3,0,0,0,1,0,1,1,0,0,1,2,2,0,0,4,1,0,4,1,1,1,3,0,3,8,0,1,5,3,7,5,6,14,12,29,16,23,8,5,2,	11.0	0.7671608373678258	1	182.0	182	0	182.0	5	36.4	86	103	1	199	36.466423	0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.49370738636668443	1	0.49370738636668443,	0.281055436338542	18.89667	13.379141	5.447414	0.0	0.0	0.0
26	182	3727	0	182	40.9560432434082	0,0,0,0,0,0,2,0,2,0,3,4,0,1,0,0,0,2,0,1,0,0,1,4,0,0,0,5,0,4,0,0,2,2,2,2,3,2,3,3,5,4,7,5,10,10,14,18,25,23,8,3,0,1,1,	11.0	0.7665666214188053	1	182.0	182	0	182.0	3	60.666668	88	103	41	7	24.419937	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.5043778030339954	1	0.5043778030339954,	0.5006935323235338	9.506124	3.0150688	9.483841	0.0	0.0	0.0
27	182	3731	0	182	41.0	0,0,0,0,0,1,0,3,0,2,1,3,1,1,0,1,0,0,1,0,1,1,3,1,0,1,1,3,0,4,1,0,2,2,1,2,5,2,2,1,7,4,5,4,13,5,16,21,19,18,15,3,3,1,1,	11.0	0.7645972808496275	1	182.0	182	0	182.0	3	60.666668	91	103	41	7	26.652079	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.49682235252375995	1	0.49682235252375995,	0.5061231339195431	9.376871	2.995049	9.425668	0.0	0.0	0.0
28	180	3675	0	180	40.83333206176758	0,0,0,0,0,1,2,1,0,2,1,2,2,0,0,1,1,0,0,0,2,2,1,1,0,1,3,1,3,0,2,1,2,1,4,2,0,5,2,3,2,10,2,4,6,14,19,18,19,20,12,4,1,	10.0	0.7645736587662979	1	180.0	180	0	180.0	3	60.0	92	103	37	7	28.583212	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.4885355546300152	1	0.4885355546300152,	0.5075323958913538	9.176574	2.943983	9.361233	0.0	0.0	0.0
29	179	3648	0	179	40.7597770690918	0,0,0,0,0,2,0,2,1,0,2,3,0,1,1,1,0,0,0,1,0,3,0,0,4,1,1,3,1,1,1,2,2,3,2,2,2,3,0,6,3,3,5,4,5,16,18,13,22,19,19,1,	10.0	0.764246849757296	1	179.0	179	0	179.0	3	59.666668	93	103	36	7	29.704096	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.4823756242906472	1	0.4823756242906472,	0.5080091071598828	9.109398	3.1616411	9.216	0.0	0.0	0.0
