	step	com_id	timeMeanSpeed_mean	timeMeanSpeed_std	timeMeanSpeed_amin	timeMeanSpeed_amax	com_size	degree_mean	degree_std	degree_amin	degree_amax	num_stops	num_stops_mean	num_stops_amin	num_stops_amax	y_amin	y_amax	x_amin	x_amax	speed_mean	speed_std	speed_amin	speed_amax	congested	range	num_stops_count
2494	10	372	5.4206666666666665	9.698996609861002	0.0	31.33	15	16.933333333333334	3.104528182847635	11	22	15	1.0	1	1	656.5	1106.5	1914.08	2256.55	0.03133333333333334	0.1013386590079216	0.0	0.39	15	565.4959777929461	565.4959777929461
2495	10	375	0.345	0.41227013797589884	0.0	0.82	4	14.5	3.872983346207417	11	20	4	1.0	1	1	2550.36	2646.5	653.5	921.01	0.0	0.0	0.0	0.0	4	284.2613229055264	284.2613229055264
2496	10	382	0.0		0.0	0.0	1	4.0		4	4	1	1.0	1	1	216.5	216.5	2176.89	2176.89	0.0		0.0	0.0	1	0.0	0.0
2497	10	395	1.3966666666666665	3.261656950172114	0.0	8.93	12	9.25	1.2880570286640687	7	11	11	0.9166666666666666	0	1	3953.5	4403.5	1956.51	2437.7	0.6766666666666666	2.34404209290988	0.0	8.12	11	658.8200179867031	658.8200179867031
2498	10	397	16.92	17.225121189704293	4.74	29.1	2	16.5	0.7071067811865476	16	17	1	0.5	0	1	1533.5	1601.21	1486.36	1756.5	7.37	0.3535533905932738	7.12	7.62	1	278.49643390894624	278.49643390894624
2499	10	429	0.0		0.0	0.0	1	3.0		3	3	1	1.0	1	1	226.5	226.5	3752.22	3752.22	0.0		0.0	0.0	1	0.0	0.0
2500	10	435	48.144999999999996	9.793428919433735	41.22	55.07	2	2.5	0.7071067811865476	2	3	0	0.0	0	0	4173.5	4396.5	3878.92	3931.33	37.6	24.706310934657964	20.13	55.07	0	229.07598761109813	229.07598761109813
2501	10	446	16.400000000000002	23.05168106668145	0.1	32.7	2	9.0	2.8284271247461903	7	11	2	1.0	1	1	3733.5	3956.5	3507.51	3717.54	0.4	0.5656854249492381	0.0	0.8	2	306.3357649703996	306.3357649703996
2502	10	487	9.905	14.007785335305506	0.0	19.81	2	3.0	0.0	3	3	2	1.0	1	1	3953.5	3966.5	4192.05	4382.62	0.0	0.0	0.0	0.0	2	191.01289197329035	191.01289197329035
2503	10	488	15.379999999999999	12.60064284074428	6.47	24.29	2	4.5	0.7071067811865476	4	5	1	0.5	0	1	2495.48	2581.01	4403.5	4406.5	16.795	3.061772362537736	14.63	18.96	1	85.58259694587466	85.58259694587466
2504	10	518	5.805	8.209509729575815	0.0	11.61	2	5.5	3.5355339059327378	3	8	2	1.0	1	1	2423.5	2423.5	232.23	456.52	0.0	0.0	0.0	0.0	2	224.29	224.29
2505	10	520	9.92	14.028998538741103	0.0	19.84	2	9.0	0.0	9	9	2	1.0	1	1	2193.5	2206.5	647.16	672.47	0.0	0.0	0.0	0.0	2	28.45340225702373	28.45340225702373
2506	10	531	1.5890909090909089	3.3692091895236427	0.0	13.7	22	22.09090909090909	3.637229334182439	14	30	22	1.0	1	1	1026.42	1570.12	1948.58	2838.21	0.030909090909090907	0.10382719576337684	0.0	0.43	22	1042.6174882956836	1042.6174882956836
