step	nodes	edges	singletons	connected	avg_degree	degree_distribution	diameter	avg_clustering_coefficient	cc_count	avg_cc_size	max_cc_size	max_cc_id	cc_std_dev	com_count	avg_com_size	max_com_size	max_com_id	min_com_size	min_com_id	std_com_dist	modularity	com_modularity	iterations	iteration_modularities
310	2285	7056	315	1970	6.175930023193359	315,243,207,172,155,147,150,144,112,121,90,68,69,57,50,42,25,20,13,8,4,5,8,1,6,3,10,11,5,11,5,7,1,	45.0	0.5772034096029637	529	4.319471	249	2	4.319471	603	3.7893865	102	73820	1	93564	8.236763	0.886873749877878	0.9083091865336465	1	0.9083091865336465,
311	2288	7113	312	1976	6.217657566070557	312,240,214,179,154,142,133,160,108,117,81,92,63,50,60,28,30,27,13,8,5,4,3,5,5,1,11,10,6,12,6,3,6,	42.0	0.5801381061091248	521	4.391555	260	2	4.391555	600	3.8133333	103	73820	1	93739	8.271589	0.8806761426265252	0.9001742650509988	1	0.9001742650509988,
312	2290	7125	312	1978	6.222707271575928	312,248,213,170,160,145,117,160,116,116,81,88,70,55,53,33,32,23,15,7,5,3,2,6,3,6,7,12,5,11,6,4,3,3,	43.0	0.5767169311172418	521	4.3953934	260	2	4.3953934	595	3.8487394	104	73820	1	94054	8.360198	0.8822979722991724	0.9062094379809191	1	0.9062094379809191,
313	2299	7155	321	1978	6.224445343017578	321,245,220,154,176,137,128,148,111,123,86,83,67,55,57,30,38,20,14,9,4,4,3,3,6,4,8,14,5,8,4,8,4,1,1,	48.0	0.5792684853433513	533	4.3133206	278	2	4.3133206	612	3.756536	105	73820	1	94364	8.254218	0.8774889647766486	0.8983904176317433	1	0.8983904176317433,
314	2300	7183	326	1974	6.246087074279785	326,244,220,156,167,156,113,157,101,121,77,86,67,52,59,36,29,31,16,12,5,0,3,1,4,7,7,9,9,8,9,5,4,2,0,1,	51.0	0.5770014467454306	538	4.275093	277	2	4.275093	611	3.7643209	105	73820	1	94875	8.257542	0.8776885514157982	0.9026205953780165	1	0.9026205953780165,
315	2306	7226	325	1981	6.267129421234131	325,247,219,154,172,155,117,142,87,138,86,79,69,57,56,39,34,21,24,11,6,2,1,1,3,6,9,12,13,6,5,3,3,1,3,	43.0	0.5769475542451917	540	4.2703705	263	2	4.2703705	615	3.7495935	108	73820	1	95111	8.326739	0.881575658340517	0.8994440800967156	1	0.8994440800967156,
316	2307	7275	315	1992	6.306891918182373	315,250,219,167,162,156,118,132,93,137,85,80,75,52,58,35,45,23,19,11,5,1,2,1,4,5,13,12,11,9,5,2,1,1,3,	43.0	0.5750863343288689	530	4.3528304	265	2	4.3528304	606	3.8069308	103	1649	1	95567	8.310544	0.8826468841888928	0.8890997791712403	1	0.8890997791712403,
317	2308	7293	315	1993	6.319757461547852	315,246,223,176,153,158,121,122,102,128,81,87,70,63,47,42,40,27,21,12,3,2,1,2,6,8,10,10,7,12,4,3,3,2,1,	42.0	0.5725645907268604	527	4.3795066	265	2	4.3795066	601	3.8402662	104	1649	1	95881	8.335133	0.8811221525427733	0.8889872102178832	1	0.8889872102178832,
318	2314	7304	315	1999	6.312878131866455	315,241,227,158,169,169,123,121,102,127,90,72,77,62,48,41,30,31,27,11,2,3,1,3,7,7,9,12,5,10,7,1,2,3,1,	38.0	0.5773231586784826	528	4.382576	250	2	4.382576	608	3.805921	105	1649	1	96031	8.291745	0.885729615664691	0.8965740332383996	1	0.8965740332383996,
319	2312	7283	303	2009	6.300172805786133	303,251,216,176,161,167,131,127,101,120,84,89,76,49,48,30,33,44,26,7,1,3,2,4,6,10,8,10,9,10,5,0,3,1,1,	54.0	0.5822270354153208	522	4.4291186	283	2	4.4291186	596	3.8791947	106	1649	1	96393	8.332512	0.8799067095566288	0.8941018612596476	1	0.8941018612596476,
320	2315	7277	311	2004	6.286825180053711	311,254,207,180,154,162,137,126,107,125,90,75,80,51,46,24,42,31,28,8,4,1,4,4,12,8,10,3,11,6,6,3,2,3,	53.0	0.5804705331411006	530	4.3679247	282	2	4.3679247	609	3.8013136	106	1649	1	96741	8.2483015	0.879375966592147	0.8921554862456217	1	0.8921554862456217,
321	2317	7267	309	2008	6.272766590118408	309,252,208,200,144,161,130,134,109,117,83,78,90,47,47,23,38,31,28,9,6,4,5,3,8,9,11,7,4,7,9,3,2,1,	51.0	0.5827854415967666	530	4.371698	282	2	4.371698	605	3.829752	111	73820	1	97045	8.396178	0.873839562581503	0.9061962280916166	1	0.9061962280916166,
322	2318	7241	311	2007	6.247627258300781	311,247,215,192,150,151,135,136,119,113,86,76,92,53,40,25,31,26,30,9,10,1,9,3,6,11,12,3,4,8,11,1,1,1,	48.0	0.583769467490775	526	4.406844	277	2	4.406844	605	3.831405	111	73820	1	97372	8.397492	0.8751898289140972	0.9016716311526918	1	0.9016716311526918,
323	2322	7259	313	2009	6.252368450164795	313,236,220,197,161,143,145,120,124,93,104,103,82,44,26,34,26,29,26,13,14,1,3,8,4,2,15,6,7,12,8,3,	45.0	0.584179002416421	524	4.431298	273	2	4.431298	609	3.8128078	112	73820	1	97711	8.347969	0.8806118207435979	0.8969575151621885	1	0.8969575151621885,
324	2324	7282	313	2011	6.266781330108643	313,239,211,204,143,168,133,126,112,97,113,101,84,42,28,29,37,23,25,15,7,4,9,2,6,2,11,10,10,12,4,4,	45.0	0.584237780030408	528	4.401515	271	2	4.401515	612	3.7973857	113	73820	1	97997	8.329633	0.880669895128426	0.8924341819165474	1	0.8924341819165474,
325	2326	7274	322	2004	6.254514217376709	322,230,211,194,161,156,132,137,115,91,126,88,79,47,30,31,34,24,24,8,9,6,8,7,3,3,8,11,8,17,6,	40.0	0.5849419120790855	537	4.331471	261	2	4.331471	621	3.7455716	113	73820	1	98217	8.08162	0.8833695236135453	0.8836171182759557	1	0.8836171182759557,
326	2329	7287	317	2012	6.2576212882995605	317,229,225,183,163,154,140,124,112,117,108,106,65,57,21,36,33,20,22,12,7,6,11,7,2,4,3,10,16,10,8,1,	45.0	0.5840126715116971	526	4.427757	278	2	4.427757	615	3.7869918	114	73820	1	98592	8.0779085	0.8767545852647445	0.8869686009149942	1	0.8869686009149942,
327	2341	7300	313	2028	6.2366509437561035	313,236,212,204,177,131,136,132,123,116,110,105,63,56,28,29,31,20,21,12,9,5,9,9,4,3,4,7,16,14,5,1,	45.0	0.5787410692101121	520	4.501923	278	2	4.501923	626	3.7396166	115	73820	1	99095	8.0353775	0.8775426909363829	0.8856201538750217	1	0.8856201538750217,
328	2344	7287	317	2027	6.21757698059082	317,233,217,203,182,132,139,125,109,122,124,93,69,50,30,28,35,18,15,15,8,8,10,11,1,6,3,9,8,12,11,1,	69.0	0.5822990333546808	526	4.4562736	380	2	4.4562736	613	3.8238173	115	73820	1	99382	8.150241	0.8483303006802068	0.8910777908153503	1	0.8910777908153503,
329	2347	7255	312	2035	6.182360649108887	312,240,219,203,164,149,135,128,115,127,125,92,70,51,21,26,34,20,20,7,10,10,9,9,6,6,3,5,7,14,7,3,	71.0	0.5841040424001243	528	4.445076	386	2	4.445076	608	3.8601973	116	73820	1	99730	8.238928	0.8477927387704314	0.8949766434042737	1	0.8949766434042737,
330	2351	7284	310	2041	6.196512222290039	310,238,216,196,179,144,129,144,113,118,139,94,75,39,24,20,37,19,17,10,11,9,5,15,7,5,3,6,7,8,11,3,	71.0	0.586752977021349	527	4.4611006	412	2	4.4611006	617	3.8103728	114	73820	1	100089	7.9569473	0.8394341324489067	0.8789106309300776	1	0.8789106309300776,
331	2353	7313	314	2039	6.21589469909668	314,230,209,200,195,145,118,148,116,119,139,93,65,43,23,21,34,19,22,9,11,6,12,12,4,7,5,4,6,2,7,5,9,1,	47.0	0.5867972950822258	526	4.473384	266	2	4.473384	619	3.8012924	115	73820	1	100394	7.8921285	0.8757314350724481	0.8825926021011731	1	0.8825926021011731,
332	2354	7320	314	2040	6.219201564788818	314,224,214,194,195,148,123,139,136,115,128,96,69,40,25,20,36,18,23,6,12,8,11,10,4,6,5,6,2,5,7,5,6,4,	60.0	0.5864045988058812	521	4.5182343	264	5	4.5182343	615	3.8276422	117	73820	1	100644	7.935995	0.8694408611782942	0.8980606038549954	1	0.8980606038549954,
333	2356	7346	312	2044	6.235993385314941	312,233,218,178,194,142,129,140,135,127,107,105,76,47,25,17,30,22,21,10,11,8,13,7,4,5,3,4,6,7,4,4,2,10,	46.0	0.5828220197157181	521	4.522073	283	2	4.522073	612	3.8496733	117	73820	1	100981	7.861336	0.8753106995077929	0.896182742493121	1	0.896182742493121,
334	2359	7395	310	2049	6.26960563659668	310,234,210,180,189,149,141,135,141,116,97,119,73,46,22,30,22,30,18,7,9,12,14,7,7,2,4,2,8,3,2,7,3,0,9,1,	48.0	0.5840486595778087	519	4.5452795	285	2	4.5452795	615	3.8357723	115	73820	1	101301	7.8402634	0.8739433520721276	0.8899945552817208	1	0.8899945552817208,
335	2365	7402	313	2052	6.259619235992432	313,239,206,181,181,148,150,137,120,140,89,123,70,43,26,25,34,31,13,11,11,11,9,6,8,2,6,5,3,6,1,2,4,2,7,2,	46.0	0.574874528170697	515	4.592233	285	2	4.592233	621	3.8083737	107	73820	1	101757	7.6238375	0.875469295233451	0.8883132464326619	1	0.8883132464326619,
336	2369	7452	312	2057	6.291262149810791	312,244,215,169,193,140,146,133,114,144,104,106,65,50,32,25,34,30,12,12,12,9,11,9,6,5,4,4,6,5,3,0,1,4,2,5,1,2,	65.0	0.575709592596583	523	4.529637	347	2	4.529637	623	3.8025682	99	73820	1	101855	7.501202	0.8617446882808975	0.8955201102406998	1	0.8955201102406998,
337	2371	7466	311	2060	6.297764778137207	311,243,219,171,189,133,143,137,120,137,118,86,82,49,28,31,32,33,10,15,8,11,7,8,8,4,5,8,6,2,2,1,3,1,3,4,1,2,	53.0	0.5741025652431619	520	4.5596156	320	2	4.5596156	617	3.8427877	101	73820	1	102191	7.615107	0.8685003231723414	0.9015372322023589	1	0.9015372322023589,
338	2372	7417	308	2064	6.253794193267822	308,247,217,163,211,137,138,141,114,133,119,86,66,52,37,33,31,31,12,10,13,8,11,9,8,3,3,8,6,0,2,1,8,2,0,1,0,3,	55.0	0.5815694969627082	527	4.500949	320	2	4.500949	611	3.8821604	102	73820	1	102562	7.6582236	0.8692844195915527	0.9063820186214641	1	0.9063820186214641,
339	2377	7406	316	2061	6.23138427734375	316,241,220,168,204,145,140,122,131,124,105,103,56,62,35,37,33,27,8,15,11,11,14,5,9,4,6,3,3,5,3,2,5,1,1,1,1,	48.0	0.5844613232067793	532	4.468045	294	2	4.468045	613	3.877651	102	73820	1	103000	7.6868687	0.8768471221522407	0.9078081985185628	1	0.9078081985185628,
340	2383	7432	312	2071	6.237515926361084	312,248,227,162,191,161,139,129,131,116,106,98,44,75,34,34,39,24,15,13,11,12,13,6,10,4,4,2,3,7,4,1,2,2,2,1,0,1,	45.0	0.5854788089583165	531	4.487759	276	2	4.487759	611	3.9001637	104	73820	1	103243	7.827119	0.8836305285612133	0.9095242234291286	1	0.9095242234291286,
341	2384	7468	307	2077	6.265100479125977	307,242,235,155,177,173,142,136,119,127,125,74,54,64,41,35,41,29,11,16,8,11,14,5,9,8,2,6,2,7,2,2,0,3,1,1,	39.0	0.5852748694152227	521	4.5758157	222	0	4.5758157	602	3.9601328	106	73820	1	103604	8.016937	0.9009539075344951	0.9150533079686699	1	0.9150533079686699,
342	2390	7469	303	2087	6.250209331512451	303,255,233,145,165,179,162,136,116,119,124,75,68,57,46,32,35,31,15,15,5,14,15,6,7,4,10,3,6,4,1,1,1,1,0,1,	38.0	0.5807836137903136	519	4.6050096	224	0	4.6050096	601	3.9767056	107	73820	1	103831	8.016824	0.9033930597700028	0.9147098227813981	1	0.9147098227813981,
343	2394	7525	311	2083	6.2865495681762695	311,239,246,135,166,193,146,136,127,111,122,77,71,57,43,33,34,31,20,10,15,16,10,5,5,4,11,4,6,2,2,2,2,1,1,	39.0	0.5807582882475201	517	4.630561	224	0	4.630561	604	3.963576	109	73820	1	104255	8.018345	0.900102206377411	0.9124880034436693	1	0.9124880034436693,
344	2398	7538	313	2085	6.286905765533447	313,240,238,141,170,185,143,140,119,123,119,80,68,53,51,36,34,32,15,13,20,15,4,8,3,11,10,5,2,0,3,2,2,	30.0	0.5856221373136049	526	4.558935	210	14	4.558935	611	3.9247136	110	73820	1	104475	7.880515	0.9110966627317698	0.9123376818793988	1	0.9123376818793988,
345	2398	7539	317	2081	6.2877397537231445	317,231,232,157,160,189,149,130,139,103,129,79,58,52,50,48,19,43,15,18,17,12,7,4,8,8,7,5,10,1,1,	36.0	0.5868663635101459	527	4.550285	211	13	4.550285	615	3.899187	110	73820	1	104796	7.759805	0.9094530609992877	0.9089243428534289	1	0.9089243428534289,
346	2400	7561	318	2082	6.300833225250244	318,226,227,162,163,183,169,117,146,99,118,86,59,54,45,50,23,47,16,15,18,8,7,3,7,9,6,7,4,3,3,1,1,	37.0	0.5883138267804604	526	4.5627375	211	13	4.5627375	614	3.9087949	110	73820	1	105005	7.7452183	0.9087564859112373	0.9111785184069454	1	0.9111785184069454,
347	2405	7542	330	2075	6.271933555603027	330,224,215,165,166,177,165,145,146,79,116,86,70,48,43,51,24,44,22,15,21,7,5,1,3,15,7,6,2,5,2,	41.0	0.5849746631915235	533	4.512195	268	2	4.512195	631	3.8114104	111	73820	1	105328	7.6420474	0.8958196866046552	0.909529713248696	1	0.909529713248696,
348	2406	7571	331	2075	6.29343318939209	331,220,215,168,167,174,162,151,138,78,122,79,62,55,48,60,24,44,21,19,12,11,4,2,8,8,9,3,7,4,	62.0	0.5820104103231879	529	4.548204	400	2	4.548204	625	3.8496	110	73820	1	105917	7.675705	0.8609076186808757	0.9093893181269727	1	0.9093893181269727,
349	2409	7597	336	2073	6.307181358337402	336,213,216,176,160,168,168,146,140,90,110,80,63,57,49,53,33,38,28,11,16,10,2,9,10,8,6,8,3,1,1,	63.0	0.5818223411415051	533	4.5197	403	2	4.5197	622	3.8729904	111	73820	1	106195	7.8061213	0.8605745577330584	0.9090941743854628	1	0.9090941743854628,
350	2414	7587	332	2082	6.285832405090332	332,224,214,166,166,177,157,155,136,102,99,80,65,47,56,62,31,32,26,14,14,15,2,8,14,4,9,2,1,3,0,1,	63.0	0.581579479728165	538	4.486989	404	2	4.486989	615	3.9252033	112	73820	1	106398	8.023841	0.8612755973417352	0.9129677916216684	1	0.9129677916216684,
351	2425	7671	331	2094	6.326598167419434	331,227,212,165,167,174,158,162,133,111,99,78,54,61,56,61,33,23,25,16,15,15,5,5,8,10,10,5,1,3,2,	64.0	0.5866967020910576	543	4.46593	425	2	4.46593	619	3.917609	112	73820	1	106802	8.069159	0.8556960399914092	0.9089258709276241	1	0.9089258709276241,
352	2423	7714	330	2093	6.367313385009766	330,225,211,163,163,168,171,162,123,116,114,73,61,47,49,68,34,24,17,17,15,14,12,6,8,14,7,4,1,1,3,1,0,1,	55.0	0.5921174623449247	544	4.4540443	330	2	4.4540443	610	3.9721313	114	73820	1	107364	8.200337	0.8772754506132507	0.914448989137127	1	0.914448989137127,
353	2429	7737	330	2099	6.370522975921631	330,226,217,173,151,169,170,159,132,100,129,66,70,43,44,62,34,28,20,11,16,17,14,8,15,10,3,3,3,2,0,1,3,	52.0	0.5941386040423808	546	4.448718	233	0	4.448718	616	3.9431818	118	73820	1	107674	8.2660055	0.900787888054776	0.9192759416375585	1	0.9192759416375585,
354	2431	7804	330	2101	6.420403003692627	330,229,206,180,139,162,180,165,138,101,120,59,78,51,40,63,36,23,22,16,15,15,12,8,14,10,5,1,6,1,1,2,1,2,	41.0	0.5913924002751517	543	4.4769797	233	0	4.4769797	616	3.9464285	118	73820	1	108040	8.291952	0.8998341543626115	0.9177611114803731	1	0.9177611114803731,
355	2432	7847	328	2104	6.453125	328,233,219,183,128,151,175,152,154,100,120,65,82,48,41,57,32,38,8,15,19,17,12,11,12,12,2,4,6,1,1,1,3,2,	41.0	0.5921470622990279	548	4.4379563	231	0	4.4379563	619	3.9289176	118	73820	1	108116	8.245904	0.9018122802887085	0.9168205281429784	1	0.9168205281429784,
356	2436	7895	323	2113	6.481937408447266	323,242,218,183,132,137,172,163,137,108,125,73,75,49,40,67,29,32,7,22,16,18,17,12,7,3,9,7,4,5,0,0,1,3,	33.0	0.5935393879202381	549	4.4371586	219	13	4.4371586	619	3.9353797	117	73820	1	108668	8.225721	0.9098289655913716	0.9142954170896425	1	0.9142954170896425,
357	2443	7933	327	2116	6.494473934173584	327,240,214,198,123,146,171,156,139,111,126,73,78,52,41,48,28,40,8,17,12,22,11,10,10,6,6,9,5,8,2,1,2,3,	33.0	0.5958365367619078	556	4.3938847	221	13	4.3938847	622	3.9276528	117	73820	1	108806	8.1671095	0.9076827709770041	0.9085409763468911	1	0.9085409763468911,
358	2451	7966	327	2124	6.500204086303711	327,246,220,193,120,152,158,163,140,114,119,83,76,57,31,39,43,35,12,13,19,14,9,10,10,7,8,12,6,7,4,1,0,2,1,	35.0	0.5960450993368178	558	4.392473	226	13	4.392473	618	3.9660194	120	73820	1	109354	8.288193	0.9065653052588708	0.9136734161234683	1	0.9136734161234683,
359	2458	7979	327	2131	6.492269992828369	327,246,223,190,123,152,160,159,140,122,117,83,89,50,30,27,46,42,12,13,20,11,7,12,9,8,8,7,12,3,1,3,4,2,	35.0	0.596836939821155	559	4.3971376	226	12	4.3971376	620	3.9645162	122	73820	1	109662	8.341385	0.9050149046309868	0.9154225511852072	1	0.9154225511852072,
360	2462	7971	321	2141	6.475223541259766	321,245,229,189,139,150,168,148,132,117,124,90,83,58,25,33,34,49,11,15,11,15,5,4,14,14,8,6,8,7,6,2,1,0,1,	39.0	0.596259756939314	553	4.45208	230	13	4.45208	621	3.9645734	122	73820	1	109845	8.315281	0.9058344276197098	0.9088295167208542	1	0.9088295167208542,
361	2470	7997	322	2148	6.475303649902344	322,245,221,195,148,156,152,153,137,105,129,97,85,59,34,24,28,50,17,6,18,11,8,4,6,19,8,11,8,8,2,1,2,0,1,	44.0	0.5892283425483665	542	4.5571957	241	13	4.5571957	622	3.971061	125	73820	1	110155	8.397097	0.898937076394272	0.9079037845394374	1	0.9079037845394374,
362	2475	8003	321	2154	6.467070579528809	321,244,224,191,161,159,142,150,140,112,111,121,67,66,38,28,18,47,20,7,18,12,8,5,11,13,8,13,10,4,2,1,1,1,1,	57.0	0.5881715764945459	539	4.591837	287	0	4.591837	618	4.004854	128	73820	1	110472	8.591295	0.8837890027151368	0.9118648403262637	1	0.9118648403262637,
363	2477	7982	320	2157	6.444892883300781	320,240,232,196,150,164,154,143,142,111,118,104,77,69,31,21,26,46,21,10,6,10,16,4,10,13,15,10,8,3,1,2,3,0,1,	55.0	0.5909402168922956	540	4.587037	285	0	4.587037	619	4.0016155	128	73820	1	110815	8.574158	0.8935081382371207	0.9064623666843507	1	0.9064623666843507,
364	2476	8000	323	2153	6.462035655975342	323,243,231,182,153,168,159,140,136,123,106,110,75,65,35,22,24,46,19,16,5,11,10,4,10,12,16,11,9,2,3,2,2,3,	42.0	0.5914829492867845	548	4.518248	243	0	4.518248	617	4.012966	129	73820	1	111182	8.665304	0.9008595625000029	0.9101440859375004	1	0.9101440859375004,
365	2484	8020	319	2165	6.457326889038086	319,252,232,183,159,153,158,140,145,114,125,98,75,69,30,26,29,40,22,14,11,8,10,8,6,12,17,7,9,5,1,1,4,2,	63.0	0.5901812707193375	546	4.5494504	379	2	4.5494504	624	3.9807692	130	73820	1	111602	8.672549	0.8628453803148027	0.9096724833800799	1	0.9096724833800799,
366	2491	8019	307	2184	6.43837833404541	307,262,237,181,160,164,146,144,155,131,100,104,79,66,24,29,28,37,29,11,9,10,4,6,11,10,10,14,6,7,1,1,2,3,1,2,	63.0	0.5895480943855601	538	4.6301117	379	2	4.6301117	621	4.011272	130	73820	1	111793	8.675598	0.868821789551725	0.9076461237209098	1	0.9076461237209098,
367	2497	8027	316	2181	6.429315090179443	316,255,229,187,168,167,148,139,144,133,125,87,79,58,31,28,34,34,33,11,6,8,3,9,8,13,14,2,3,4,4,5,3,2,4,2,1,	57.0	0.5905567782558476	548	4.5565696	394	2	4.5565696	626	3.988818	131	73820	1	112254	8.688836	0.8659726953362505	0.9054677243299767	1	0.9054677243299767,
368	2497	8010	315	2182	6.415699005126953	315,259,228,186,166,182,143,131,153,115,133,80,83,58,33,23,38,33,35,18,4,6,7,7,12,11,8,3,3,3,1,5,7,1,2,3,2,	61.0	0.5886711983479852	545	4.581651	407	2	4.581651	619	4.0339255	133	73820	1	112599	8.798379	0.8641840022069744	0.9147843987150873	1	0.9147843987150873,
369	2498	8039	310	2188	6.436348915100098	310,266,226,190,170,176,136,129,143,134,118,102,74,60,29,23,37,30,43,19,3,9,8,6,7,6,8,6,3,2,4,6,3,6,2,2,2,	47.0	0.5877685012426347	546	4.5750914	295	2	4.5750914	618	4.0420713	133	73820	1	112718	8.730886	0.8870474560661585	0.9068266544419815	1	0.9068266544419815,
370	2498	8056	302	2196	6.449959754943848	302,276,239,177,171,178,133,130,147,129,112,110,72,50,31,24,38,32,43,19,5,12,6,7,3,4,4,8,5,3,6,3,7,2,1,5,1,3,	53.0	0.5881932022257423	546	4.5750914	296	2	4.5750914	607	4.115321	134	73820	1	113114	8.881315	0.8861199939549285	0.9098326671097761	1	0.9098326671097761,
371	2501	8046	306	2195	6.4342265129089355	306,278,237,176,162,182,136,129,153,125,108,122,70,48,30,27,38,37,33,20,12,5,7,6,2,5,3,4,4,10,5,2,7,1,2,0,4,5,	72.0	0.5855216439537199	551	4.53902	446	2	4.53902	616	4.060065	135	73820	1	113451	8.887626	0.8500615618780184	0.9084994533977502	1	0.9084994533977502,
372	2506	8064	314	2192	6.435754299163818	314,275,233,172,162,189,134,135,148,127,114,112,78,44,32,22,40,44,27,20,9,11,2,7,2,2,3,6,6,5,7,6,3,3,2,1,6,1,2,	72.0	0.5827410421954667	553	4.531646	485	2	4.531646	622	4.028939	136	73820	1	113683	8.902539	0.8391009018624805	0.9045095523018241	1	0.9045095523018241,
373	2510	8074	307	2203	6.433465957641602	307,290,231,166,176,170,131,150,154,117,122,109,62,51,40,21,45,45,22,16,7,12,7,4,2,3,1,1,6,12,3,6,3,5,2,1,3,7,	62.0	0.5775778884414153	549	4.571949	457	2	4.571949	627	4.0031896	136	73820	1	114103	8.868222	0.8449137403712189	0.9006804794688011	1	0.9006804794688011,
374	2513	8075	313	2200	6.426581859588623	313,291,217,177,161,187,135,143,146,127,137,85,64,48,39,31,45,50,24,8,9,9,6,4,2,3,3,0,10,8,9,3,4,1,4,1,4,4,1,	62.0	0.5767345212524289	554	4.536101	456	2	4.536101	632	3.976266	136	73820	1	114391	8.804682	0.8457422499976015	0.9067903114186834	1	0.9067903114186834,
375	2516	8120	309	2207	6.454689979553223	309,293,221,168,159,189,150,137,156,131,120,78,69,51,44,26,44,52,18,14,10,9,5,3,4,2,4,2,3,9,9,4,9,1,3,2,2,3,3,	64.0	0.5804696735871814	552	4.557971	415	2	4.557971	630	3.9936507	136	73820	1	114664	8.80652	0.856712975320925	0.9055350014559926	1	0.9055350014559926,
376	2524	8209	316	2208	6.504754543304443	316,286,219,179,157,174,135,155,150,148,118,67,83,52,53,25,38,45,23,7,17,6,6,3,4,1,4,5,0,4,8,5,6,6,7,4,0,5,2,1,	69.0	0.5791855801595058	557	4.5314183	425	2	4.5314183	640	3.94375	137	73820	1	115132	8.740026	0.8532190327190476	0.9027179018076004	1	0.9027179018076004,
377	2520	8211	314	2206	6.516666889190674	314,285,219,172,164,165,132,178,139,150,110,82,78,50,46,23,40,44,28,11,11,7,6,2,5,4,4,2,2,7,2,8,5,3,8,6,3,5,	71.0	0.5834789917256649	555	4.5405407	426	2	4.5405407	631	3.993661	141	73820	1	115293	8.881582	0.8512526623756005	0.909632817877512	1	0.909632817877512,
378	2525	8257	305	2220	6.540197849273682	305,294,223,182,153,174,138,168,134,140,120,87,76,51,40,30,35,40,24,10,16,6,8,4,5,2,4,5,2,5,5,3,6,5,7,9,6,2,0,1,	71.0	0.58049286269915	546	4.624542	442	2	4.624542	628	4.0207005	143	73820	1	115876	8.914509	0.8469205388966203	0.9024348511351531	1	0.9024348511351531,
379	2526	8280	301	2225	6.555819511413574	301,296,220,196,141,160,146,170,144,126,135,87,80,44,43,32,28,45,18,16,9,6,8,7,4,3,6,2,4,3,7,4,5,7,7,9,2,5,	71.0	0.5801048867220268	543	4.6519337	410	2	4.6519337	618	4.0873785	145	73820	1	116068	9.12539	0.8561988027725227	0.9119310616933864	1	0.9119310616933864,
380	2530	8320	309	2221	6.577075004577637	309,290,225,192,136,166,128,185,123,137,132,97,75,57,45,31,23,46,24,13,9,3,9,4,7,2,6,1,7,5,3,3,8,7,8,6,5,3,	73.0	0.5814616154281971	549	4.608379	429	2	4.608379	621	4.0740743	146	73820	1	116522	9.117034	0.8489561471431254	0.9070844264284418	1	0.9070844264284418,
381	2531	8299	302	2229	6.557882308959961	302,302,223,176,150,169,129,173,142,129,110,133,74,47,51,25,22,47,19,15,6,1,6,4,4,8,7,4,3,2,10,5,8,3,10,9,3,	82.0	0.5767070196408317	546	4.635531	454	2	4.635531	614	4.12215	146	73820	1	116673	9.168341	0.8413683244711538	0.9088420796876293	1	0.9088420796876293,
382	2537	8412	300	2237	6.6314544677734375	300,301,225,179,142,165,132,168,152,131,107,137,79,44,50,21,30,40,23,15,6,1,6,4,7,2,4,6,7,5,4,5,8,5,4,7,13,2,	56.0	0.5778857704046217	545	4.655046	377	2	4.655046	619	4.098546	147	73820	1	117118	9.137124	0.8609500636389081	0.8962169092384158	1	0.8962169092384158,
383	2541	8410	302	2239	6.619441032409668	302,303,212,187,150,153,136,170,146,147,116,113,97,38,46,31,23,41,23,14,3,2,4,6,3,5,1,9,7,4,3,7,8,3,7,11,7,2,1,	57.0	0.5781060176434559	547	4.645338	377	2	4.645338	625	4.0656	148	73820	1	117448	9.118022	0.8620869498827213	0.9006795036202034	1	0.9006795036202034,
384	2542	8438	294	2248	6.638866901397705	294,309,215,177,159,160,138,163,147,148,95,128,91,45,47,26,28,41,24,14,3,0,2,6,3,8,5,3,7,8,3,8,8,4,6,5,11,2,0,1,	83.0	0.5753205282224457	538	4.724907	487	2	4.724907	615	4.133333	149	73820	1	117760	9.187432	0.8300947681851611	0.899452995992517	1	0.899452995992517,
385	2548	8500	300	2248	6.671899318695068	300,308,217,175,155,158,141,163,146,134,110,111,110,42,43,40,28,30,27,12,5,1,1,6,7,7,4,2,10,4,12,5,5,2,3,4,4,12,4,	84.0	0.5738236412463892	544	4.6838236	527	2	4.6838236	629	4.050874	149	73820	1	118081	9.062273	0.8159157370242236	0.8952413979238775	1	0.8952413979238775,
386	2550	8513	298	2252	6.676862716674805	298,300,222,170,171,155,154,151,142,127,115,124,95,50,40,38,22,37,31,9,4,4,7,3,6,7,2,5,7,4,10,6,2,0,5,8,6,6,7,	71.0	0.5828303436645749	547	4.661792	433	2	4.661792	635	4.015748	151	73820	1	118404	9.00314	0.8505783313637446	0.8984956348641197	1	0.8984956348641197,
387	2551	8543	298	2253	6.697765350341797	298,303,217,166,177,159,147,170,130,130,113,103,100,56,48,40,18,35,31,12,3,5,2,6,8,5,2,7,5,6,7,5,3,0,4,2,9,3,11,5,	43.0	0.5842688577383416	548	4.6551094	294	2	4.6551094	631	4.0427895	151	73820	1	118718	8.954014	0.8828214968697609	0.892533518388682	1	0.892533518388682,
388	2554	8527	293	2261	6.677368640899658	293,319,202,167,183,168,140,163,147,121,111,106,99,60,42,38,20,34,30,11,6,5,3,7,6,5,4,7,3,8,7,3,1,0,3,2,3,14,9,2,2,	42.0	0.5797358040650148	547	4.669104	295	2	4.669104	630	4.0539684	153	73820	1	118836	9.004165	0.8838668068753236	0.893433394587402	1	0.893433394587402,
