step	id	x	y	degree	com_id	cos_score	com_size	cc_size	metadata	color
58.0	from1.77	46.83	488.45	11.0	67	0.65	34.0	47.0	regular	#50C878
58.0	from0.69	237.48	488.45	10.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from0.70	458.66	491.75	11.0	67	0.65	34.0	47.0	regular	#50C878
58.0	from2.75	488.45	336.6	11.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from0.74	11.55	176.88	9.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from0.73	11.55	331.6	12.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from0.75	11.55	57.47	7.0	67	0.65	34.0	47.0	regular	#50C878
58.0	from3.73	208.2	488.45	11.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from0.67	321.23	8.25	11.0	72	0.95	12.0	47.0	regular	#563C5C
58.0	from0.68	491.75	413.57	12.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from3.70	488.45	441.27	12.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from0.72	28.16	488.45	10.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from2.72	405.12	11.55	12.0	72	0.95	12.0	47.0	regular	#563C5C
58.0	from1.73	488.45	402.22	12.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from0.64	294.37	8.25	9.0	72	0.95	12.0	47.0	regular	#563C5C
58.0	from0.65	491.75	125.94	9.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from3.81	386.42	11.55	12.0	72	0.95	12.0	47.0	regular	#563C5C
58.0	from1.70	488.45	97.1	10.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from1.71	488.45	359.54	12.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from2.73	488.45	63.71	9.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from1.74	358.29	488.45	13.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from3.80	216.72	11.55	8.0	72	0.9	12.0	47.0	regular	#563C5C
58.0	from1.69	438.56	8.25	11.0	72	0.95	12.0	47.0	regular	#563C5C
58.0	from2.68	377.58	491.75	13.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from1.68	422.98	11.55	11.0	72	0.95	12.0	47.0	regular	#563C5C
58.0	from3.76	122.33	491.75	12.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from0.61	262.24	8.25	9.0	72	0.9	12.0	47.0	regular	#563C5C
58.0	from1.75	268.32	488.45	9.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from1.66	8.25	191.88	9.0	67	0.65	34.0	47.0	regular	#50C878
58.0	from1.67	248.87	11.55	9.0	72	0.9	12.0	47.0	regular	#563C5C
58.0	from1.72	488.45	379.48	12.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from1.64	11.55	155.11	9.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from2.69	90.16	11.55	9.0	72	0.9	12.0	47.0	regular	#563C5C
58.0	from2.70	8.25	334.07	12.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from2.71	8.25	244.03	7.0	67	0.65	34.0	47.0	regular	#50C878
58.0	from3.78	11.55	38.01	6.0	67	0.65	34.0	47.0	regular	#50C878
58.0	from3.82	474.52	11.55	9.0	72	1.0	12.0	47.0	regular	#563C5C
58.0	from3.79	45.69	11.55	7.0	72	0.85	12.0	47.0	regular	#563C5C
58.0	from3.74	491.75	281.14	10.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from0.71	174.72	491.75	11.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from1.78	18.25	488.45	10.0	74	1.0	1.0	47.0	regular	#44D7A8
58.0	from2.74	488.45	241.71	10.0	67	0.65	34.0	47.0	regular	#50C878
58.0	from2.67	50.97	491.75	11.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from1.76	84.76	488.45	12.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from3.77	8.25	413.53	10.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from3.75	416.52	491.75	12.0	67	0.7	34.0	47.0	regular	#50C878
58.0	from2.76	488.45	481.09	11.0	67	0.7	34.0	47.0	regular	#50C878
