	('step', '')	('com_id', '')	('x', 'amin')	('x', 'amax')	('com_size', 'size')	('degree', 'mean')	('degree', 'std')	('degree', 'amin')	('degree', 'amax')	('num_stops', 'sum')	('num_stops', 'mean')	('num_stops', 'amin')	('num_stops', 'amax')	('y', 'amin')	('y', 'amax')	('avg_speed', 'mean')	('avg_speed', 'std')	('avg_speed', 'amin')	('avg_speed', 'amax')	('speed', 'mean')	('speed', 'std')	('speed', 'amin')	('speed', 'amax')	('congested', 'sum')	('range', '')	('num_stops_count', '')
37	0	37	3966.5	3966.5	1	9.0		9	9	0	0.0	0	0	3640.86	3640.86	48.82		48.82	48.82	48.82		48.82	48.82	0	0.0	0
38	0	38	2193.5	2193.5	1	33.0		33	33	0	0.0	0	0	2116.79	2116.79	48.34		48.34	48.34	48.34		48.34	48.34	0	0.0	0
39	0	39	2177.91	2177.91	1	30.0		30	30	1	1.0	1	1	2633.5	2633.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
40	0	40	1637.89	1637.89	1	19.0		19	19	0	0.0	0	0	1326.5	1326.5	17.37		17.37	17.37	17.37		17.37	17.37	0	0.0	0
41	0	41	3523.5	3523.5	1	23.0		23	23	1	1.0	1	1	2991.33	2991.33	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
42	0	42	1118.79	1118.79	1	6.0		6	6	0	0.0	0	0	883.5	883.5	7.25		7.25	7.25	7.25		7.25	7.25	0	0.0	0
43	0	43	2656.88	2656.88	1	22.0		22	22	1	1.0	1	1	1326.5	1326.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
44	0	44	3050.3	3050.3	1	3.0		3	3	0	0.0	0	0	4396.5	4396.5	36.48		36.48	36.48	36.48		36.48	36.48	0	0.0	0
45	0	45	3733.5	3733.5	1	16.0		16	16	1	1.0	1	1	2972.92	2972.92	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
46	0	46	4186.5	4186.5	1	8.0		8	8	0	0.0	0	0	2871.75	2871.75	39.68		39.68	39.68	39.68		39.68	39.68	0	0.0	0
47	0	47	322.13	322.13	1	7.0		7	7	0	0.0	0	0	1753.5	1753.5	59.23		59.23	59.23	59.23		59.23	59.23	0	0.0	0
48	0	48	3083.5	3083.5	1	23.0		23	23	0	0.0	0	0	2179.39	2179.39	13.61		13.61	13.61	13.61		13.61	13.61	0	0.0	0
49	0	49	1326.5	1326.5	1	12.0		12	12	0	0.0	0	0	3497.14	3497.14	30.11		30.11	30.11	30.11		30.11	30.11	0	0.0	0
50	0	50	2566.38	2566.38	1	20.0		20	20	0	0.0	0	0	1323.5	1323.5	57.66		57.66	57.66	57.66		57.66	57.66	0	0.0	0
51	0	51	2643.5	2643.5	1	22.0		22	22	1	1.0	1	1	1300.93	1300.93	0.81		0.81	0.81	0.81		0.81	0.81	0	0.0	0
52	0	52	2107.19	2107.19	1	18.0		18	18	0	0.0	0	0	1316.5	1316.5	3.28		3.28	3.28	3.28		3.28	3.28	0	0.0	0
53	0	53	1533.5	1533.5	1	17.0		17	17	0	0.0	0	0	2090.76	2090.76	13.92		13.92	13.92	13.92		13.92	13.92	0	0.0	0
54	0	54	446.5	446.5	1	6.0		6	6	0	0.0	0	0	1198.88	1198.88	47.46		47.46	47.46	47.46		47.46	47.46	0	0.0	0
55	0	55	3404.59	3404.59	1	14.0		14	14	0	0.0	0	0	3306.5	3306.5	15.82		15.82	15.82	15.82		15.82	15.82	0	0.0	0
56	0	56	2804.01	2804.01	1	25.0		25	25	0	0.0	0	0	1313.5	1313.5	6.75		6.75	6.75	6.75		6.75	6.75	0	0.0	0
57	0	57	2384.87	2384.87	1	22.0		22	22	1	1.0	1	1	1536.5	1536.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
58	0	58	443.5	443.5	1	10.0		10	10	1	1.0	1	1	1309.36	1309.36	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
59	0	59	1957.97	1957.97	1	20.0		20	20	1	1.0	1	1	3296.5	3296.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
60	0	60	3947.59	3947.59	1	1.0		1	1	1	1.0	1	1	4396.5	4396.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
61	0	61	1326.5	1326.5	1	25.0		25	25	0	0.0	0	0	2798.48	2798.48	2.62		2.62	2.62	2.62		2.62	2.62	0	0.0	0
62	0	62	2221.99	2221.99	1	33.0		33	33	1	1.0	1	1	2203.5	2203.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
63	0	63	1106.5	1106.5	1	21.0		21	21	0	0.0	0	0	2719.85	2719.85	46.99		46.99	46.99	46.99		46.99	46.99	0	0.0	0
64	0	64	1323.5	1323.5	1	12.0		12	12	0	0.0	0	0	2431.49	2431.49	40.41		40.41	40.41	40.41		40.41	40.41	0	0.0	0
65	0	65	873.5	873.5	1	21.0		21	21	0	0.0	0	0	2873.65	2873.65	15.5		15.5	15.5	15.5		15.5	15.5	0	0.0	0
66	0	66	753.6	753.6	1	4.0		4	4	0	0.0	0	0	4173.5	4173.5	51.03		51.03	51.03	51.03		51.03	51.03	0	0.0	0
67	0	67	4393.5	4393.5	1	14.0		14	14	0	0.0	0	0	1925.31	1925.31	51.41		51.41	51.41	51.41		51.41	51.41	0	0.0	0
68	0	68	2095.97	2095.97	1	17.0		17	17	0	0.0	0	0	886.5	886.5	60.99		60.99	60.99	60.99		60.99	60.99	0	0.0	0
69	0	69	3513.5	3513.5	1	19.0		19	19	0	0.0	0	0	2701.67	2701.67	6.19		6.19	6.19	6.19		6.19	6.19	0	0.0	0
70	0	70	1756.5	1756.5	1	19.0		19	19	1	1.0	1	1	1605.2	1605.2	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
71	0	71	2856.5	2856.5	1	21.0		21	21	0	0.0	0	0	1209.28	1209.28	52.99		52.99	52.99	52.99		52.99	52.99	0	0.0	0
72	0	72	2866.5	2866.5	1	17.0		17	17	1	1.0	1	1	2519.25	2519.25	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
73	0	73	3532.63	3532.63	1	9.0		9	9	1	1.0	1	1	3743.5	3743.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
74	0	74	873.5	873.5	1	8.0		8	8	0	0.0	0	0	1582.51	1582.51	40.38		40.38	40.38	40.38		40.38	40.38	0	0.0	0
75	0	75	1536.5	1536.5	1	13.0		13	13	0	0.0	0	0	1024.81	1024.81	50.79		50.79	50.79	50.79		50.79	50.79	0	0.0	0
76	0	76	3293.5	3293.5	1	26.0		26	26	0	0.0	0	0	3000.88	3000.88	13.04		13.04	13.04	13.04		13.04	13.04	0	0.0	0
77	0	77	1004.0	1004.0	1	5.0		5	5	0	0.0	0	0	3733.5	3733.5	53.56		53.56	53.56	53.56		53.56	53.56	0	0.0	0
78	0	78	1948.58	1948.58	1	18.0		18	18	1	1.0	1	1	1313.5	1313.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
79	0	79	3104.79	3104.79	1	26.0		26	26	0	0.0	0	0	3073.5	3073.5	35.19		35.19	35.19	35.19		35.19	35.19	0	0.0	0
80	0	80	2162.03	2162.03	1	12.0		12	12	1	1.0	1	1	3513.5	3513.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
81	0	81	2889.69	2889.69	1	13.0		13	13	1	1.0	1	1	3526.5	3526.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
82	0	82	3784.1	3784.1	1	8.0		8	8	0	0.0	0	0	1973.5	1973.5	50.69		50.69	50.69	50.69		50.69	50.69	0	0.0	0
83	0	83	1753.5	1753.5	1	38.0		38	38	0	0.0	0	0	2902.08	2902.08	9.53		9.53	9.53	9.53		9.53	9.53	0	0.0	0
84	0	84	2833.36	2833.36	1	20.0		20	20	1	1.0	1	1	2196.5	2196.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
85	0	85	2853.5	2853.5	1	23.0		23	23	1	1.0	1	1	2714.89	2714.89	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
86	0	86	1732.78	1732.78	1	21.0		21	21	1	1.0	1	1	1093.5	1093.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
87	0	87	2509.38	2509.38	1	23.0		23	23	0	0.0	0	0	1323.5	1323.5	13.81		13.81	13.81	13.81		13.81	13.81	0	0.0	0
88	0	88	4173.5	4173.5	1	18.0		18	18	0	0.0	0	0	1944.79	1944.79	47.16		47.16	47.16	47.16		47.16	47.16	0	0.0	0
89	0	89	1557.74	1557.74	1	6.0		6	6	1	1.0	1	1	446.5	446.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
90	0	90	1106.5	1106.5	1	21.0		21	21	0	0.0	0	0	3030.17	3030.17	15.64		15.64	15.64	15.64		15.64	15.64	0	0.0	0
91	0	91	663.5	663.5	1	17.0		17	17	0	0.0	0	0	3068.39	3068.39	2.04		2.04	2.04	2.04		2.04	2.04	0	0.0	0
92	0	92	2636.5	2636.5	1	37.0		37	37	1	1.0	1	1	2711.14	2711.14	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
93	0	93	3336.77	3336.77	1	15.0		15	15	1	1.0	1	1	3303.5	3303.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
94	0	94	2159.1	2159.1	1	2.0		2	2	0	0.0	0	0	226.5	226.5	47.21		47.21	47.21	47.21		47.21	47.21	0	0.0	0
95	0	95	1096.5	1096.5	1	15.0		15	15	0	0.0	0	0	2244.5	2244.5	12.0		12.0	12.0	12.0		12.0	12.0	0	0.0	0
96	0	96	1559.8	1559.8	1	22.0		22	22	1	1.0	1	1	3523.5	3523.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
97	0	97	1106.5	1106.5	1	14.0		14	14	0	0.0	0	0	2174.99	2174.99	24.69		24.69	24.69	24.69		24.69	24.69	0	0.0	0
98	0	98	223.5	223.5	1	9.0		9	9	0	0.0	0	0	1480.78	1480.78	22.87		22.87	22.87	22.87		22.87	22.87	0	0.0	0
99	0	99	921.99	921.99	1	20.0		20	20	0	0.0	0	0	2646.5	2646.5	4.09		4.09	4.09	4.09		4.09	4.09	0	0.0	0
100	0	100	3526.5	3526.5	1	13.0		13	13	0	0.0	0	0	812.96	812.96	25.4		25.4	25.4	25.4		25.4	25.4	0	0.0	0
101	0	101	1766.5	1766.5	1	30.0		30	30	1	1.0	1	1	2760.69	2760.69	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
102	0	102	3076.5	3076.5	1	24.0		24	24	0	0.0	0	0	1996.92	1996.92	17.73		17.73	17.73	17.73		17.73	17.73	0	0.0	0
103	0	103	3073.5	3073.5	1	26.0		26	26	1	1.0	1	1	3148.04	3148.04	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
104	0	104	3113.27	3113.27	1	31.0		31	31	1	1.0	1	1	1323.5	1323.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
105	0	105	2688.74	2688.74	1	14.0		14	14	0	0.0	0	0	443.5	443.5	1.27		1.27	1.27	1.27		1.27	1.27	0	0.0	0
106	0	106	3042.68	3042.68	1	20.0		20	20	1	1.0	1	1	876.5	876.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
107	0	107	3317.28	3317.28	1	8.0		8	8	1	1.0	1	1	4186.5	4186.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
108	0	108	1986.5	1986.5	1	24.0		24	24	0	0.0	0	0	2055.28	2055.28	48.28		48.28	48.28	48.28		48.28	48.28	0	0.0	0
109	0	109	1753.5	1753.5	1	11.0		11	11	0	0.0	0	0	780.04	780.04	51.06		51.06	51.06	51.06		51.06	51.06	0	0.0	0
110	0	110	4403.5	4403.5	1	9.0		9	9	0	0.0	0	0	1616.98	1616.98	51.93		51.93	51.93	51.93		51.93	51.93	0	0.0	0
111	0	111	3733.5	3733.5	1	6.0		6	6	0	0.0	0	0	1019.69	1019.69	54.81		54.81	54.81	54.81		54.81	54.81	0	0.0	0
112	0	112	2816.38	2816.38	1	28.0		28	28	0	0.0	0	0	2856.5	2856.5	46.23		46.23	46.23	46.23		46.23	46.23	0	0.0	0
113	0	113	2866.5	2866.5	1	20.0		20	20	1	1.0	1	1	2564.03	2564.03	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
114	0	114	2392.72	2392.72	1	14.0		14	14	1	1.0	1	1	433.5	433.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
115	0	115	2888.56	2888.56	1	10.0		10	10	1	1.0	1	1	3743.5	3743.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
116	0	116	2853.5	2853.5	1	10.0		10	10	0	0.0	0	0	3774.18	3774.18	22.22		22.22	22.22	22.22		22.22	22.22	0	0.0	0
117	0	117	682.38	682.38	1	13.0		13	13	1	1.0	1	1	2646.5	2646.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
118	0	118	1753.5	1753.5	1	20.0		20	20	0	0.0	0	0	970.38	970.38	50.13		50.13	50.13	50.13		50.13	50.13	0	0.0	0
119	0	119	3277.04	3277.04	1	4.0		4	4	1	1.0	1	1	4176.5	4176.5	0.55		0.55	0.55	0.55		0.55	0.55	0	0.0	0
120	0	120	1685.56	1685.56	1	17.0		17	17	0	0.0	0	0	1986.5	1986.5	60.05		60.05	60.05	60.05		60.05	60.05	0	0.0	0
121	0	121	2517.51	2517.51	1	22.0		22	22	0	0.0	0	0	2196.5	2196.5	54.28		54.28	54.28	54.28		54.28	54.28	0	0.0	0
122	0	122	3264.97	3264.97	1	22.0		22	22	1	1.0	1	1	1323.5	1323.5	0.1		0.1	0.1	0.1		0.1	0.1	0	0.0	0
123	0	123	2168.33	2168.33	1	23.0		23	23	1	1.0	1	1	1316.5	1316.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
124	0	124	656.5	656.5	1	12.0		12	12	0	0.0	0	0	2828.99	2828.99	44.29		44.29	44.29	44.29		44.29	44.29	0	0.0	0
125	0	125	1231.16	1231.16	1	11.0		11	11	0	0.0	0	0	1096.5	1096.5	59.27		59.27	59.27	59.27		59.27	59.27	0	0.0	0
126	0	126	3377.66	3377.66	1	14.0		14	14	0	0.0	0	0	3303.5	3303.5	9.03		9.03	9.03	9.03		9.03	9.03	0	0.0	0
127	0	127	593.72	593.72	1	2.0		2	2	0	0.0	0	0	4393.5	4393.5	53.37		53.37	53.37	53.37		53.37	53.37	0	0.0	0
128	0	128	1590.19	1590.19	1	15.0		15	15	1	1.0	1	1	3743.5	3743.5	0.11		0.11	0.11	0.11		0.11	0.11	0	0.0	0
129	0	129	3106.36	3106.36	1	4.0		4	4	1	1.0	1	1	223.5	223.5	0.18		0.18	0.18	0.18		0.18	0.18	0	0.0	0
130	0	130	1552.96	1552.96	1	15.0		15	15	1	1.0	1	1	2206.5	2206.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
131	0	131	3306.5	3306.5	1	16.0		16	16	0	0.0	0	0	746.26	746.26	55.6		55.6	55.6	55.6		55.6	55.6	0	0.0	0
132	0	132	1986.5	1986.5	1	16.0		16	16	1	1.0	1	1	984.17	984.17	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
133	0	133	2633.5	2633.5	1	21.0		21	21	0	0.0	0	0	1944.06	1944.06	30.41		30.41	30.41	30.41		30.41	30.41	0	0.0	0
134	0	134	3966.5	3966.5	1	13.0		13	13	0	0.0	0	0	2823.82	2823.82	32.84		32.84	32.84	32.84		32.84	32.84	0	0.0	0
135	0	135	2140.84	2140.84	1	20.0		20	20	0	0.0	0	0	1313.5	1313.5	3.67		3.67	3.67	3.67		3.67	3.67	0	0.0	0
136	0	136	2866.5	2866.5	1	34.0		34	34	0	0.0	0	0	1421.54	1421.54	13.61		13.61	13.61	13.61		13.61	13.61	0	0.0	0
137	0	137	2636.5	2636.5	1	24.0		24	24	1	1.0	1	1	1616.42	1616.42	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
138	0	138	2413.5	2413.5	1	37.0		37	37	1	1.0	1	1	2721.94	2721.94	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
139	0	139	1103.5	1103.5	1	19.0		19	19	0	0.0	0	0	3098.66	3098.66	23.89		23.89	23.89	23.89		23.89	23.89	0	0.0	0
140	0	140	1777.49	1777.49	1	35.0		35	35	1	1.0	1	1	2863.5	2863.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
141	0	141	666.5	666.5	1	4.0		4	4	0	0.0	0	0	3938.61	3938.61	21.02		21.02	21.02	21.02		21.02	21.02	0	0.0	0
142	0	142	1106.5	1106.5	1	8.0		8	8	1	1.0	1	1	1869.8	1869.8	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
143	0	143	2413.5	2413.5	1	30.0		30	30	1	1.0	1	1	2520.9	2520.9	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
144	0	144	2652.39	2652.39	1	8.0		8	8	1	1.0	1	1	3746.5	3746.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
145	0	145	886.5	886.5	1	17.0		17	17	0	0.0	0	0	2519.86	2519.86	48.53		48.53	48.53	48.53		48.53	48.53	0	0.0	0
146	0	146	886.5	886.5	1	14.0		14	14	0	0.0	0	0	3219.92	3219.92	56.08		56.08	56.08	56.08		56.08	56.08	0	0.0	0
147	0	147	1763.5	1763.5	1	21.0		21	21	0	0.0	0	0	1906.24	1906.24	31.54		31.54	31.54	31.54		31.54	31.54	0	0.0	0
