	step	com_id	com_size	degree	degree	degree	degree	num_stops	num_stops	num_stops	num_stops	x	x	y	y	avg_speed	avg_speed	avg_speed	avg_speed	speed	speed	speed	speed	congested	range	num_stops_count
52452	470	11521	12	17.166666666666668	4.063883796954769	9	21	7	0.5833333333333334	0	1	436.5	876.5	1106.5	1693.97	24.700833333333332	14.148189385175339	11.34	60.09	15.978333333333337	17.12575404223567	0.0	56.27	7	733.9761582640134	733.9761582640134
52453	470	11526	2	39.0	1.4142135623730951	38	40	2	1.0	1	1	1846.11	1983.5	1536.5	1671.63	-1.0	0.0	-1.0	-1.0	1.16	1.6404877323527902	0.0	2.32	2	192.7073662318077	192.7073662318077
52454	470	11647	66	18.0	5.585696017507576	5	28	51	0.7727272727272727	0	2	226.5	1870.19	1976.5	2882.27	16.146363636363642	12.671035612628641	-1.0	56.3	13.283484848484846	19.187761523543653	0.0	60.74	51	1876.7354925508282	1876.7354925508282
52455	470	11788	5	6.2	2.16794833886788	4	9	4	0.8	0	1	3312.46	3420.71	223.5	663.5	31.201999999999998	18.312022553502935	-1.0	44.83	0.794	1.403417257981389	0.0	3.24	4	453.1203620452297	453.1203620452297
52456	470	11854	9	10.11111111111111	2.3154073315749675	6	15	7	0.7777777777777778	0	1	1667.33	1962.91	3953.5	4403.5	24.35111111111111	15.113720955182128	-1.0	47.84	9.544444444444444	20.046372559088535	0.0	56.09	7	538.3934773007564	538.3934773007564
52457	470	11896	3	7.666666666666667	0.5773502691896257	7	8	4	1.3333333333333333	1	2	1846.3	1925.64	873.5	876.5	4.3933333333333335	0.10066445913692014	4.3	4.5	0.0	0.0	0.0	0.0	4	79.3966976643237	79.3966976643237
52458	470	11930	4	15.5	4.041451884327381	12	19	4	1.0	1	1	846.92	1087.8	2633.5	2636.5	40.3675	1.598653078896971	38.64	42.44	0.0725	0.145	0.0	0.29	4	240.8986807767946	240.8986807767946
52459	470	11936	8	9.375	3.0676887530703447	5	14	7	0.875	0	1	1087.44	1521.93	213.5	436.5	34.113749999999996	9.94494119425265	18.65	43.98	0.355	1.0040916292848974	0.0	2.84	7	488.37542945975486	488.37542945975486
52460	470	12057	11	7.363636363636363	2.8025961989814827	2	11	4	0.36363636363636365	0	1	223.5	666.5	2940.74	3692.87	28.823636363636357	14.276620939653252	11.02	53.04	29.10909090909091	26.29503468510565	0.0	55.05	4	872.89663586246	872.89663586246
52461	470	12074	1	1.0		1	1	0	0.0	0	0	3830.07	3830.07	223.5	223.5	-1.0		-1.0	-1.0	58.07		58.07	58.07	0	0.0	0.0
52462	470	12113	4	3.0	0.0	3	3	4	1.0	1	1	1346.63	1357.66	4403.5	4406.5	22.6475	16.811419482006865	-1.0	36.21	0.0	0.0	0.0	0.0	4	11.430699891082758	11.430699891082758
52463	470	12132	3	9.0	4.0	5	13	3	1.0	1	1	2617.44	2837.02	213.5	436.5	24.396666666666665	6.391841153637458	18.72	31.32	0.0	0.0	0.0	0.0	3	312.96066270379725	312.96066270379725
52464	470	12158	39	26.58974358974359	7.873065171563202	12	40	31	0.7948717948717948	0	2	1127.2	2257.22	1313.5	2053.63	19.556153846153848	13.31163867792008	6.73	50.85	8.212564102564103	16.803074705783796	0.0	48.22	31	1350.8284929257302	1350.8284929257302
52465	470	12227	6	19.166666666666668	3.710345895825168	14	23	7	1.1666666666666667	0	2	2193.5	2276.73	3216.15	3306.5	7.211666666666666	1.2963551468122765	5.62	9.4	3.823333333333333	4.469615941741155	0.0	9.65	7	122.84280768526901	122.84280768526901
52466	470	12259	13	18.846153846153847	2.1152680620571416	16	22	14	1.0769230769230769	0	2	3058.67	3513.5	3513.5	3733.5	15.153846153846153	10.828739183658103	6.03	36.38	1.9323076923076923	5.48757255661395	0.0	19.43	14	505.2428415128708	505.2428415128708
52467	470	12279	10	20.8	2.2010098692292237	19	25	10	1.0	0	2	3265.97	3537.64	2853.5	3303.5	22.008999999999997	16.22473382764037	5.96	54.65	6.736	18.365390276277825	0.0	58.58	10	525.6468290592078	525.6468290592078
52468	470	12321	6	20.0	6.2289646009589745	11	24	5	0.8333333333333334	0	1	2833.02	3012.65	2853.5	3133.51	28.423333333333336	10.969843511493984	16.88	42.7	8.165000000000001	20.00008374982465	0.0	48.99	5	332.6748217103305	332.6748217103305
52469	470	12394	2	9.0	1.4142135623730951	8	10	2	1.0	1	1	2827.38	2841.74	3953.5	4173.5	27.854999999999997	13.244110011624041	18.49	37.22	0.0	0.0	0.0	0.0	2	220.46816005945163	220.46816005945163
52470	470	12422	1	25.0		25	25	1	1.0	1	1	2333.75	2333.75	3513.5	3513.5	-1.0		-1.0	-1.0	0.0		0.0	0.0	1	0.0	0.0
52471	470	12436	4	23.75	3.095695936834452	21	28	2	0.5	0	1	2193.5	2373.18	1777.92	1986.5	17.2025	6.792271956667616	12.21	26.8	10.785	14.641433217641866	0.0	31.0	2	275.30077878567636	275.30077878567636
52472	470	12448	2	13.5	3.5355339059327378	11	16	2	1.0	1	1	3241.54	3248.97	1096.5	1316.5	-1.0	0.0	-1.0	-1.0	0.0	0.0	0.0	0.0	2	220.12542992575845	220.12542992575845
52473	470	12492	4	10.5	1.0	10	12	3	0.75	0	1	677.22	873.5	2801.49	2863.5	4.2925	3.6121219525370396	-1.0	6.83	6.475	12.95	0.0	25.9	3	205.84236322972978	205.84236322972978
52474	470	12502	7	5.142857142857143	2.0354009783964297	2	7	3	0.42857142857142855	0	1	213.5	446.5	941.49	1412.13	39.47428571428572	19.010392646429683	13.5	61.15	24.43285714285714	29.041541347000223	0.0	59.23	3	525.158080581457	525.158080581457
52475	470	12525	2	25.5	2.1213203435596424	24	27	2	1.0	1	1	1316.5	1316.5	2442.2	2592.31	-1.0	0.0	-1.0	-1.0	9.38	13.265323215059633	0.0	18.76	2	150.11000000000013	150.11000000000013
52476	470	12554	1	2.0		2	2	1	1.0	1	1	897.34	897.34	3963.5	3963.5	-1.0		-1.0	-1.0	0.0		0.0	0.0	1	0.0	0.0
52477	470	12556	8	16.375	3.9618718519695424	8	21	3	0.375	0	1	443.5	1106.5	1308.85	1890.3	20.836250000000003	18.39329065369839	4.75	47.84	26.87375	24.82292082359136	0.0	55.19	3	881.8464166168619	881.8464166168619
52478	470	12574	8	26.625	8.700369450283624	11	37	6	0.75	0	1	1953.53	2596.57	2409.96	2757.88	24.68625	11.394902290686202	11.21	42.06	0.75	1.659604083595155	0.0	4.7	6	731.1284210041354	731.1284210041354
52479	470	12586	4	27.75	3.4034296427770228	25	32	4	1.0	1	1	2351.41	2652.49	2643.5	2866.5	-1.0	0.0	-1.0	-1.0	5.25	7.568685486925719	0.0	16.05	4	374.6707439873041	374.6707439873041
52480	470	12641	28	24.892857142857142	7.8426152370630655	3	37	24	0.8571428571428571	0	2	862.68	1533.5	2970.79	3516.5	15.09107142857143	12.00810230768151	-1.0	48.26	10.261428571428569	18.248991593507142	0.0	57.32	24	864.7536507584111	864.7536507584111
52481	470	12680	1	1.0		1	1	1	1.0	1	1	672.88	672.88	4403.5	4403.5	42.03		42.03	42.03	0.0		0.0	0.0	1	0.0	0.0
52482	470	12685	1	2.0		2	2	1	1.0	1	1	848.88	848.88	4176.5	4176.5	18.39		18.39	18.39	0.0		0.0	0.0	1	0.0	0.0
52483	470	12695	28	14.678571428571429	4.000496000993908	7	20	21	0.75	0	2	1082.46	1808.51	443.5	1215.52	25.009999999999998	13.114981820351417	5.5	52.29	11.910357142857142	19.488842673607216	0.0	54.4	21	1059.7940757052759	1059.7940757052759
52484	470	12713	7	9.142857142857142	3.484660262185848	5	15	4	0.5714285714285714	0	1	1096.5	1427.72	3516.5	3956.5	20.58285714285714	14.023753318668197	-1.0	42.64	19.49142857142857	26.143766898039917	0.0	56.24	4	550.7328648264964	550.7328648264964
52485	470	12730	2	10.0	0.0	10	10	1	0.5	0	1	4197.84	4209.25	1326.5	1546.5	13.835	0.7000357133746796	13.34	14.33	9.11	12.883485553218895	0.0	18.22	1	220.2956833440002	220.2956833440002
52486	470	12732	13	14.307692307692308	3.7943953269837207	8	21	9	0.6923076923076923	0	2	3523.5	3972.78	3212.9	3746.5	25.38230769230769	12.762640240069295	11.83	47.88	12.346923076923078	19.08743233326377	0.0	48.06	9	697.5539250839322	697.5539250839322
52487	470	12734	17	19.058823529411764	2.2768011615887245	16	24	14	0.8235294117647058	0	2	3516.5	3977.75	1536.5	1874.99	20.731176470588235	17.146252463130587	6.58	58.42	14.566470588235294	19.767113769205306	0.0	64.47	14	572.1250235743933	572.1250235743933
52488	470	12736	1	1.0		1	1	1	1.0	1	1	643.11	643.11	436.5	436.5	41.39		41.39	41.39	0.0		0.0	0.0	1	0.0	0.0
52489	470	12740	1	2.0		2	2	1	1.0	1	1	3989.66	3989.66	666.5	666.5	36.18		36.18	36.18	0.0		0.0	0.0	1	0.0	0.0
52490	470	12751	3	12.0	0.0	12	12	1	0.3333333333333333	0	1	3296.5	3406.03	3963.5	4085.95	-1.0	0.0	-1.0	-1.0	24.16333333333333	24.80245417964386	0.61	50.05	1	164.2888413739655	164.2888413739655
52491	470	12752	4	7.25	1.707825127659933	5	9	1	0.25	0	1	4173.5	4197.49	3337.55	3743.5	17.225	15.734474887964959	-1.0	37.36	18.47	14.719821103985385	0.0	35.71	1	406.6582380820532	406.6582380820532
52492	470	12765	2	18.0	1.4142135623730951	17	19	1	0.5	0	1	1106.5	1207.91	1753.5	1826.89	-1.0	0.0	-1.0	-1.0	11.21	12.529932162625622	2.35	20.07	1	125.18019092492243	125.18019092492243
52493	470	12768	1	29.0		29	29	1	1.0	1	1	2203.5	2203.5	1402.4	1402.4	-1.0		-1.0	-1.0	13.75		13.75	13.75	1	0.0	0.0
52494	470	12770	3	7.333333333333333	0.5773502691896257	7	8	0	0.0	0	0	4396.5	4406.5	1556.55	1645.66	32.18	28.758127546834476	-1.0	49.93	48.25666666666666	1.807134010895217	46.61	50.19	0	89.66934872073078	89.66934872073078
52495	470	12773	2	5.5	0.7071067811865476	5	6	0	0.0	0	0	226.5	232.03	3267.71	3293.5	-1.0	0.0	-1.0	-1.0	22.03	3.450681092190334	19.59	24.47	0	26.376220350914537	26.376220350914537
52496	470	12777	4	6.25	1.707825127659933	4	8	4	1.0	0	2	4403.5	4406.5	1644.61	1970.33	22.755000000000003	14.764178496166542	6.0	35.69	21.134999999999998	20.133033386286662	4.25	49.55	4	325.7338152541121	325.7338152541121
52497	470	12783	8	11.375	2.5035688811888406	6	14	9	1.125	0	2	647.51	1122.77	876.5	1106.5	19.29875	15.919550816976146	-1.0	44.26	2.70625	6.669776045715478	0.0	19.06	9	527.9887002578748	527.9887002578748
52498	470	12784	3	9.0	1.0	8	10	3	1.0	1	1	3707.42	3928.08	1313.5	1316.5	14.246666666666664	0.6361079572945428	13.59	14.86	0.0	0.0	0.0	0.0	3	220.68039242306946	220.68039242306946
52499	470	12791	5	5.8	1.9235384061671346	3	8	3	0.6	0	1	427.56	907.87	539.46	778.75	27.758	13.801987900298997	13.03	45.26	21.44	29.94298665798053	0.0	61.93	3	536.6166231118823	536.6166231118823
52500	470	12800	2	12.0	4.242640687119285	9	15	1	0.5	0	1	3932.33	3966.5	1316.5	1422.42	-1.0	0.0	-1.0	-1.0	26.075	36.87561863887845	0.0	52.15	1	111.29526180390619	111.29526180390619
52501	470	12814	2	23.5	0.7071067811865476	23	24	1	0.5	0	1	2829.73	2998.54	3523.5	3526.5	-1.0	0.0	-1.0	-1.0	6.68	4.553767670841366	3.46	9.9	1	168.83665508413742	168.83665508413742
52502	470	12824	1	7.0		7	7	1	1.0	1	1	1552.9	1552.9	226.5	226.5	40.42		40.42	40.42	0.0		0.0	0.0	1	0.0	0.0
52503	470	12828	3	21.333333333333332	5.686240703077327	15	26	2	0.6666666666666666	0	1	3062.91	3252.27	1316.5	1536.5	31.096666666666664	5.505218736193267	26.07	36.98	12.979999999999999	22.482019482244027	0.0	38.94	2	290.2709244826289	290.2709244826289
52504	470	12839	2	8.0	2.8284271247461903	6	10	1	0.5	0	1	1908.4	1992.85	4183.5	4403.5	47.105000000000004	5.720493859799073	43.06	51.15	28.515	40.32629973106881	0.0	57.03	1	235.65186716849917	235.65186716849917
52505	470	12861	1	1.0		1	1	1	1.0	1	1	642.22	642.22	3733.5	3733.5	13.66		13.66	13.66	0.0		0.0	0.0	1	0.0	0.0
52506	470	12863	3	6.666666666666667	3.5118845842842465	3	10	1	0.3333333333333333	0	1	3972.34	4403.5	3572.86	3746.5	-1.0	0.0	-1.0	-1.0	33.53	29.112590059972334	0.0	52.38	1	464.811569563409	464.811569563409
52507	470	12864	2	6.0	2.8284271247461903	4	8	1	0.5	0	1	3507.36	3571.21	433.5	433.5	17.77	0.523259018078094	17.4	18.14	24.125	34.11790219225092	0.0	48.25	1	63.84999999999991	63.84999999999991
52508	470	12868	1	4.0		4	4	0	0.0	0	0	4078.87	4078.87	3953.5	3953.5	45.31		45.31	45.31	49.53		49.53	49.53	0	0.0	0.0
52509	470	12878	1	15.0		15	15	0	0.0	0	0	1766.5	1766.5	1244.24	1244.24	-1.0		-1.0	-1.0	62.18		62.18	62.18	0	0.0	0.0
52510	470	12882	3	21.666666666666668	6.506407098647712	15	28	2	0.6666666666666666	0	1	2797.03	3111.78	3293.5	3516.5	-1.0	0.0	-1.0	-1.0	15.553333333333333	26.939163560387932	0.0	46.66	2	385.7415747621716	385.7415747621716
52511	470	12883	1	1.0		1	1	1	1.0	1	1	4167.12	4167.12	216.5	216.5	14.96		14.96	14.96	0.0		0.0	0.0	1	0.0	0.0
52512	470	12884	1	8.0		8	8	1	1.0	1	1	1282.84	1282.84	3953.5	3953.5	9.84		9.84	9.84	0.0		0.0	0.0	1	0.0	0.0
52513	470	12886	1	1.0		1	1	0	0.0	0	0	446.5	446.5	4142.75	4142.75	47.32		47.32	47.32	43.4		43.4	43.4	0	0.0	0.0
52514	470	12887	6	8.666666666666666	4.179314138308661	2	12	1	0.16666666666666666	0	1	3966.5	4396.5	1103.5	1533.5	48.03000000000001	13.438815423987291	21.99	57.8	39.64666666666667	24.664224023201438	0.0	58.02	1	608.1118318204309	608.1118318204309
52515	470	12894	2	18.0	1.4142135623730951	17	19	0	0.0	0	0	2426.5	2646.5	589.97	708.17	-1.0	0.0	-1.0	-1.0	52.785	5.692209588551778	48.76	56.81	0	249.74234723010028	249.74234723010028
52516	470	12896	3	13.666666666666666	1.5275252316519468	12	15	2	0.6666666666666666	0	1	873.5	897.15	2866.5	3102.87	39.56666666666666	17.139446704410673	22.98	57.21	17.296666666666667	29.958705468249683	0.0	51.89	2	237.550203956974	237.550203956974
52517	470	12900	2	32.5	9.192388155425117	26	39	1	0.5	0	1	1557.97	1721.22	1546.5	1766.5	-1.0	0.0	-1.0	-1.0	24.365	34.45731344722046	0.0	48.73	1	273.95357727177065	273.95357727177065
52518	470	12905	3	9.333333333333334	0.5773502691896257	9	10	3	1.0	1	1	422.99	446.5	1685.98	1753.5	11.566666666666668	2.8392663371605873	9.06	14.65	9.75	12.09156317437907	0.0	23.28	3	71.49594743759955	71.49594743759955
52519	470	12909	1	1.0		1	1	1	1.0	1	1	3972.59	3972.59	4403.5	4403.5	26.86		26.86	26.86	0.0		0.0	0.0	1	0.0	0.0
52520	470	12910	7	7.714285714285714	1.7994708216848747	4	9	6	0.8571428571428571	0	1	2432.8	2881.95	3956.5	4406.5	23.015714285714285	19.349310803525505	-1.0	48.25	7.994285714285715	21.150891909596357	0.0	55.96	6	635.7953463969359	635.7953463969359
52521	470	12913	1	1.0		1	1	0	0.0	0	0	226.5	226.5	4000.63	4000.63	53.91		53.91	53.91	62.57		62.57	62.57	0	0.0	0.0
52522	470	12915	2	2.5	0.7071067811865476	2	3	0	0.0	0	0	4158.93	4206.98	4183.5	4186.5	21.57	31.918800102760756	-1.0	44.14	27.085	15.181582592075168	16.35	37.82	0	48.1435613555949	48.1435613555949
52523	470	12921	1	3.0		3	3	1	1.0	1	1	3972.82	3972.82	443.5	443.5	20.97		20.97	20.97	0.0		0.0	0.0	1	0.0	0.0
52524	470	12923	3	7.333333333333333	1.1547005383792515	6	8	3	1.0	1	1	3098.04	3345.45	663.5	663.5	11.843333333333334	0.6997380462239571	11.04	12.32	0.0	0.0	0.0	0.0	3	247.40999999999985	247.40999999999985
52525	470	12925	1	3.0		3	3	1	1.0	1	1	3269.31	3269.31	216.5	216.5	45.04		45.04	45.04	0.0		0.0	0.0	1	0.0	0.0
52526	470	12926	1	6.0		6	6	0	0.0	0	0	3296.5	3296.5	786.34	786.34	52.78		52.78	52.78	53.17		53.17	53.17	0	0.0	0.0
52527	470	12929	1	1.0		1	1	1	1.0	1	1	4208.11	4208.11	666.5	666.5	22.2		22.2	22.2	0.0		0.0	0.0	1	0.0	0.0
52528	470	12930	13	20.46153846153846	2.3669736167866557	16	25	10	0.7692307692307693	0	1	883.5	1238.99	1443.23	1786.3	18.34461538461538	8.129759749816944	7.5	32.5	8.5	11.970389161036774	0.0	43.8	10	494.0345787493017	494.0345787493017
52529	470	12931	1	0.0		0	0	1	1.0	1	1	242.6	242.6	4403.5	4403.5	43.55		43.55	43.55	0.0		0.0	0.0	1	0.0	0.0
52530	470	12932	1	17.0		17	17	1	1.0	1	1	913.1	913.1	1763.5	1763.5	13.07		13.07	13.07	0.0		0.0	0.0	1	0.0	0.0
52531	470	12933	1	31.0		31	31	0	0.0	0	0	1550.72	1550.72	1533.5	1533.5	10.7		10.7	10.7	12.48		12.48	12.48	0	0.0	0.0
52532	470	12934	1	18.0		18	18	3	3.0	3	3	1514.79	1514.79	3736.5	3736.5	-1.0		-1.0	-1.0	0.0		0.0	0.0	3	0.0	0.0
52533	470	12935	1	22.0		22	22	0	0.0	0	0	1553.65	1553.65	3516.5	3516.5	12.41		12.41	12.41	25.18		25.18	25.18	0	0.0	0.0
52534	470	12936	1	25.0		25	25	0	0.0	0	0	3516.5	3516.5	1592.1	1592.1	-1.0		-1.0	-1.0	32.81		32.81	32.81	0	0.0	0.0
52535	470	12937	1	35.0		35	35	0	0.0	0	0	1753.5	1753.5	1740.25	1740.25	22.88		22.88	22.88	47.05		47.05	47.05	0	0.0	0.0
52536	470	12938	1	20.0		20	20	0	0.0	0	0	2203.5	2203.5	3322.19	3322.19	12.75		12.75	12.75	43.29		43.29	43.29	0	0.0	0.0
52537	470	12939	1	8.0		8	8	1	1.0	1	1	446.5	446.5	1668.1	1668.1	-1.0		-1.0	-1.0	4.92		4.92	4.92	1	0.0	0.0
52538	470	12940	1	7.0		7	7	0	0.0	0	0	656.5	656.5	3473.8	3473.8	-1.0		-1.0	-1.0	59.57		59.57	59.57	0	0.0	0.0
52539	470	12941	1	3.0		3	3	1	1.0	1	1	2407.75	2407.75	4393.5	4393.5	30.81		30.81	30.81	0.0		0.0	0.0	1	0.0	0.0
52540	470	12942	1	10.0		10	10	0	0.0	0	0	443.5	443.5	1778.9	1778.9	6.73		6.73	6.73	39.41		39.41	39.41	0	0.0	0.0
52541	470	12943	1	26.0		26	26	0	0.0	0	0	2626.49	2626.49	3526.5	3526.5	6.19		6.19	6.19	30.2		30.2	30.2	0	0.0	0.0
52542	470	12944	1	17.0		17	17	0	0.0	0	0	2941.77	2941.77	1326.5	1326.5	-1.0		-1.0	-1.0	61.02		61.02	61.02	0	0.0	0.0
52543	470	12945	1	34.0		34	34	0	0.0	0	0	1983.5	1983.5	1775.42	1775.42	8.74		8.74	8.74	43.73		43.73	43.73	0	0.0	0.0
52544	470	12946	1	14.0		14	14	0	0.0	0	0	1748.62	1748.62	2203.5	2203.5	48.24		48.24	48.24	24.94		24.94	24.94	0	0.0	0.0
52545	470	12947	1	16.0		16	16	0	0.0	0	0	1546.5	1546.5	1120.6	1120.6	16.96		16.96	16.96	41.69		41.69	41.69	0	0.0	0.0
52546	470	12948	1	0.0		0	0	0	0.0	0	0	246.88	246.88	226.5	226.5	-1.0		-1.0	-1.0	23.5		23.5	23.5	0	0.0	0.0
52547	470	12949	1	22.0		22	22	0	0.0	0	0	2426.5	2426.5	1558.99	1558.99	8.93		8.93	8.93	44.97		44.97	44.97	0	0.0	0.0
52548	470	12950	1	20.0		20	20	0	0.0	0	0	3743.5	3743.5	1999.94	1999.94	13.26		13.26	13.26	40.63		40.63	40.63	0	0.0	0.0
52549	470	12951	1	18.0		18	18	0	0.0	0	0	3306.5	3306.5	3760.28	3760.28	22.1		22.1	22.1	46.98		46.98	46.98	0	0.0	0.0
52550	470	12952	2	31.0	9.899494936611665	24	38	2	1.0	1	1	1983.5	2203.5	1666.97	1801.78	-1.0	0.0	-1.0	-1.0	0.075	0.10606601717798213	0.0	0.15	2	258.01886772094787	258.01886772094787
52551	470	12953	1	17.0		17	17	0	0.0	0	0	1801.11	1801.11	2203.5	2203.5	-1.0		-1.0	-1.0	12.24		12.24	12.24	0	0.0	0.0
52552	470	12954	1	15.0		15	15	0	0.0	0	0	3508.32	3508.32	2423.5	2423.5	10.15		10.15	10.15	26.55		26.55	26.55	0	0.0	0.0
52553	470	12955	1	18.0		18	18	0	0.0	0	0	1543.5	1543.5	3763.18	3763.18	10.03		10.03	10.03	48.29		48.29	48.29	0	0.0	0.0
53508	480	8444	34	31.88235294117647	6.540154320681158	18	43	44	1.2941176470588236	0	2	1893.97	2426.5	1217.06	1863.78	6.105588235294118	1.5244754511206549	3.83	9.15	4.865294117647059	8.63476280500815	0.0	37.22	44	837.7559067532738	837.7559067532738
53509	480	8656	54	28.22222222222222	6.108041920339851	13	39	66	1.2222222222222223	0	3	2832.49	3526.5	1888.82	2913.1	13.039814814814813	11.778593068870352	3.89	47.67	4.280925925925926	9.508587631668883	0.0	45.95	66	1237.2547831792772	1237.2547831792772
53510	480	9507	11	16.363636363636363	0.8090398349558905	15	18	11	1.0	0	2	3492.74	3516.5	2712.68	3211.26	4.9809090909090905	2.8157075648776253	-1.0	9.44	6.7	6.986131976995567	0.0	25.89	11	499.14582438401743	499.14582438401743
53511	480	9661	68	21.86764705882353	6.156914355506011	5	30	78	1.1470588235294117	0	3	1488.61	2409.19	3073.5	4173.5	13.176911764705885	12.055692809889718	-1.0	52.29	5.185882352941175	12.0887701972316	0.0	52.29	78	1434.387512633877	1434.387512633877
53512	480	10272	46	21.97826086956522	5.607491538349122	8	30	49	1.065217391304348	0	3	2386.72	3551.88	1106.5	2093.24	13.064782608695653	10.068790446861133	-1.0	50.27	7.792391304347827	13.527506329250881	0.0	55.0	49	1526.8443447843663	1526.8443447843663
53513	480	10324	28	24.321428571428573	5.149998715775254	10	34	33	1.1785714285714286	0	2	2440.94	2958.51	3061.98	3746.5	11.373928571428573	10.639159441625951	3.43	50.14	6.394285714285715	13.47445880960123	0.0	51.34	33	858.1645152882984	858.1645152882984
53514	480	10583	14	8.357142857142858	2.097879620259204	5	11	9	0.6428571428571429	0	1	2955.36	3711.61	3918.22	4403.5	27.83071428571429	16.952881971595783	-1.0	54.21	12.147857142857145	19.028102770768953	0.0	50.32	9	898.5603713162517	898.5603713162517
53515	480	10765	3	8.0	1.7320508075688772	6	9	3	1.0	1	1	247.46	452.72	2643.5	2681.81	9.5	9.134790637994938	-1.0	15.62	6.736666666666667	5.928746354275355	0.0	11.16	3	208.80451072713922	208.80451072713922
53516	480	10871	41	14.536585365853659	5.626266795023187	3	24	20	0.4878048780487805	0	1	3498.53	4240.94	1753.5	3397.46	21.02682926829269	12.520308590251355	6.85	47.09	17.47756097560975	19.376802855539378	0.0	57.92	20	1803.8229097392016	1803.8229097392016
53517	480	11360	75	17.333333333333332	6.090163387799222	6	28	79	1.0533333333333332	0	3	1737.61	3037.1	213.5	1616.03	14.758133333333332	11.896918485113755	-1.0	51.5	5.7612000000000005	11.032676277215689	0.0	56.26	79	1912.0054029735377	1912.0054029735377
53518	480	11521	11	17.363636363636363	1.5666989036012806	15	19	5	0.45454545454545453	0	1	653.5	1096.5	1189.61	1461.06	22.962727272727275	14.883675682377046	-1.0	50.11	31.79818181818182	23.441370616148628	7.43	61.02	5	519.5518285022198	519.5518285022198
53519	480	11647	62	16.951612903225808	6.133561047742833	6	28	53	0.8548387096774194	0	2	226.5	1872.38	1983.5	2940.57	15.133870967741938	12.481179057749399	-1.0	56.93	9.290322580645162	14.236543369348846	0.0	56.94	53	1903.9180547754675	1903.9180547754675
53520	480	11854	14	11.785714285714286	4.117104498376189	5	19	10	0.7142857142857143	0	1	1546.5	1989.59	3896.47	4403.5	25.439999999999998	13.867980275551199	-1.0	44.18	12.448571428571428	18.772919471795152	0.0	51.75	10	673.3559006944248	673.3559006944248
53521	480	11896	3	7.666666666666667	0.5773502691896257	7	8	4	1.3333333333333333	1	2	1846.3	1925.64	873.5	876.5	4.3933333333333335	0.10066445913692014	4.3	4.5	0.0	0.0	0.0	0.0	4	79.3966976643237	79.3966976643237
53522	480	11936	6	8.833333333333334	3.430257521916783	6	13	6	1.0	1	1	1282.23	1528.95	213.5	436.5	24.51	9.612943357785896	17.4	39.71	3.6449999999999996	6.964314036572446	0.0	17.38	6	332.56541972971274	332.56541972971274
53523	480	12057	14	6.857142857142857	1.561909228976012	4	9	5	0.35714285714285715	0	1	223.5	893.9	2866.5	3516.5	29.158571428571427	18.49837325785198	-1.0	57.29	19.91071428571428	17.70057037946071	0.0	49.97	5	933.7752192042793	933.7752192042793
53524	480	12074	1	1.0		1	1	1	1.0	1	1	3751.31	3751.31	223.5	223.5	-1.0		-1.0	-1.0	0.0		0.0	0.0	1	0.0	0.0
53525	480	12113	4	3.0	0.0	3	3	4	1.0	1	1	1346.63	1357.66	4403.5	4406.5	22.6475	16.811419482006865	-1.0	36.21	0.0	0.0	0.0	0.0	4	11.430699891082758	11.430699891082758
53526	480	12132	3	8.666666666666666	4.163331998932265	4	12	3	1.0	1	1	2618.37	2837.98	213.5	436.5	14.44	1.1001363551851193	13.78	15.71	3.7099999999999995	0.21283796653793277	3.52	3.94	3	312.9817120855467	312.9817120855467
53527	480	12158	37	28.45945945945946	6.470422425650923	12	39	34	0.918918918918919	0	2	1449.12	2413.5	1243.78	2193.5	19.378378378378386	14.29473941962829	6.73	62.18	11.816486486486488	19.53266000207746	0.0	62.18	34	1353.5127863452196	1353.5127863452196
53528	480	12227	7	22.285714285714285	4.46147530585589	16	27	9	1.2857142857142858	1	2	2193.5	2360.15	3177.15	3306.5	7.034285714285715	1.0238466216977498	5.62	8.6	3.307142857142857	5.6315383164392845	0.0	14.34	9	210.95887039894768	210.95887039894768
53529	480	12259	17	19.0	2.4748737341529163	14	25	16	0.9411764705882353	0	2	3059.14	3544.96	3422.02	3733.5	13.18764705882353	11.77629001925679	3.41	53.27	12.231764705882354	18.411222540645596	0.0	53.38	16	577.0969266942948	577.0969266942948
53530	480	12321	6	19.0	6.752777206453653	10	25	5	0.8333333333333334	0	1	2761.45	3012.65	2853.5	3117.72	28.565	13.266025403262267	14.4	43.32	13.75	18.04818217993158	0.0	45.64	5	364.5732414755642	364.5732414755642
53531	480	12436	2	22.0	2.8284271247461903	20	24	2	1.0	1	1	2231.23	2289.39	1983.5	1986.5	22.009999999999998	6.774082963767133	17.22	26.8	0.0	0.0	0.0	0.0	2	58.23732136697208	58.23732136697208
53532	480	12448	2	13.0	2.8284271247461903	11	15	2	1.0	1	1	3241.54	3248.97	1096.5	1316.5	-1.0	0.0	-1.0	-1.0	0.0	0.0	0.0	0.0	2	220.12542992575845	220.12542992575845
53533	480	12492	4	7.5	1.9148542155126762	5	9	4	1.0	1	1	670.18	873.5	2795.36	2863.5	3.71	3.230118676870352	-1.0	5.99	8.417499999999999	7.737085476241472	0.23	17.46	4	214.43433027386266	214.43433027386266
