step	node_id	x	y	degree	neighbors	cc_id	cc_size	com_id	com_score	com_size
2	_h6_151	33123.83	25259.42	1	_h6_136,	93	2	298	1.0	2
2	_h6_136	33123.96	25203.63	1	_h6_151,	93	2	298	0.95	2
2	_h6_150	6535.23	27320.61	1	_h6_107,	94	2	437	0.95	2
2	_h6_107	6576.36	27319.97	1	_h6_150,	94	2	437	1.0	2
2	_h6_153	44188.06	32254.95	0		95	1	1255	1.0	1
2	_h6_152	11024.73	19387.35	1	_h6_125,	96	2	26	1.0	2
2	_h6_125	11095.38	19427.69	1	_h6_152,	96	2	26	0.95	2
2	_h6_155	4749.66	15423.6	0		97	1	1115	1.0	1
2	_h6_154	21799.64	11779.46	0		98	1	1291	1.0	1
2	_h6_157	15017.91	13693.76	4	_h6_113,_h6_147,_h6_71,_h6_20,	99	8	209	1.0	5
2	_h6_113	15025.59	13712.21	3	_h6_157,_h6_71,_h6_147,	99	8	209	0.95	5
2	_h6_147	15061.42	13747.25	5	_h6_157,_h6_71,_h6_113,_h6_32,_h5_4709,	99	8	209	0.95	5
2	_h6_71	15042.72	13726.38	3	_h6_157,_h6_113,_h6_147,	99	8	209	0.95	5
2	_h6_156	19574.69	23464.22	0		100	1	1010	1.0	1
2	_h6_28	43293.76	31702.41	3	_h6_139,_h6_101,_h6_89,	101	5	126	0.95	5
2	_h6_139	43359.05	31721.34	3	_h6_28,_h6_101,_h6_76,	101	5	126	0.95	5
2	_h6_101	43389.08	31722.41	3	_h6_28,_h6_139,_h6_76,	101	5	126	1.0	5
2	_h6_76	43393.96	31730.63	2	_h6_139,_h6_101,	101	5	126	0.95	5
2	_h6_29	15375.95	14145.68	1	_h5_4852,	102	3	159	0.95	3
2	_h5_4852	15342.49	14103.15	2	_h6_29,_h5_4864,	102	3	159	1.0	3
2	_h6_24	7620.97	24862.07	0		103	1	1301	1.0	1
2	_h6_25	44079.41	30989.29	2	_h6_33,_h6_52,	104	8	11	0.8999999999999999	4
2	_h6_33	44140.14	31049.77	3	_h6_25,_h6_80,_h6_52,	104	8	11	0.95	4
2	_h6_52	44115.85	31027.42	3	_h6_25,_h6_80,_h6_33,	104	8	11	0.95	4
2	_h6_26	14854.76	13495.42	3	_h6_51,_h6_141,_h6_56,	105	15	258	0.95	4
2	_h6_51	14824.54	13451.55	3	_h6_26,_h6_56,_h6_133,	105	15	258	1.0	4
2	_h6_141	14884.84	13532.37	2	_h6_26,_h6_56,	105	15	258	0.8999999999999999	4
2	_h6_56	14872.36	13514.66	3	_h6_26,_h6_141,_h6_51,	105	15	258	0.95	4
2	_h6_27	8353.95	26368.76	0		106	1	1345	1.0	1
2	_h6_20	14960.51	13628.72	1	_h6_157,	99	8	209	0.95	5
2	_h6_21	30598.35	32623.66	0		107	1	1392	1.0	1
2	_h6_22	44027.65	32135.07	0		108	1	1126	1.0	1
2	_h6_23	18136.38	27791.62	1	_h6_48,	109	2	388	1.0	2
2	_h6_48	18171.86	27852.02	1	_h6_23,	109	2	388	0.95	2
2	_h5_4795	13815.31	25337.36	0		110	1	1384	1.0	1
2	_h5_4794	12434.45	19585.1	1	_h5_4780,	111	2	452	0.95	2
2	_h5_4780	12389.01	19570.19	1	_h5_4794,	111	2	452	1.0	2
2	_h5_4796	42512.72	30499.07	0		112	1	1201	1.0	1
2	_h5_4658	40962.31	30471.28	0		113	1	1259	1.0	1
2	_h5_4793	16529.07	15085.63	0		114	1	1382	1.0	1
2	_h5_4792	41498.51	31039.47	2	_h5_4697,_h5_4737,	70	5	216	0.8999999999999999	5
2	_h5_4697	41508.02	31029.92	3	_h5_4792,_h5_4737,_h5_4717,	70	5	216	0.95	5
2	_h5_4654	13991.33	20228.0	1	_h5_4608,	115	3	16	1.0	3
2	_h5_4608	14067.07	20242.65	2	_h5_4654,_h5_4421,	115	3	16	0.95	3
2	_h5_4655	14677.38	24286.52	0		116	1	1036	1.0	1
2	_h5_4656	19621.43	17543.25	1	_h5_4623,	117	2	162	1.0	2
2	_h5_4623	19568.04	17536.81	1	_h5_4656,	117	2	162	0.95	2
2	_h5_4657	13129.34	25174.27	0		118	1	1203	1.0	1
2	_h5_4650	13368.63	33299.7	0		119	1	1000	1.0	1
2	_h5_4651	19701.52	17808.65	1	_h5_4625,	120	2	108	0.95	2
2	_h5_4625	19716.29	17851.61	1	_h5_4651,	120	2	108	1.0	2
2	_h5_4652	21151.01	16238.62	0		121	1	1406	1.0	1
2	_h5_4653	15951.33	28605.89	1	_h5_4705,	122	2	174	1.0	2
2	_h5_4705	15973.46	28602.92	1	_h5_4653,	122	2	174	0.95	2
2	_h6_11	12435.05	13226.39	0		123	1	1297	1.0	1
2	_h5_4579	29194.88	18061.26	0		124	1	1228	1.0	1
2	_h5_4578	19741.93	18908.87	0		125	1	1293	1.0	1
2	_h6_10	14963.34	14596.43	1	_h5_4690,	126	2	428	1.0	2
2	_h5_4690	14972.64	14600.19	1	_h6_10,	126	2	428	0.95	2
2	_h5_4575	37829.08	24935.32	0		127	1	1061	1.0	1
2	_h5_4574	14298.58	16017.64	0		128	1	1093	1.0	1
2	_h5_4577	27448.75	28802.27	0		129	1	1256	1.0	1
2	_h5_4576	25525.52	28079.27	0		130	1	1098	1.0	1
2	_h5_4571	37172.52	27753.44	0		131	1	1303	1.0	1
2	_h5_4570	32108.33	21158.73	0		132	1	1118	1.0	1
2	_h5_4573	20445.33	11219.98	0		133	1	1308	1.0	1
2	_h5_4572	19657.35	19977.69	0		134	1	1377	1.0	1
2	_h5_4474	24292.41	18308.32	0		135	1	1180	1.0	1
2	_h5_4475	15636.03	18002.24	0		136	1	1071	1.0	1
2	_h5_4476	19078.42	21530.38	0		137	1	1282	1.0	1
2	_h5_4470	33304.82	26636.24	1	_h5_4419,	52	3	355	0.8999999999999999	3
2	_h5_4471	19107.75	21860.22	1	_h5_4362,	62	2	359	0.95	2
2	_h5_4472	25723.26	19924.0	0		138	1	1187	1.0	1
2	_h5_4473	40670.03	25690.65	0		139	1	1123	1.0	1
2	_h5_4773	22167.11	15032.79	0		140	1	1144	1.0	1
2	_h5_4772	14443.16	11641.85	0		141	1	1009	1.0	1
2	_h5_4771	10245.59	24878.57	1	_h5_4551,	142	2	345	1.0	2
2	_h5_4551	10251.69	24872.76	1	_h5_4771,	142	2	345	0.95	2
2	_h5_4770	15247.15	13657.68	0		143	1	1084	1.0	1
2	_h5_4478	17865.04	24470.46	1	_h5_4489,	144	2	683	0.95	2
2	_h5_4479	42245.58	25867.88	0		145	1	1069	1.0	1
2	_h5_4775	22754.15	21196.07	0		146	1	1222	1.0	1
2	_h5_4774	10498.17	24910.41	0		147	1	1132	1.0	1
2	_h6_17	11362.76	19575.83	1	_h5_4485,	30	5	173	1.0	2
2	_h5_4485	11323.65	19555.27	2	_h6_17,_h6_98,	30	5	173	0.95	2
2	_h5_4489	17866.29	24570.28	1	_h5_4478,	144	2	683	1.0	2
2	_h5_4488	13540.11	17548.03	0		148	1	1332	1.0	1
2	_h5_4481	18201.02	16541.9	0		149	1	1325	1.0	1
2	_h5_4480	20458.67	19151.15	0		150	1	1020	1.0	1
2	_h5_4483	26579.8	27545.46	0		151	1	1338	1.0	1
2	_h5_4482	19072.56	21264.66	0		152	1	1380	1.0	1
2	_h5_4484	42403.62	23089.01	0		153	1	1165	1.0	1
2	_h5_4487	24872.25	19861.98	0		154	1	1319	1.0	1
2	_h5_4486	35172.29	19964.35	0		155	1	1405	1.0	1
2	_h6_102	14565.62	13111.47	2	_h6_128,_h6_162,	105	15	227	1.0	2
2	_h6_128	14579.4	13124.48	2	_h6_102,_h6_162,	105	15	227	0.95	2
2	_h6_103	44312.66	31145.93	3	_h6_122,_h6_142,_h6_163,	104	8	171	0.95	4
2	_h6_122	44297.09	31139.73	3	_h6_103,_h6_142,_h6_163,	104	8	171	1.0	4
2	_h6_142	44311.34	31148.96	3	_h6_103,_h6_122,_h6_163,	104	8	171	0.95	4
2	_h6_100	22055.72	11887.11	1	_h6_164,	156	2	1258	1.0	2
2	_h5_4508	9908.13	25755.65	0		157	1	1078	1.0	1
2	_h5_4509	22831.9	12928.27	0		158	1	1198	1.0	1
2	_h5_4500	20331.54	21268.9	0		159	1	1157	1.0	1
2	_h5_4501	22528.26	17532.2	0		160	1	1267	1.0	1
2	_h5_4502	33203.73	14876.3	0		161	1	1313	1.0	1
2	_h5_4503	34253.43	26725.27	1	_h5_4464,	162	2	85	0.95	2
2	_h5_4464	34260.6	26722.07	1	_h5_4503,	162	2	85	1.0	2
2	_h5_4504	21424.36	18938.72	0		163	1	1416	1.0	1
2	_h5_4505	36235.88	26891.47	0		164	1	1237	1.0	1
2	_h5_4506	13962.83	25363.21	0		165	1	1040	1.0	1
2	_h5_4507	14567.0	15129.85	0		166	1	1208	1.0	1
2	_h5_4782	38595.81	19198.67	0		167	1	1129	1.0	1
2	_h6_104	7057.15	24936.51	3	_h6_119,_h6_131,_h6_161,	168	4	15	1.0	4
2	_h6_119	6987.27	24949.06	3	_h6_104,_h6_131,_h6_161,	168	4	15	0.95	4
2	_h6_131	6977.69	24953.69	3	_h6_104,_h6_119,_h6_161,	168	4	15	0.95	4
2	_h6_105	13316.79	37475.71	0		169	1	1427	1.0	1
2	_h6_9	35121.22	12969.74	0		170	1	1025	1.0	1
2	_h6_8	5792.84	12144.39	0		171	1	1070	1.0	1
2	_h6_1	21989.1	33240.9	0		172	1	1283	1.0	1
2	_h6_3	35183.68	19806.26	0		173	1	1080	1.0	1
2	_h6_2	17856.87	23595.07	0		174	1	1029	1.0	1
2	_h6_5	6873.46	27415.22	1	_h6_55,	175	2	257	1.0	2
2	_h6_55	6820.46	27409.64	1	_h6_5,	175	2	257	0.95	2
2	_h5_4788	30807.15	32174.41	0		176	1	1133	1.0	1
2	_h6_7	11751.61	10054.88	0		177	1	1116	1.0	1
2	_h6_6	20903.24	13030.3	2	_h6_70,_h5_4720,	14	5	476	0.95	5
2	_h6_70	20880.08	12945.75	1	_h6_6,	14	5	476	0.8999999999999999	5
2	_h5_4531	16174.65	20614.97	0		178	1	1045	1.0	1
2	_h5_4789	19237.37	15123.9	0		179	1	1042	1.0	1
2	_h5_4530	26037.04	25631.9	0		180	1	1330	1.0	1
2	_h5_4862	15574.51	17655.87	0		181	1	1182	1.0	1
2	_h5_4603	12019.42	15725.13	0		182	1	1147	1.0	1
2	_h5_4602	40175.01	33209.96	0		183	1	1055	1.0	1
2	_h5_4601	21852.91	34493.19	1	_h5_4667,	184	2	244	0.95	2
2	_h5_4667	21863.89	34465.43	1	_h5_4601,	184	2	244	1.0	2
2	_h5_4607	27624.33	29070.72	0		185	1	1210	1.0	1
2	_h5_4606	22633.85	18822.65	1	_h5_4605,	186	2	333	0.95	2
2	_h5_4605	22636.39	18789.05	1	_h5_4606,	186	2	333	1.0	2
2	_h5_4604	31697.88	20107.34	0		187	1	1400	1.0	1
2	_h5_4609	19770.59	18099.12	0		188	1	1152	1.0	1
2	_h5_4430	26296.64	25545.38	0		189	1	1280	1.0	1
2	_h5_4538	19746.11	24687.6	0		190	1	1136	1.0	1
2	_h5_4834	42344.54	31490.49	1	_h5_4866,	191	2	39	1.0	2
2	_h5_4866	42293.92	31467.5	1	_h5_4834,	191	2	39	0.95	2
2	_h5_4835	14296.02	25147.07	0		192	1	1311	1.0	1
2	_h5_4836	21813.22	13469.61	1	_h5_4843,	193	2	210	0.95	2
2	_h5_4843	21831.21	13416.3	1	_h5_4836,	193	2	210	1.0	2
2	_h5_4837	41006.83	22603.24	0		194	1	1072	1.0	1
2	_h5_4830	15783.16	14538.77	1	_h5_4833,	195	2	137	1.0	2
2	_h5_4833	15861.53	14597.47	1	_h5_4830,	195	2	137	0.95	2
2	_h5_4831	9090.67	24895.42	0		196	1	1056	1.0	1
2	_h5_4832	41389.82	30819.78	0		197	1	1383	1.0	1
2	_h5_4838	40835.45	22720.17	0		198	1	1367	1.0	1
2	_h5_4839	15764.3	14154.59	0		199	1	1068	1.0	1
2	_h6_88	18211.72	27996.56	1	_h5_4628,	200	2	465	1.0	2
2	_h5_4628	18220.32	28015.98	1	_h6_88,	200	2	465	0.95	2
2	_h6_89	43220.09	31688.12	1	_h6_28,	101	5	126	0.8999999999999999	5
2	_h6_82	35022.53	31085.39	0		201	1	1002	1.0	1
2	_h6_83	22069.02	12500.86	2	_h6_145,_h6_44,	202	3	152	0.95	3
2	_h6_145	22066.41	12524.49	2	_h6_83,_h6_44,	202	3	152	0.95	3
2	_h6_44	22072.07	12473.34	2	_h6_83,_h6_145,	202	3	152	1.0	3
2	_h6_80	44174.91	31076.04	3	_h6_33,_h6_52,_h6_163,	104	8	11	1.0	4
2	_h5_4859	9575.62	34100.95	0		203	1	1315	1.0	1
2	_h6_86	12526.48	13563.28	0		204	1	1104	1.0	1
2	_h6_87	14703.95	13259.45	6	_h6_78,_h6_109,_h6_121,_h6_135,_h6_47,_h6_93,	105	15	145	1.0	9
2	_h6_78	14672.02	13228.66	6	_h6_87,_h6_121,_h6_135,_h6_47,_h6_93,_h6_162,	105	15	145	0.95	9
2	_h6_109	14742.72	13327.83	5	_h6_87,_h6_93,_h6_47,_h6_121,_h6_133,	105	15	145	0.95	9
2	_h6_121	14716.71	13277.16	6	_h6_87,_h6_78,_h6_93,_h6_47,_h6_109,_h6_135,	105	15	145	0.95	9
2	_h6_135	14681.3	13240.42	6	_h6_87,_h6_78,_h6_93,_h6_47,_h6_162,_h6_121,	105	15	145	0.95	9
2	_h6_47	14707.29	13269.66	6	_h6_87,_h6_78,_h6_93,_h6_109,_h6_121,_h6_135,	105	15	145	0.95	9
2	_h6_93	14722.91	13292.26	6	_h6_87,_h6_78,_h6_109,_h6_121,_h6_135,_h6_47,	105	15	145	0.95	9
2	_h6_84	19691.78	28308.93	1	_h6_79,	205	3	456	0.95	3
2	_h6_79	19679.35	28276.53	2	_h6_84,_h6_146,	205	3	456	1.0	3
2	_h6_85	33753.56	18755.11	0		206	1	1359	1.0	1
2	_h5_4737	41552.66	30969.35	4	_h5_4697,_h5_4717,_h5_4809,_h5_4792,	70	5	216	0.95	5
2	_h5_4717	41573.05	30961.76	3	_h5_4737,_h5_4697,_h5_4809,	70	5	216	1.0	5
2	_h5_4736	11428.44	24868.33	0		207	1	1205	1.0	1
2	_h5_4734	37899.19	14460.6	0		208	1	1206	1.0	1
2	_h5_4733	9474.03	20678.67	0		209	1	1336	1.0	1
2	_h5_4732	23555.32	22331.63	0		210	1	1287	1.0	1
2	_h5_4731	46230.59	32932.5	0		211	1	1263	1.0	1
2	_h5_4730	17937.27	16703.59	0		212	1	1351	1.0	1
2	_h5_4854	32346.51	15063.03	0		213	1	1302	1.0	1
2	_h5_4739	21702.46	34975.65	0		214	1	1239	1.0	1
2	_h5_4738	15251.38	14217.11	0		215	1	1162	1.0	1
2	_h6_77	23670.42	22371.82	0		216	1	1254	1.0	1
2	_h5_4768	19562.66	29041.61	0		217	1	1003	1.0	1
2	_h5_4855	42520.75	31557.96	0		218	1	1140	1.0	1
2	_h5_4872	42618.39	31590.84	0		219	1	1423	1.0	1
2	_h6_73	20775.99	36301.2	0		220	1	1031	1.0	1
2	_h6_72	37008.0	15551.59	0		221	1	1371	1.0	1
2	_h5_4769	32279.28	11826.37	0		222	1	1337	1.0	1
2	_h5_4458	26283.03	27379.35	0		223	1	1378	1.0	1
2	_h5_4544	17810.35	24832.04	0		224	1	1035	1.0	1
2	_h5_4545	22980.02	20594.19	1	_h5_4524,	225	2	66	0.95	2
2	_h5_4524	22969.81	20559.89	1	_h5_4545,	225	2	66	1.0	2
2	_h5_4429	14399.28	25519.75	0		226	1	997	1.0	1
2	_h5_4428	35267.42	26706.53	1	_h5_4406,	227	2	80	1.0	2
2	_h5_4406	35220.26	26707.92	1	_h5_4428,	227	2	80	0.95	2
2	_h5_4540	11005.29	10948.35	0		228	1	1185	1.0	1
2	_h5_4541	38662.51	29139.42	3	_h5_4564,_h5_4583,_h5_4677,	229	4	190	0.95	4
2	_h5_4564	38616.15	29113.55	3	_h5_4541,_h5_4583,_h5_4677,	229	4	190	0.95	4
2	_h5_4583	38700.54	29159.33	2	_h5_4541,_h5_4564,	229	4	190	1.0	4
2	_h5_4677	38595.85	29098.06	2	_h5_4541,_h5_4564,	229	4	190	0.8999999999999999	4
2	_h5_4542	8362.51	13290.25	0		230	1	1268	1.0	1
2	_h5_4543	28414.82	26430.22	1	_h5_4511,	231	3	52	1.0	3
2	_h5_4511	28495.36	26433.53	2	_h5_4543,_h5_4454,	231	3	52	0.95	3
2	_h5_4423	18114.58	24516.43	0		232	1	1428	1.0	1
2	_h5_4421	14139.02	20254.56	1	_h5_4608,	115	3	16	0.8999999999999999	3
2	_h5_4420	19074.82	23643.64	0		233	1	1092	1.0	1
2	_h5_4427	40361.18	26965.18	0		234	1	1145	1.0	1
2	_h5_4426	19384.01	10192.6	0		235	1	1027	1.0	1
2	_h5_4425	20014.75	12787.19	1	_h5_4417,	236	2	59	1.0	2
2	_h5_4417	20018.11	12787.96	1	_h5_4425,	236	2	59	0.95	2
2	_h5_4424	31947.96	26252.66	1	_h5_4407,	237	2	87	0.95	2
2	_h5_4407	31999.32	26269.57	1	_h5_4424,	237	2	87	1.0	2
2	_h5_4450	22367.84	18821.13	1	_h5_4457,	238	2	247	0.95	2
2	_h5_4457	22336.4	18832.94	1	_h5_4450,	238	2	247	1.0	2
2	_h5_4451	23213.17	21340.4	0		239	1	1334	1.0	1
2	_h5_4452	23142.75	21427.91	0		240	1	1358	1.0	1
2	_h5_4750	32174.91	23860.33	0		241	1	1329	1.0	1
2	_h6_19	9931.89	19606.16	0		242	1	1076	1.0	1
2	_h5_4760	22576.47	28078.43	0		243	1	1226	1.0	1
2	_h5_4759	14792.81	25214.23	0		244	1	1066	1.0	1
2	_h5_4758	37580.65	16857.58	0		245	1	1346	1.0	1
2	_h5_4761	42332.52	30644.31	0		246	1	1290	1.0	1
2	_h6_4	21280.7	36140.66	1	_h6_124,	247	2	312	0.95	2
2	_h6_124	21250.48	36189.97	1	_h6_4,	247	2	312	1.0	2
2	_h6_91	11204.09	12427.26	0		248	1	1059	1.0	1
2	_h6_90	22029.94	11738.86	1	_h6_114,	249	2	423	0.95	2
2	_h6_114	22031.66	11729.48	1	_h6_90,	249	2	423	1.0	2
2	_h6_95	20503.7	21955.87	0		250	1	1307	1.0	1
2	_h6_94	16191.02	33304.17	0		251	1	1063	1.0	1
2	_h6_97	17832.91	23736.42	0		252	1	1117	1.0	1
2	_h6_148	14873.96	10025.0	0		253	1	1110	1.0	1
2	_h6_149	33822.25	18627.45	1	_h6_115,	75	2	197	0.95	2
2	_h6_146	19586.05	28267.5	1	_h6_79,	205	3	456	0.95	3
2	_h6_144	26438.85	14517.83	0		254	1	1008	1.0	1
2	_h6_143	30706.72	33312.01	1	_h6_166,	255	2	649	1.0	2
2	_h6_140	34942.77	19290.7	0		256	1	1432	1.0	1
2	_h6_38	7987.67	9972.1	0		257	1	1194	1.0	1
2	_h6_32	15128.03	13821.51	3	_h6_147,_h5_4709,_h6_40,	99	8	262	0.95	3
2	_h5_4709	15083.23	13831.72	2	_h6_32,_h6_147,	99	8	262	0.8999999999999999	3
2	_h6_40	15192.19	13894.31	1	_h6_32,	99	8	262	1.0	3
2	_h6_31	43892.76	32020.24	1	_h6_137,	258	3	178	0.95	3
2	_h6_30	21957.5	12980.51	0		259	1	1174	1.0	1
2	_h6_37	30550.06	32783.44	0		260	1	1090	1.0	1
2	_h6_36	8533.63	10963.16	0		261	1	1262	1.0	1
2	_h6_35	30971.18	34533.01	0		262	1	1420	1.0	1
2	_h6_34	22347.95	20426.68	0		263	1	1176	1.0	1
2	_h5_4869	11649.61	10145.66	0		264	1	1249	1.0	1
2	_h5_4868	7226.17	17320.7	0		265	1	1018	1.0	1
2	_h5_4649	37674.39	28315.47	0		266	1	1091	1.0	1
2	_h5_4648	23144.54	28044.37	1	_h5_4842,	267	2	236	0.95	2
2	_h5_4842	23233.46	28077.44	1	_h5_4648,	267	2	236	1.0	2
2	_h5_4647	37963.28	28597.61	1	_h5_4632,	268	2	101	0.95	2
2	_h5_4632	37943.65	28574.71	1	_h5_4647,	268	2	101	1.0	2
2	_h5_4646	22520.14	18583.79	0		269	1	1415	1.0	1
2	_h5_4645	20836.48	24489.27	1	_h5_4762,	270	2	870	0.95	2
2	_h5_4644	22856.09	17019.29	0		271	1	1094	1.0	1
2	_h5_4643	19781.32	18545.44	1	_h5_4622,	272	2	128	0.95	2
2	_h5_4642	40676.46	30205.47	0		273	1	1430	1.0	1
2	_h5_4641	24863.17	28662.61	0		274	1	1270	1.0	1
2	_h5_4640	9887.81	25914.12	0		275	1	1113	1.0	1
2	_h5_4580	22326.1	23276.79	0		276	1	1393	1.0	1
2	_h5_4581	31412.83	22064.37	0		277	1	1410	1.0	1
2	_h5_4582	7175.69	24014.06	0		278	1	1005	1.0	1
2	_h5_4584	42888.61	29832.29	1	_h5_4591,	279	2	219	1.0	2
2	_h5_4591	42894.63	29870.92	1	_h5_4584,	279	2	219	0.95	2
2	_h5_4586	18975.68	15271.06	0		280	1	1417	1.0	1
2	_h5_4587	23022.8	18648.73	0		281	1	1057	1.0	1
2	_h5_4588	19765.42	18705.95	0		282	1	1138	1.0	1
2	_h5_4589	19252.75	25380.78	0		283	1	1426	1.0	1
2	_h5_4467	15997.71	14688.06	0		284	1	1349	1.0	1
2	_h5_4466	19362.09	33503.22	0		285	1	1409	1.0	1
2	_h5_4463	19493.35	34729.65	0		286	1	1229	1.0	1
2	_h5_4462	21233.08	21349.45	1	_h5_4729,	7	5	198	0.95	1
2	_h5_4461	36718.33	27231.88	0		287	1	1100	1.0	1
2	_h5_4460	10910.53	24931.92	0		288	1	1278	1.0	1
2	_h5_4746	17523.59	16384.55	0		289	1	1189	1.0	1
2	_h5_4747	20833.37	23640.07	0		290	1	1213	1.0	1
2	_h5_4744	17242.36	16049.43	0		291	1	1243	1.0	1
2	_h5_4745	40534.78	30067.27	2	_h5_4741,_h5_4779,	292	4	148	0.95	4
2	_h5_4741	40584.78	30116.04	1	_h5_4745,	292	4	148	1.0	4
2	_h5_4779	40468.65	29998.15	2	_h5_4745,_h5_4785,	292	4	148	0.8999999999999999	4
2	_h5_4742	32608.8	19585.67	0		293	1	1355	1.0	1
2	_h5_4469	24998.81	20116.18	0		294	1	1363	1.0	1
2	_h5_4468	31545.49	21945.27	0		295	1	1394	1.0	1
2	_h6_49	20498.98	36822.94	0		296	1	1191	1.0	1
2	_h6_46	33698.29	18878.76	1	_h6_14,	297	2	100	1.0	2
2	_h6_14	33703.41	18874.93	1	_h6_46,	297	2	100	0.95	2
2	_h6_45	24220.38	22968.49	0		298	1	1292	1.0	1
2	_h6_42	42893.74	31643.95	0		299	1	1159	1.0	1
2	_h6_43	26102.21	15431.87	1	_h6_112,	300	2	189	0.95	2
2	_h6_112	26105.26	15434.39	1	_h6_43,	300	2	189	1.0	2
2	_h6_41	7328.66	24900.66	1	_h6_74,	301	2	24	0.95	2
2	_h6_74	7240.31	24912.33	1	_h6_41,	301	2	24	1.0	2
2	_h5_4519	19450.99	20051.17	1	_h5_4526,	302	2	468	0.95	2
2	_h5_4526	19398.96	20105.54	1	_h5_4519,	302	2	468	1.0	2
2	_h5_4518	37549.17	28183.15	0		303	1	1275	1.0	1
2	_h6_54	40866.27	22026.41	0		304	1	1279	1.0	1
2	_h5_4513	22848.5	16731.63	1	_h5_4706,	305	2	238	0.95	2
2	_h5_4512	16277.06	20649.34	0		306	1	1016	1.0	1
2	_h5_4510	20153.39	10507.14	0		307	1	1418	1.0	1
2	_h5_4517	10360.23	24891.25	0		308	1	1219	1.0	1
2	_h5_4516	36010.79	26799.42	1	_h5_4546,	309	2	18	0.95	2
2	_h5_4546	35947.82	26779.68	1	_h5_4516,	309	2	18	1.0	2
2	_h5_4515	21595.37	18931.84	1	_h5_4567,	310	2	859	1.0	2
2	_h5_4514	26764.13	27812.92	0		311	1	1312	1.0	1
2	_h6_96	23825.55	18770.12	1	_h5_4411,	312	2	255	0.95	2
2	_h5_4411	23847.95	18759.33	1	_h6_96,	312	2	255	1.0	2
2	_h6_50	43645.63	31840.82	0		313	1	1164	1.0	1
2	_h6_53	22167.28	13550.01	0		314	1	1285	1.0	1
2	_h6_117	42066.15	23496.15	0		315	1	1269	1.0	1
2	_h6_116	7068.28	17047.26	0		316	1	1077	1.0	1
2	_h6_111	4914.01	15391.87	0		317	1	1179	1.0	1
2	_h6_110	43014.65	31663.74	0		318	1	1404	1.0	1
2	_h5_4636	13709.02	16959.39	0		319	1	1106	1.0	1
2	_h5_4637	30714.23	30458.77	0		320	1	1058	1.0	1
2	_h5_4634	22446.96	18432.81	0		321	1	1412	1.0	1
2	_h5_4635	14187.75	12792.74	0		322	1	1344	1.0	1
2	_h5_4668	14343.08	12929.33	0		323	1	1265	1.0	1
2	_h5_4633	29587.07	26230.67	0		324	1	1320	1.0	1
2	_h5_4630	14149.02	25368.04	0		325	1	1004	1.0	1
2	_h5_4631	19405.78	25741.73	0		326	1	1049	1.0	1
2	_h6_108	5482.73	12114.59	0		327	1	1154	1.0	1
2	_h5_4638	21581.29	22502.92	0		328	1	1204	1.0	1
2	_h5_4639	31963.02	20533.95	0		329	1	1168	1.0	1
2	_h5_4827	22014.2	27484.01	0		330	1	1190	1.0	1
2	_h5_4826	40815.12	15038.62	0		331	1	1050	1.0	1
2	_h5_4825	43061.64	30584.48	0		332	1	1257	1.0	1
2	_h5_4824	30508.46	13488.48	0		333	1	1286	1.0	1
2	_h5_4822	6641.73	17365.03	0		334	1	1289	1.0	1
2	_h5_4821	36186.32	12264.04	0		335	1	1019	1.0	1
2	_h5_4820	30181.43	31915.21	0		336	1	1043	1.0	1
2	_h5_4829	18657.4	27886.45	0		337	1	1202	1.0	1
2	_h6_99	22595.33	15376.17	0		338	1	1114	1.0	1
2	_h5_4708	35605.43	12690.95	0		339	1	1192	1.0	1
2	_h5_4702	18284.95	16863.68	1	_h5_4678,	340	2	373	0.95	2
2	_h5_4678	18325.69	16876.9	1	_h5_4702,	340	2	373	1.0	2
2	_h5_4703	21580.03	21360.13	0		341	1	1374	1.0	1
2	_h5_4700	20782.48	12593.97	0		342	1	1306	1.0	1
2	_h5_4701	12408.2	24872.12	0		343	1	1207	1.0	1
2	_h5_4706	22865.59	16744.23	1	_h5_4513,	305	2	238	1.0	2
2	_h5_4707	40749.65	31768.33	0		344	1	1234	1.0	1
2	_h5_4704	32454.9	20001.45	0		345	1	1105	1.0	1
2	_h5_4386	11286.5	12578.34	0		346	1	1244	1.0	1
2	_h5_4387	19200.37	23063.48	0		347	1	1223	1.0	1
2	_h5_4383	20168.18	23169.04	0		348	1	1395	1.0	1
2	_h5_4380	34854.67	25764.29	0		349	1	1012	1.0	1
2	_h5_4388	16586.17	12728.71	0		350	1	992	1.0	1
2	_h5_4389	20213.02	19255.85	1	_h5_4561,	351	3	413	0.95	3
2	_h5_4561	20177.61	19276.73	2	_h5_4389,_h5_4409,	351	3	413	1.0	3
2	_h5_4557	39802.43	31806.04	0		352	1	1183	1.0	1
2	_h5_4556	22314.58	22828.4	0		353	1	1064	1.0	1
2	_h5_4555	35449.91	26703.99	0		354	1	1240	1.0	1
2	_h5_4554	15805.46	20536.29	0		355	1	1215	1.0	1
2	_h5_4553	25870.19	30112.13	0		356	1	1119	1.0	1
2	_h5_4552	20680.84	19051.41	0		357	1	1067	1.0	1
2	_h5_4416	22820.25	19066.27	1	_h5_4352,	358	2	17	0.95	2
2	_h5_4352	22763.76	19092.69	1	_h5_4416,	358	2	17	1.0	2
2	_h5_4414	16058.69	24643.15	0		359	1	1177	1.0	1
2	_h5_4412	22357.9	13321.05	0		360	1	1353	1.0	1
