step	id	x	y	degree	com_id	cos_score	com_size	cc_size	metadata	color
276.0	bottom.89	504.95	472.64	34.0	1607	1.0	1.0	59.0	regular	#4D5D53
276.0	right.91	543.12	504.95	34.0	773	1.0	18.0	59.0	regular	#78866B
276.0	top.96	498.35	954.88	6.0	7	1.0	8.0	59.0	regular	#4D5D53
276.0	left.93	352.01	495.05	27.0	996	1.0	16.0	59.0	regular	#704241
276.0	bottom.96	501.65	47.24	8.0	1257	1.0	11.0	59.0	regular	#C2B280
276.0	right.93	679.95	504.95	25.0	773	1.0	18.0	59.0	regular	#78866B
276.0	left.97	8.82	498.35	2.0	996	1.0	16.0	59.0	regular	#704241
276.0	left.95	150.45	498.35	3.0	996	1.0	16.0	59.0	regular	#704241
276.0	top.89	495.05	520.35	34.0	1610	1.0	1.0	59.0	regular	#E0B582
276.0	bottom.86	501.65	920.92	6.0	1257	1.0	11.0	59.0	regular	#C2B280
276.0	top.93	495.05	642.76	32.0	773	1.0	18.0	59.0	regular	#78866B
276.0	top.87	498.35	121.76	8.0	7	1.0	8.0	59.0	regular	#4D5D53
276.0	left.83	631.07	498.35	30.0	996	1.0	16.0	59.0	regular	#704241
276.0	right.85	428.91	501.65	33.0	773	1.0	18.0	59.0	regular	#78866B
276.0	left.96	57.47	498.35	3.0	996	1.0	16.0	59.0	regular	#704241
276.0	bottom.85	501.65	950.04	6.0	1257	1.0	11.0	59.0	regular	#C2B280
276.0	top.84	498.35	29.77	7.0	7	1.0	8.0	59.0	regular	#4D5D53
276.0	left.87	528.31	498.35	34.0	996	1.0	16.0	59.0	regular	#704241
276.0	top.83	498.35	1.16	7.0	7	1.0	8.0	59.0	regular	#4D5D53
276.0	bottom.83	501.65	992.01	5.0	1257	1.0	11.0	59.0	regular	#C2B280
276.0	left.88	511.61	498.35	34.0	996	1.0	16.0	59.0	regular	#704241
276.0	bottom.87	504.95	486.65	34.0	996	1.0	16.0	59.0	regular	#704241
276.0	top.90	495.05	527.35	34.0	1606	1.0	1.0	59.0	regular	#4F7942
276.0	right.90	528.46	504.95	34.0	773	1.0	18.0	59.0	regular	#78866B
276.0	right.92	590.93	504.95	33.0	773	1.0	18.0	59.0	regular	#78866B
276.0	left.85	577.74	498.35	33.0	996	1.0	16.0	59.0	regular	#704241
276.0	right.87	474.47	501.65	33.0	773	1.0	18.0	59.0	regular	#78866B
276.0	right.96	949.39	501.65	3.0	773	1.0	18.0	59.0	regular	#78866B
276.0	top.85	498.35	50.18	8.0	7	1.0	8.0	59.0	regular	#4D5D53
276.0	top.92	495.05	543.79	34.0	773	1.0	18.0	59.0	regular	#78866B
276.0	left.90	474.51	495.05	33.0	996	1.0	16.0	59.0	regular	#704241
276.0	right.88	494.97	502.7	34.0	773	1.0	18.0	59.0	regular	#78866B
276.0	bottom.90	504.95	465.64	34.0	1257	1.0	11.0	59.0	regular	#C2B280
276.0	top.88	495.05	513.35	34.0	1608	1.0	1.0	59.0	regular	#FF2800
276.0	right.83	377.56	501.65	29.0	773	1.0	18.0	59.0	regular	#78866B
276.0	bottom.84	501.65	972.14	5.0	1257	1.0	11.0	59.0	regular	#C2B280
276.0	top.86	498.35	70.75	8.0	7	1.0	8.0	59.0	regular	#4D5D53
276.0	right.89	511.97	504.95	34.0	773	1.0	18.0	59.0	regular	#78866B
276.0	top.91	495.05	534.36	34.0	773	1.0	18.0	59.0	regular	#78866B
276.0	left.91	460.12	495.05	33.0	996	1.0	16.0	59.0	regular	#704241
276.0	bottom.91	504.95	458.63	34.0	1609	1.0	1.0	59.0	regular	#6C541E
276.0	bottom.93	504.95	345.63	31.0	1257	1.0	11.0	59.0	regular	#C2B280
276.0	bottom.95	501.65	135.07	8.0	1257	1.0	11.0	59.0	regular	#C2B280
276.0	left.89	491.02	495.21	34.0	996	1.0	16.0	59.0	regular	#704241
276.0	right.86	452.16	501.65	33.0	773	1.0	18.0	59.0	regular	#78866B
276.0	bottom.92	504.95	451.3	34.0	1257	1.0	11.0	59.0	regular	#C2B280
276.0	right.84	401.76	501.65	32.0	773	1.0	18.0	59.0	regular	#78866B
276.0	left.92	416.78	495.05	33.0	996	1.0	16.0	59.0	regular	#704241
276.0	right.95	853.69	501.65	4.0	773	1.0	18.0	59.0	regular	#78866B
276.0	bottom.97	501.65	6.76	7.0	1257	1.0	11.0	59.0	regular	#C2B280
276.0	top.95	498.35	859.96	6.0	7	1.0	8.0	59.0	regular	#4D5D53
276.0	left.86	552.38	498.35	33.0	996	1.0	16.0	59.0	regular	#704241
276.0	left.84	612.05	498.35	32.0	996	1.0	16.0	59.0	regular	#704241
276.0	bottom.88	504.95	479.65	34.0	1611	1.0	1.0	59.0	regular	#B22222
276.0	right.94	756.2	501.65	7.0	773	1.0	18.0	59.0	regular	#78866B
276.0	bottom.94	501.65	241.0	6.0	1257	1.0	11.0	59.0	regular	#C2B280
276.0	left.94	231.81	498.35	7.0	996	1.0	16.0	59.0	regular	#704241
276.0	top.94	498.35	768.97	5.0	7	1.0	8.0	59.0	regular	#4D5D53
276.0	right.97	991.25	501.65	2.0	773	1.0	18.0	59.0	regular	#78866B
