	step	com_id	timeMeanSpeed_mean	timeMeanSpeed_std	timeMeanSpeed_amin	timeMeanSpeed_amax	com_size	degree_mean	degree_std	degree_amin	degree_amax	num_stops	num_stops_mean	num_stops_amin	num_stops_amax	y_amin	y_amax	x_amin	x_amax	speed_mean	speed_std	speed_amin	speed_amax	congested	range	num_stops_count
76	58	1	18.57166666666667	0.8736350698627684	15.15	19.04	18	7.444444444444445	1.9769918391399959	4	9	0	0.0	0	0	7555.47	8126.65	15275.64	16236.92	18.198333333333334	1.6562226690308914	13.73	19.34	0	1118.1707520768018	1118.1707520768018
77	59	1	18.494444444444444	0.9839250462977308	14.72	18.95	18	7.444444444444445	2.2021973577802645	3	10	0	0.0	0	0	7549.05	8110.72	15258.42	16217.41	18.075555555555553	1.8627848292976508	12.76	19.23	0	1111.3662803054624	1111.3662803054624
78	60	1	18.43888888888889	1.1086976402591826	14.32	18.92	18	7.444444444444445	2.2021973577802645	3	10	0	0.0	0	0	7542.76	8098.47	15241.11	16202.69	18.24	1.8508026875480965	12.92	19.37	0	1110.607806788697	1110.607806788697
79	61	1	18.378333333333334	1.2701516815395022	13.77	18.93	18	7.444444444444445	2.2021973577802645	3	10	0	0.0	0	0	7536.41	8086.65	15223.03	16188.09	18.243888888888886	1.8159461604123783	13.28	19.4	0	1110.9027235541369	1110.9027235541369
80	62	1	18.32611111111111	1.405954308055532	13.36	18.93	18	7.444444444444445	2.2021973577802645	3	10	0	0.0	0	0	7530.65	8074.03	15204.76	16173.74	18.17833333333333	1.8198682887053677	13.02	19.43	0	1110.9383712879844	1110.9383712879844
81	63	1	18.29888888888889	1.4668609496989191	13.32	19.02	18	7.444444444444445	2.2021973577802645	3	10	0	0.0	0	0	7524.75	8061.71	15186.51	16159.77	18.25333333333333	1.7830245288801585	13.05	19.38	0	1111.5579468475769	1111.5579468475769
82	64	1	18.277777777777775	1.5146987879776037	13.41	19.06	18	7.888888888888889	2.0548046676563256	3	10	0	0.0	0	0	7519.04	8049.85	15168.43	16144.95	18.25333333333333	1.8034346316371874	13.19	19.34	0	1111.4632546782648	1111.4632546782648
83	64	18	19.44		19.44	19.44	1	5.0		5	5	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
84	64	19	19.44		19.44	19.44	1	5.0		5	5	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
85	65	1	18.324499999999997	1.5206697797179438	13.46	19.06	20	7.2	2.015727634065883	3	10	0	0.0	0	0	7513.2	8126.82	15149.96	16236.82	18.2875	1.738262517270408	12.92	19.4	0	1248.1162461886317	1248.1162461886317
86	66	1	18.2905	1.6298998193302174	13.34	19.08	20	7.2	2.015727634065883	3	10	0	0.0	0	0	7507.66	8110.9	15132.19	16216.53	18.181499999999996	1.8134418424061964	12.76	19.42	0	1240.843154149629	1240.843154149629
