	('step', '')	('com_id', '')	('x', 'amin')	('x', 'amax')	('com_size', 'size')	('degree', 'mean')	('degree', 'std')	('degree', 'amin')	('degree', 'amax')	('num_stops', 'sum')	('num_stops', 'mean')	('num_stops', 'amin')	('num_stops', 'amax')	('y', 'amin')	('y', 'amax')	('avg_speed', 'mean')	('avg_speed', 'std')	('avg_speed', 'amin')	('avg_speed', 'amax')	('speed', 'mean')	('speed', 'std')	('speed', 'amin')	('speed', 'amax')	('congested', 'sum')	('range', '')	('num_stops_count', '')
877	10	441	1905.18	2196.5	5	4.4	0.5477225575051661	4	5	0	0.0	0	0	2048.36	2426.5	36.356	7.4740504413604105	27.16	46.73	29.406	19.13696893449953	7.2	50.88	0	477.343903281481	0
878	10	487	2731.5	3076.5	5	5.6	0.8944271909999159	4	6	1	0.2	0	1	1983.5	2267.4	40.62599999999999	15.608269603002151	23.17	55.85	24.683999999999997	24.390677112372263	0.0	53.43	0	446.79325196336623	0
879	10	491	3513.5	3712.83	2	2.5	0.7071067811865476	2	3	2	1.0	1	1	2853.5	2880.3	25.884999999999998	1.3081475451952242	24.96	26.81	0.375	0.5303300858899106	0.0	0.75	0	201.12356624722023	0
880	10	496	213.5	242.94	2	3.0	0.0	3	3	1	0.5	0	1	1281.46	1323.5	39.81	10.154053377838803	32.63	46.99	23.395	32.477414459898135	0.43	46.36	0	51.323242298202445	0
881	10	508	1326.5	1480.98	3	4.333333333333333	0.5773502691896257	4	5	0	0.0	0	0	1382.22	1536.5	31.406666666666666	4.390186024912058	27.04	35.82	18.09	10.853428029889907	6.72	28.34	0	218.32633556215796	0
882	10	564	433.5	663.5	5	5.2	1.4832396974191326	3	7	0	0.0	0	0	2986.25	3343.77	49.708	4.761477711803391	44.75	57.32	51.962	3.5693514817121335	47.92	57.32	0	425.1123973727419	0
883	10	600	3736.5	3736.5	1	3.0		3	3	0	0.0	0	0	2664.49	2664.49	26.22		26.22	26.22	19.8		19.8	19.8	0	0.0	0
884	10	601	2873.53	2873.53	1	1.0		1	1	0	0.0	0	0	4173.5	4173.5	45.05		45.05	45.05	34.63		34.63	34.63	0	0.0	0
885	10	602	3516.5	3516.5	1	6.0		6	6	0	0.0	0	0	3855.41	3855.41	52.25		52.25	52.25	56.25		56.25	56.25	0	0.0	0
886	10	603	1536.5	1536.5	1	2.0		2	2	0	0.0	0	0	1797.8	1797.8	29.47		29.47	29.47	21.13		21.13	21.13	0	0.0	0
887	10	604	656.5	656.5	1	7.0		7	7	0	0.0	0	0	3028.79	3028.79	22.83		22.83	22.83	42.65		42.65	42.65	0	0.0	0
888	10	605	2643.5	2643.5	1	4.0		4	4	0	0.0	0	0	1409.02	1409.02	50.53		50.53	50.53	40.82		40.82	40.82	0	0.0	0
889	10	606	1911.63	1911.63	1	0.0		0	0	0	0.0	0	0	3953.5	3953.5	51.26		51.26	51.26	28.08		28.08	28.08	0	0.0	0
890	10	607	1983.5	1983.5	1	4.0		4	4	0	0.0	0	0	2656.03	2656.03	25.09		25.09	25.09	35.34		35.34	35.34	0	0.0	0
891	10	608	1106.5	1106.5	1	11.0		11	11	0	0.0	0	0	2879.69	2879.69	31.52		31.52	31.52	45.35		45.35	45.35	0	0.0	0
892	10	609	3458.72	3458.72	1	2.0		2	2	0	0.0	0	0	4183.5	4183.5	33.23		33.23	33.23	49.54		49.54	49.54	0	0.0	0
893	10	610	2452.46	2452.46	1	0.0		0	0	1	1.0	1	1	223.5	223.5	22.03		22.03	22.03	0.0		0.0	0.0	0	0.0	0
894	10	611	331.32	331.32	1	1.0		1	1	0	0.0	0	0	2646.5	2646.5	49.23		49.23	49.23	55.04		55.04	55.04	0	0.0	0
895	10	612	4186.5	4186.5	1	1.0		1	1	0	0.0	0	0	3888.74	3888.74	57.8		57.8	57.8	57.8		57.8	57.8	0	0.0	0
896	10	613	3406.58	3406.58	1	1.0		1	1	0	0.0	0	0	1106.5	1106.5	58.96		58.96	58.96	63.74		63.74	63.74	0	0.0	0
897	10	614	4183.5	4183.5	1	8.0		8	8	0	0.0	0	0	3097.22	3097.22	51.56		51.56	51.56	50.67		50.67	50.67	0	0.0	0
898	10	615	3927.57	3927.57	1	2.0		2	2	1	1.0	1	1	4173.5	4173.5	34.03		34.03	34.03	0.47		0.47	0.47	0	0.0	0
899	10	616	3083.5	3083.5	1	6.0		6	6	0	0.0	0	0	2447.86	2447.86	63.52		63.52	63.52	63.57		63.57	63.57	0	0.0	0
900	10	617	1497.26	1497.26	1	2.0		2	2	0	0.0	0	0	3513.5	3513.5	43.91		43.91	43.91	23.34		23.34	23.34	0	0.0	0
901	10	618	666.5	666.5	1	2.0		2	2	0	0.0	0	0	4079.35	4079.35	45.78		45.78	45.78	46.07		46.07	46.07	0	0.0	0
902	10	619	4186.5	4186.5	1	10.0		10	10	0	0.0	0	0	2029.43	2029.43	34.25		34.25	34.25	47.07		47.07	47.07	0	0.0	0
903	10	620	883.5	883.5	1	1.0		1	1	0	0.0	0	0	789.69	789.69	32.25		32.25	32.25	18.73		18.73	18.73	0	0.0	0
904	10	621	656.5	656.5	1	7.0		7	7	0	0.0	0	0	3049.33	3049.33	22.64		22.64	22.64	40.09		40.09	40.09	0	0.0	0
905	10	622	2539.87	2539.87	1	1.0		1	1	0	0.0	0	0	4186.5	4186.5	50.5		50.5	50.5	57.11		57.11	57.11	0	0.0	0
906	10	623	4296.52	4296.52	1	1.0		1	1	0	0.0	0	0	3966.5	3966.5	50.34		50.34	50.34	57.39		57.39	57.39	0	0.0	0
907	10	624	862.53	862.53	1	1.0		1	1	1	1.0	1	1	4176.5	4176.5	22.9		22.9	22.9	0.0		0.0	0.0	0	0.0	0
908	10	625	213.5	213.5	1	1.0		1	1	0	0.0	0	0	2712.36	2712.36	48.09		48.09	48.09	49.0		49.0	49.0	0	0.0	0
909	10	626	1469.25	1469.25	1	0.0		0	0	0	0.0	0	0	4393.5	4393.5	45.21		45.21	45.21	45.25		45.25	45.25	0	0.0	0
910	10	627	421.42	421.42	1	1.0		1	1	0	0.0	0	0	3953.5	3953.5	36.0		36.0	36.0	1.99		1.99	1.99	0	0.0	0
911	10	628	1753.5	1753.5	1	1.0		1	1	0	0.0	0	0	2761.44	2761.44	53.99		53.99	53.99	54.73		54.73	54.73	0	0.0	0
912	10	629	2816.65	2816.65	1	1.0		1	1	1	1.0	1	1	4393.5	4393.5	27.06		27.06	27.06	0.0		0.0	0.0	0	0.0	0
913	10	630	3073.5	3073.5	1	3.0		3	3	0	0.0	0	0	974.08	974.08	50.29		50.29	50.29	51.51		51.51	51.51	0	0.0	0
914	10	631	1096.5	1096.5	1	0.0		0	0	0	0.0	0	0	329.74	329.74	50.78		50.78	50.78	50.8		50.8	50.8	0	0.0	0
915	10	632	2469.62	2469.62	1	1.0		1	1	1	1.0	1	1	4403.5	4403.5	27.62		27.62	27.62	0.0		0.0	0.0	0	0.0	0
916	10	633	2633.5	2633.5	1	2.0		2	2	0	0.0	0	0	2121.01	2121.01	46.72		46.72	46.72	47.97		47.97	47.97	0	0.0	0
917	10	634	3476.28	3476.28	1	1.0		1	1	0	0.0	0	0	4393.5	4393.5	39.69		39.69	39.69	6.57		6.57	6.57	0	0.0	0
918	10	635	2991.07	2991.07	1	6.0		6	6	0	0.0	0	0	2203.5	2203.5	44.79		44.79	44.79	51.75		51.75	51.75	0	0.0	0
919	10	636	2643.5	2643.5	1	9.0		9	9	0	0.0	0	0	2896.07	2896.07	25.26		25.26	25.26	46.86		46.86	46.86	0	0.0	0
920	10	637	1106.5	1106.5	1	12.0		12	12	0	0.0	0	0	2979.58	2979.58	21.68		21.68	21.68	21.97		21.97	21.97	0	0.0	0
921	10	638	2203.5	2203.5	1	2.0		2	2	0	0.0	0	0	957.38	957.38	38.73		38.73	38.73	37.15		37.15	37.15	0	0.0	0
