step	id	x	y	degree	com_id	cos_score	com_size	cc_size	metadata	color
264.0	from1.96	228.95	8.25	11.0	165	4.98510106641	27.0	50.0	regular	#003399
264.0	from2.91	230.22	11.55	11.0	165	4.98510106641	27.0	50.0	regular	#003399
264.0	from3.102	30.23	11.55	12.0	150	4.96198004894	23.0	50.0	regular	#483C32
264.0	from1.100	468.61	491.75	8.0	165	5.11274509804	27.0	50.0	regular	#003399
264.0	from0.87	446.23	4.95	13.0	165	10.5541891569	27.0	50.0	regular	#003399
264.0	from0.94	11.55	234.5	7.0	150	3.63962980604	23.0	50.0	regular	#483C32
264.0	from3.104	330.34	11.55	16.0	165	10.1821082802	27.0	50.0	regular	#003399
264.0	from2.90	204.85	11.55	12.0	165	4.53903098512	27.0	50.0	regular	#003399
264.0	from3.101	8.25	264.99	6.0	150	3.08622423328	23.0	50.0	regular	#483C32
264.0	from1.93	355.05	11.55	15.0	165	9.77664025918	27.0	50.0	regular	#003399
264.0	from2.92	96.15	8.25	11.0	150	4.38038772821	23.0	50.0	regular	#483C32
264.0	from0.93	11.55	382.78	11.0	150	6.56190033326	23.0	50.0	regular	#483C32
264.0	from2.87	109.6	491.75	11.0	150	7.97693264394	23.0	50.0	regular	#483C32
264.0	from1.98	491.75	290.16	9.0	165	4.8852939137	27.0	50.0	regular	#003399
264.0	from2.86	14.55	491.75	9.0	150	7.09532163743	23.0	50.0	regular	#483C32
264.0	from3.96	491.75	158.92	13.0	165	8.06019844889	27.0	50.0	regular	#003399
264.0	from3.99	11.55	331.53	12.0	150	6.2121938575	23.0	50.0	regular	#483C32
264.0	from1.94	488.45	63.22	13.0	165	10.5541891569	27.0	50.0	regular	#003399
264.0	from3.100	11.55	207.38	9.0	150	4.73646616541	23.0	50.0	regular	#483C32
264.0	from3.92	491.75	46.52	13.0	165	10.5541891569	27.0	50.0	regular	#003399
264.0	from1.95	142.06	8.25	12.0	150	4.08201581028	23.0	50.0	regular	#483C32
264.0	from2.89	8.25	173.91	10.0	150	5.62421159852	23.0	50.0	regular	#483C32
264.0	from3.98	33.57	488.45	9.0	150	7.09532163743	23.0	50.0	regular	#483C32
264.0	from2.95	488.45	191.36	14.0	165	8.30494581769	27.0	50.0	regular	#003399
264.0	from0.88	491.75	84.21	12.0	165	9.69664631665	27.0	50.0	regular	#003399
264.0	from1.91	52.59	8.25	11.0	150	4.38038772821	23.0	50.0	regular	#483C32
264.0	from0.95	11.55	107.56	11.0	150	5.70775640955	23.0	50.0	regular	#483C32
264.0	from1.103	124.79	488.45	11.0	150	7.17693264394	23.0	50.0	regular	#483C32
264.0	from3.97	491.75	119.84	13.0	165	9.69797385246	27.0	50.0	regular	#003399
264.0	from0.92	48.19	491.75	10.0	150	6.80895688419	23.0	50.0	regular	#483C32
264.0	from3.103	177.29	11.55	13.0	165	4.47538040504	27.0	50.0	regular	#003399
264.0	from1.97	488.45	348.66	10.0	165	6.70472921434	27.0	50.0	regular	#003399
264.0	from1.105	18.77	488.45	9.0	150	7.09532163743	23.0	50.0	regular	#483C32
264.0	from2.93	420.52	8.25	15.0	165	10.8861663776	27.0	50.0	regular	#003399
264.0	from1.99	491.75	389.28	9.0	165	6.4548840131	27.0	50.0	regular	#003399
264.0	from1.102	183.73	488.45	9.0	150	6.09868421053	23.0	50.0	regular	#483C32
264.0	from2.94	488.45	28.11	13.0	165	10.5541891569	27.0	50.0	regular	#003399
264.0	from1.101	282.34	488.45	6.0	150	1.72126696833	23.0	50.0	regular	#483C32
264.0	from2.98	488.45	475.55	8.0	165	6.17320261438	27.0	50.0	regular	#003399
264.0	from0.89	439.97	488.45	9.0	165	4.87100103199	27.0	50.0	regular	#003399
264.0	from0.86	300.18	8.25	14.0	165	8.35006189213	27.0	50.0	regular	#003399
264.0	from0.91	248.16	491.75	7.0	150	3.29267219708	23.0	50.0	regular	#483C32
264.0	from0.90	491.75	440.84	8.0	165	6.17320261438	27.0	50.0	regular	#003399
264.0	from2.96	488.45	326.87	10.0	165	6.70472921434	27.0	50.0	regular	#003399
264.0	from3.105	437.66	11.55	13.0	165	10.5541891569	27.0	50.0	regular	#003399
264.0	from1.104	63.26	488.45	10.0	150	6.80895688419	23.0	50.0	regular	#483C32
264.0	from0.96	11.55	53.69	11.0	150	5.41247882552	23.0	50.0	regular	#483C32
264.0	from2.97	488.45	455.01	8.0	165	6.17320261438	27.0	50.0	regular	#003399
264.0	from0.97	11.55	27.72	10.0	150	4.98209159262	23.0	50.0	regular	#483C32
264.0	from3.106	472.79	11.55	13.0	165	10.5541891569	27.0	50.0	regular	#003399
