step	id	x	y	degree	com_id	cos_score	com_size	cc_size	metadata	color
262.0	bottom.89	504.95	472.64	28.0	1383	0.95	14.0	62.0	regular	#00CED1
262.0	right.91	626.53	504.95	26.0	1383	0.95	14.0	62.0	regular	#00CED1
262.0	top.78	498.35	28.31	11.0	1091	0.7	17.0	62.0	regular	#E0218A
262.0	left.93	183.88	498.35	3.0	1196	0.9	19.0	62.0	regular	#99BADD
262.0	bottom.78	501.65	973.17	10.0	1189	0.95	9.0	62.0	regular	#00CC99
262.0	right.93	841.39	501.65	3.0	1383	0.85	14.0	62.0	regular	#00CED1
262.0	bottom.82	501.65	867.68	12.0	1189	0.95	9.0	62.0	regular	#00CC99
262.0	bottom.80	501.65	918.19	11.0	1189	0.95	9.0	62.0	regular	#00CC99
262.0	top.89	495.05	520.35	27.0	1091	1.0	17.0	62.0	regular	#E0218A
262.0	bottom.86	501.65	768.08	11.0	1189	0.95	9.0	62.0	regular	#00CC99
262.0	top.93	498.35	811.75	12.0	1091	0.9	17.0	62.0	regular	#E0218A
262.0	top.87	498.35	274.84	13.0	1091	0.7	17.0	62.0	regular	#E0218A
262.0	left.83	508.15	497.94	27.0	1196	0.95	19.0	62.0	regular	#99BADD
262.0	right.85	519.8	504.95	26.0	1383	1.0	14.0	62.0	regular	#00CED1
262.0	top.79	498.35	56.04	11.0	1091	0.7	17.0	62.0	regular	#E0218A
262.0	bottom.85	501.65	797.29	12.0	1189	0.95	9.0	62.0	regular	#00CC99
262.0	top.84	498.35	182.38	13.0	1091	0.7	17.0	62.0	regular	#E0218A
262.0	left.87	461.75	495.05	26.0	1196	0.95	19.0	62.0	regular	#99BADD
262.0	top.83	498.35	153.93	13.0	1091	0.7	17.0	62.0	regular	#E0218A
262.0	bottom.83	501.65	838.8	12.0	1189	1.0	9.0	62.0	regular	#00CC99
262.0	left.88	453.11	495.05	26.0	1196	0.95	19.0	62.0	regular	#99BADD
262.0	bottom.87	504.95	486.65	27.0	1419	1.0	2.0	62.0	regular	#B9F2FF
262.0	top.90	495.05	527.4	27.0	1091	0.95	17.0	62.0	regular	#E0218A
262.0	right.90	562.3	504.95	26.0	1383	0.95	14.0	62.0	regular	#00CED1
262.0	right.92	771.38	501.65	3.0	1383	0.9	14.0	62.0	regular	#00CED1
262.0	left.85	482.25	495.05	27.0	1196	0.95	19.0	62.0	regular	#99BADD
262.0	right.87	539.09	504.95	26.0	1383	0.95	14.0	62.0	regular	#00CED1
262.0	bottom.79	501.65	940.19	11.0	1189	0.95	9.0	62.0	regular	#00CC99
262.0	top.85	498.35	202.62	14.0	1091	0.7	17.0	62.0	regular	#E0218A
262.0	top.92	495.05	715.93	10.0	1091	0.95	17.0	62.0	regular	#E0218A
262.0	left.90	437.77	495.05	26.0	1196	0.95	19.0	62.0	regular	#99BADD
262.0	right.88	547.42	504.95	26.0	1383	0.95	14.0	62.0	regular	#00CED1
262.0	bottom.90	504.95	465.6	28.0	1419	0.95	2.0	62.0	regular	#B9F2FF
262.0	top.88	495.05	513.35	26.0	1420	1.0	1.0	62.0	regular	#696969
262.0	right.83	495.38	502.79	26.0	1383	0.95	14.0	62.0	regular	#00CED1
262.0	bottom.84	501.65	819.33	12.0	1189	0.95	9.0	62.0	regular	#00CC99
262.0	top.86	498.35	223.63	13.0	1091	0.7	17.0	62.0	regular	#E0218A
262.0	right.89	555.19	504.95	26.0	1383	0.95	14.0	62.0	regular	#00CED1
262.0	top.91	495.05	592.68	28.0	1091	0.95	17.0	62.0	regular	#E0218A
262.0	left.91	403.09	495.05	26.0	1196	1.0	19.0	62.0	regular	#99BADD
262.0	bottom.91	504.95	397.35	30.0	1196	0.95	19.0	62.0	regular	#99BADD
262.0	bottom.93	501.65	178.84	13.0	1196	0.85	19.0	62.0	regular	#99BADD
262.0	bottom.81	501.65	892.24	12.0	1189	0.95	9.0	62.0	regular	#00CC99
262.0	left.89	445.22	495.05	26.0	1196	0.95	19.0	62.0	regular	#99BADD
262.0	right.86	529.82	504.95	26.0	1383	0.95	14.0	62.0	regular	#00CED1
262.0	bottom.92	504.95	298.07	17.0	1196	0.9	19.0	62.0	regular	#99BADD
262.0	right.84	509.06	504.79	26.0	1383	0.95	14.0	62.0	regular	#00CED1
262.0	left.92	236.73	498.35	3.0	1196	0.95	19.0	62.0	regular	#99BADD
262.0	top.80	498.35	84.85	12.0	1091	0.7	17.0	62.0	regular	#E0218A
262.0	top.82	498.35	129.56	13.0	1091	0.7	17.0	62.0	regular	#E0218A
262.0	top.81	498.35	105.81	13.0	1091	0.65	17.0	62.0	regular	#E0218A
262.0	left.86	471.35	495.05	27.0	1196	0.95	19.0	62.0	regular	#99BADD
262.0	left.84	494.45	495.44	27.0	1196	0.95	19.0	62.0	regular	#99BADD
262.0	bottom.88	504.95	479.65	27.0	1196	0.95	19.0	62.0	regular	#99BADD
262.0	right.94	908.06	501.65	3.0	1383	0.85	14.0	62.0	regular	#00CED1
262.0	bottom.94	501.65	88.63	12.0	1196	0.8	19.0	62.0	regular	#99BADD
262.0	left.94	81.04	498.35	3.0	1196	0.9	19.0	62.0	regular	#99BADD
262.0	top.94	498.35	919.66	11.0	1091	0.85	17.0	62.0	regular	#E0218A
262.0	bottom.95	501.65	20.35	10.0	1196	0.8	19.0	62.0	regular	#99BADD
262.0	top.95	498.35	978.71	10.0	1091	0.85	17.0	62.0	regular	#E0218A
262.0	left.95	23.07	498.35	2.0	1196	0.85	19.0	62.0	regular	#99BADD
262.0	right.95	975.02	501.65	2.0	1383	0.8	14.0	62.0	regular	#00CED1
