	step	com_id	timeMeanSpeed	timeMeanSpeed	timeMeanSpeed	timeMeanSpeed	com_size	degree	degree	degree	degree	num_stops	num_stops	num_stops	num_stops	y	y	x	x	speed	speed	speed	speed	congested	range	num_stops_count
4712	1048	726	10.94076923076923	3.589116561538188	3.54	13.79	13	9.923076923076923	0.8623164985025763	8	11	0	0.0	0	0	7747.99	8115.18	14715.37	15260.4	10.961538461538463	3.607792136828847	3.54	13.79	0	657.1804904286182	657.1804904286182
4713	1048	731	10.30375	8.710948539425646	0.0	19.4	24	20.333333333333332	5.482515026380936	10	31	12	0.5	0	2	7337.01	7697.45	14294.5	14884.16	10.292916666666667	8.708859796165935	0.0	19.44	12	691.0976119188949	691.0976119188949
4714	1048	737	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
4715	1049	691	4.268500000000001	2.2030607297456344	1.37	8.16	20	28.65	2.3004576203785834	24	32	13	0.65	0	2	7483.1	7554.93	15033.16	15384.43	3.564	5.400654346319625	0.93	19.23	13	358.53892647800507	358.53892647800507
4716	1049	697	12.675999999999998	1.7816076207419327	7.81	16.02	15	20.533333333333335	9.82610711077286	10	33	0	0.0	0	0	7294.52	8109.85	14953.98	15418.74	13.096000000000002	2.4217520222233344	7.81	18.97	0	938.4907386330459	938.4907386330459
4717	1049	725	17.419375	2.3182194745662557	12.58	19.37	32	16.40625	3.1811884064637472	9	20	0	0.0	0	0	7533.81	8124.36	15401.71	16237.04	17.593125000000004	2.2319836938645388	12.55	19.37	0	1022.9982949154911	1022.9982949154911
4718	1049	726	11.346666666666666	2.3990010547321696	6.91	13.77	12	10.166666666666666	1.1934162828797101	8	12	0	0.0	0	0	7738.93	8058.19	14705.78	15167.47	11.474166666666667	3.0251444994287846	4.92	13.79	0	561.3239739223671	561.3239739223671
4719	1049	731	9.700000000000001	8.338341733051173	0.47	19.32	22	20.90909090909091	5.723045234247826	10	36	13	0.5909090909090909	0	2	7360.13	7686.18	14357.11	14865.27	9.726363636363637	8.365535047047299	0.0	19.32	13	603.7674950674307	603.7674950674307
4720	1050	691	5.05090909090909	2.4658349481143307	1.18	8.26	22	28.681818181818183	2.212224987188101	23	32	15	0.6818181818181818	0	2	7481.5	7594.94	15027.06	15384.6	4.997272727272727	6.707164741860667	0.79	18.81	15	375.10463233609966	375.10463233609966
4721	1050	697	13.251176470588236	2.4833542899497267	5.26	17.91	17	20.0	10.547511554864494	9	36	0	0.0	0	0	7287.12	8108.34	14847.49	15412.63	13.251176470588236	2.674728683326921	5.26	18.2	0	996.887911452436	996.887911452436
4722	1050	725	17.64161290322581	2.325675667806625	12.81	19.23	31	16.258064516129032	3.1301516676297956	9	20	0	0.0	0	0	7532.06	8107.74	15414.85	16216.76	17.64548387096774	2.3540714216150245	12.56	19.4	0	987.1510069386543	987.1510069386543
4723	1050	726	11.612	1.8566325550427172	8.77	13.55	10	9.6	0.8432740427115678	8	11	0	0.0	0	0	7729.25	8009.95	14697.07	15082.85	11.595000000000002	2.3293978716493204	7.11	13.81	0	477.09401421522824	477.09401421522824
4724	1050	731	9.301428571428573	7.819224568788316	0.9	19.27	21	20.333333333333332	4.91256891385081	10	28	10	0.47619047619047616	0	2	7356.71	7674.96	14338.64	14792.42	9.310000000000004	8.184895845397175	0.0	19.27	10	554.2556728622636	554.2556728622636
4725	1051	691	5.200909090909092	2.6282366152284893	1.29	9.71	22	29.363636363636363	1.3289972784899773	26	31	15	0.6818181818181818	0	2	7479.5	7588.7	15019.41	15368.31	5.118181818181818	6.8890967245099475	0.83	19.22	15	365.58972906798095	365.58972906798095
4726	1051	697	12.853888888888887	2.2982605670347658	7.18	18.66	18	17.88888888888889	9.934425522269335	9	33	0	0.0	0	0	7280.01	8118.69	14918.24	15407.32	12.813333333333333	2.4490430303908353	7.18	18.66	0	970.867338414471	970.867338414471
4727	1051	725	17.55225806451613	2.480674249308562	12.11	19.32	31	16.580645161290324	2.7901516511758175	10	20	0	0.0	0	0	7531.36	8095.23	15405.59	16202.11	17.536774193548386	2.5728277401810513	9.36	19.32	0	975.9064951623186	975.9064951623186
4728	1051	726	12.045	1.3718183969774351	10.57	13.68	8	9.75	0.4629100498862757	9	10	0	0.0	0	0	7719.21	7938.3	14689.01	14960.65	11.905000000000001	2.0801442257689646	7.63	13.84	0	348.9824031380375	348.9824031380375
4729	1051	731	9.55090909090909	7.623835998018015	0.36	18.99	22	20.818181818181817	5.720775535473554	10	35	11	0.5	0	2	7353.23	7662.32	14319.9	14830.88	9.633181818181816	8.004831509106081	0.36	19.3	11	597.1910820667031	597.1910820667031
4730	1051	738	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
4731	1052	691	5.383181818181819	2.6457808035825754	1.53	10.56	22	29.681818181818183	2.1687469201046037	22	32	15	0.6818181818181818	0	2	7474.58	7582.45	15001.07	15400.3	4.999999999999999	6.740527038882403	0.53	18.61	15	413.54628495490033	413.54628495490033
4732	1052	697	12.69578947368421	2.3204939986263313	8.76	18.67	19	18.31578947368421	9.781232776081094	9	33	0	0.0	0	0	7272.67	8114.36	14899.99	15393.87	12.825263157894735	2.8925274769098346	4.74	18.67	0	975.8890871917773	975.8890871917773
4733	1052	725	17.68903225806452	2.574288710613351	10.56	19.28	31	16.35483870967742	2.690085340613741	9	20	0	0.0	0	0	7532.43	8126.46	15417.29	16234.39	17.86290322580645	2.185481172874619	12.71	19.43	0	1010.209904376312	1010.209904376312
4734	1052	726	12.1	1.3406821291523903	10.53	13.5	8	10.0	0.9258200997725514	9	12	0	0.0	0	0	7708.33	7930.68	14680.69	14949.19	12.13875	2.9178829776789486	4.99	13.78	0	348.61407386965914	348.61407386965914
4735	1052	731	9.826818181818181	7.3055382685972905	0.81	18.87	22	21.0	5.8472622816559365	9	34	9	0.4090909090909091	0	2	7347.14	7649.97	14303.83	14818.65	9.700909090909091	7.5429594476861155	0.81	18.87	9	597.2818775921463	597.2818775921463
4736	1052	739	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
4737	1053	691	5.282857142857144	2.688269225462998	1.26	9.71	21	29.952380952380953	2.635833653252619	21	33	15	0.7142857142857143	0	2	7481.85	7575.85	15041.19	15397.47	4.727142857142858	7.063448975434834	0.68	19.38	15	368.47176065473343	368.47176065473343
4738	1053	697	11.969999999999999	1.65291661415008	8.91	13.56	13	22.384615384615383	9.473985975100991	10	32	0	0.0	0	0	7265.77	8083.35	14929.31	15345.69	12.183076923076925	3.233358379495906	3.29	18.18	0	917.5016952572898	917.5016952572898
4739	1053	725	17.5	2.883437688459	9.71	19.42	32	16.15625	3.2039227468436153	8	21	0	0.0	0	0	7533.51	8124.07	15399.77	16236.67	17.85	2.3107057991710254	12.73	19.43	0	1024.286446068676	1024.286446068676
4740	1053	726	12.38125	2.2556939857043616	6.84	13.74	8	9.625	0.5175491695067657	9	10	0	0.0	0	0	7748.83	7949.83	14718.09	14979.31	12.32625	2.2446312932989994	6.84	13.74	0	329.60110497387547	329.60110497387547
4741	1053	731	10.035217391304348	6.489147492380305	0.58	19.19	23	21.608695652173914	5.828917960048866	9	32	9	0.391304347826087	0	2	7353.28	7696.54	14320.18	14881.24	9.854782608695652	7.080091723574576	0.58	19.19	9	657.7353200186224	657.7353200186224
4742	1053	740	12.592	2.0777439688277344	8.91	13.83	5	9.8	0.4472135954999579	9	10	0	0.0	0	0	7951.82	8108.74	15249.88	15385.54	12.959999999999999	1.2863708640979137	10.75	13.83	0	207.43076435283285	207.43076435283285
4743	1054	691	5.6059090909090905	2.9825646667494046	1.38	9.02	22	30.59090909090909	2.4428533454819727	23	34	14	0.6363636363636364	0	2	7481.52	7569.57	15040.01	15383.82	5.1845454545454555	6.978529472107542	0.88	19.26	14	354.9057883438921	354.9057883438921
4744	1054	697	12.266	3.3572184253568547	4.84	15.8	10	26.5	8.045012257431447	12	36	0	0.0	0	0	7258.59	8031.6	14862.89	15212.18	12.866	4.106004275583637	4.84	18.77	0	848.2617309533662	848.2617309533662
4745	1054	725	17.580645161290324	2.4136361718147366	11.17	19.15	31	16.580645161290324	3.074347557324286	9	24	0	0.0	0	0	7535.11	8108.04	15382.07	16217.1	17.835161290322578	2.135184411969723	12.6	19.44	0	1012.6815322696476	1012.6815322696476
4746	1054	726	12.726666666666667	1.3218358445737584	9.31	13.54	9	9.666666666666666	0.5	9	10	0	0.0	0	0	7739.96	7988.63	14708.91	15042.07	12.695555555555556	1.3217328692961197	9.31	13.6	0	415.73110841023185	415.73110841023185
4747	1054	731	10.075000000000003	5.764685387690082	0.93	19.44	22	21.318181818181817	5.566792387827795	9	32	8	0.36363636363636365	0	2	7347.32	7685.32	14303.93	14803.8	9.814545454545456	6.532258945143473	0.78	19.44	8	603.4186083474714	603.4186083474714
4748	1054	740	13.4025	0.41995748084090473	12.9	13.88	8	10.5	1.8516401995451028	9	15	0	0.0	0	0	7878.24	8101.87	15197.71	15430.6	13.401250000000001	0.44636428108503456	12.64	13.88	0	322.87478842424446	322.87478842424446
4749	1054	741	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
4750	1055	691	6.01125	3.231564855150438	1.24	10.9	24	30.458333333333332	2.2062986251159216	25	34	15	0.625	0	2	7446.9	7591.12	14893.59	15377.48	6.239583333333335	7.4433644094511475	0.65	19.16	15	504.9246879486083	504.9246879486083
4751	1055	697	15.095	2.3829498525986645	13.41	16.78	2	29.0	2.8284271247461903	27	31	0	0.0	0	0	7336.82	7465.58	14964.17	15092.19	13.675	0.7141778489983979	13.17	14.18	0	181.57163324704706	181.57163324704706
4752	1055	725	17.606774193548386	2.268374435723779	12.69	18.94	31	16.387096774193548	2.7649884792386716	9	20	0	0.0	0	0	7533.96	8126.84	15441.25	16234.86	17.59451612903226	2.3110428219163515	12.67	19.43	0	990.6177499419244	990.6177499419244
4753	1055	726	13.063333333333333	0.9245133855169392	10.63	13.58	9	9.666666666666666	0.5	9	10	0	0.0	0	0	7730.45	7981.49	14699.33	15030.53	13.067777777777778	0.9589809406054062	10.63	13.74	0	415.58936656271715	415.58936656271715
4754	1055	731	10.027727272727274	5.4342765162817415	1.54	19.05	22	22.5	6.092540325598807	9	38	6	0.2727272727272727	0	2	7354.77	7673.51	14310.11	14843.97	9.806818181818182	6.121330688170619	1.43	19.37	6	621.7730190350804	621.7730190350804
4755	1055	740	11.633000000000001	3.44098839159784	4.03	13.77	10	10.8	1.4757295747452437	9	14	0	0.0	0	0	7889.72	8094.67	15089.23	15423.79	11.665999999999999	3.4585199146455783	4.03	13.77	0	392.34537858881527	392.34537858881527
4756	1055	742	13.329999999999998	0.09237604307043759	13.25	13.41	4	28.5	0.5773502691896257	28	29	0	0.0	0	0	7251.16	7415.85	14965.0	15201.44	13.395	0.17019596548305513	13.25	13.6	0	288.14348804024775	288.14348804024775
4757	1055	743	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
4758	1056	691	5.333636363636365	2.943623529006293	1.24	10.17	22	30.818181818181817	1.7898221150335591	28	35	15	0.6818181818181818	0	2	7443.02	7584.51	14875.7	15346.26	5.585909090909092	7.222149567289115	0.87	19.35	15	491.3716858957173	491.3716858957173
4759	1056	725	17.381515151515153	2.408668098260044	11.11	19.25	33	16.545454545454547	3.5097267440901745	9	27	0	0.0	0	0	7521.38	8123.86	15369.57	16236.42	17.30787878787879	2.6590608746037527	8.68	19.34	0	1055.6567022001045	1055.6567022001045
4760	1056	726	13.27888888888889	0.4108358688224265	12.23	13.68	9	9.88888888888889	0.927960727138337	8	11	0	0.0	0	0	7720.28	7974.3	14690.68	15018.9	13.286666666666669	0.4345687517527306	12.23	13.68	0	415.03557534264434	415.03557534264434
4761	1056	731	10.48090909090909	5.011009696839371	2.17	19.26	22	22.727272727272727	6.288173466208255	8	38	5	0.22727272727272727	0	2	7342.27	7661.21	14297.39	14828.49	10.097272727272726	5.701010087459594	1.07	19.26	5	619.5078156084878	619.5078156084878
4762	1056	740	12.034	2.738763711360778	5.3	13.54	10	10.6	1.6465452046971292	9	14	0	0.0	0	0	7901.19	8094.82	15081.63	15416.98	12.011999999999999	2.750938425741702	5.3	13.76	0	387.236619394396	387.236619394396
4763	1056	742	13.372857142857141	1.4367174888812355	11.11	16.06	7	29.0	1.7320508075688772	26	31	0	0.0	0	0	7244.04	7492.06	14948.26	15310.78	13.75	1.133901818207083	13.02	16.28	0	439.2432934035539	439.2432934035539
4764	1057	691	5.156363636363636	2.9798666404396688	1.26	9.51	22	31.045454545454547	2.5161813987009825	28	39	13	0.5909090909090909	0	2	7439.17	7577.97	14857.94	15328.29	5.416818181818181	6.986530160219284	1.0	19.13	13	490.4024495248779	490.4024495248779
4765	1057	725	17.346969696969698	2.439530545064539	12.01	19.03	33	16.666666666666668	3.6285901761795403	9	28	0	0.0	0	0	7516.95	8107.73	15359.81	16216.74	17.310909090909092	2.572321864138952	10.72	19.43	0	1040.8410221066424	1040.8410221066424
4766	1057	726	13.31	0.5144657422997166	11.97	13.75	9	10.11111111111111	1.2692955176439846	8	12	0	0.0	0	0	7709.44	7967.4	14682.39	15007.73	13.465555555555554	0.3391574527824331	12.87	13.83	0	415.1981180111491	415.1981180111491
4767	1057	731	11.210666666666667	4.373221216623258	5.0	19.1	15	23.333333333333332	5.936168397046637	10	36	2	0.13333333333333333	0	1	7361.13	7648.81	14362.49	14816.62	10.389333333333333	5.1778352711570585	0.85	19.1	2	537.5814722439764	537.5814722439764
4768	1057	740	11.656000000000002	3.240967619571516	3.64	13.48	10	10.5	1.4337208778404378	9	13	0	0.0	0	0	7913.22	8101.87	15070.69	15411.35	11.541	3.2495314192117637	3.64	13.6	0	389.40731644384874	389.40731644384874
4769	1057	742	13.515714285714285	0.9295134415893294	12.01	15.22	7	28.714285714285715	2.7516228977511745	23	31	0	0.0	0	0	7236.54	7484.88	14930.38	15299.6	14.14285714285714	1.8535975316999023	13.07	18.3	0	444.96759882040953	444.96759882040953
4770	1057	744	8.308333333333334	4.418979143044996	3.05	13.22	6	22.333333333333332	5.354126134736337	15	30	2	0.3333333333333333	0	1	7380.06	7427.21	14481.23	14789.54	8.358333333333333	5.523185373194228	3.05	18.54	2	311.8944991499542	311.8944991499542
4771	1058	691	5.047727272727273	2.767863077776067	1.19	8.66	22	30.90909090909091	2.486326242032244	28	37	12	0.5454545454545454	0	2	7435.52	7571.75	14841.1	15311.18	5.226818181818181	6.5937094021236415	0.82	19.26	12	489.42192359966856	489.42192359966856
4772	1058	725	17.059999999999995	2.659591133990367	11.84	19.06	33	17.0	3.4460121880225554	10	29	0	0.0	0	0	7511.51	8095.93	15347.82	16202.92	17.17909090909091	2.7543322280958282	9.41	19.4	0	1035.7329512958447	1035.7329512958447
4773	1058	726	13.2825	0.11234513149855371	13.16	13.52	8	11.25	2.659215781283755	9	16	0	0.0	0	0	7698.34	7912.35	14675.27	14922.86	13.207500000000001	0.23038787170447253	12.91	13.52	0	327.26302602035594	327.26302602035594
4774	1058	731	9.113333333333333	5.2930394544785555	2.74	14.12	6	26.666666666666668	6.623191577077223	21	36	1	0.16666666666666666	0	1	7403.39	7635.71	14593.25	14808.0	6.954999999999999	5.993362161591772	0.08	13.87	1	316.370265511789	316.370265511789
4775	1058	740	11.707272727272727	2.260004827026222	5.98	13.44	11	10.0	1.2649110640673518	8	12	0	0.0	0	0	7932.89	8107.03	14996.97	15400.5	11.707272727272727	2.8796634904415104	5.98	13.79	0	439.5010813411047	439.5010813411047
4776	1058	742	13.195714285714287	0.41576664700511545	12.87	14.12	7	28.142857142857142	3.8047589248453675	20	31	0	0.0	0	0	7228.99	7477.78	14911.4	15288.55	13.95142857142857	2.4250321549169187	12.71	19.42	0	451.81698352319574	451.81698352319574
4777	1058	744	11.319333333333335	4.3763838083622435	4.77	18.97	15	21.866666666666667	5.083118652765764	10	29	2	0.13333333333333333	0	1	7357.71	7576.89	14344.08	14788.65	11.297333333333333	5.302531021889005	4.77	19.33	2	495.66355252328157	495.66355252328157
4778	1058	745	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
4779	1059	691	4.973636363636364	2.665205335526604	1.43	8.55	22	31.0	2.4299715851758235	28	38	14	0.6363636363636364	0	2	7432.61	7565.48	14827.69	15293.92	5.015454545454545	6.2686982982895545	0.77	19.33	14	484.79361567578377	484.79361567578377
4780	1059	725	16.928529411764703	2.912635100108077	11.53	18.98	34	17.38235294117647	3.7980434028377785	9	31	0	0.0	0	0	7506.12	8126.73	15335.95	16234.72	17.09970588235294	3.0614004374054264	5.83	19.4	0	1092.2198885755547	1092.2198885755547
4781	1059	726	12.727500000000003	0.7982793997091053	11.78	13.66	8	10.75	3.4121631178560534	8	19	0	0.0	0	0	7687.83	7953.67	14668.07	14985.51	12.9825	1.3333282737999235	9.75	13.8	0	414.05200059895907	414.05200059895907
4782	1059	740	11.364999999999998	3.119153197049917	2.82	13.57	10	10.2	1.1352924243950935	9	12	0	0.0	0	0	7943.18	8109.47	15048.5	15391.62	11.196999999999997	3.4341456967733213	2.82	13.57	0	381.29214324452124	381.29214324452124
4783	1059	742	13.251428571428573	0.47931995477720807	12.37	13.59	7	28.714285714285715	5.618845839799182	17	35	0	0.0	0	0	7221.61	7470.64	14893.52	15277.42	14.111428571428572	1.8833607246217154	12.89	18.29	0	457.5971491388469	457.5971491388469
4784	1059	744	10.695	5.5660020276162845	1.48	19.38	22	23.59090909090909	5.844485320197893	10	36	4	0.18181818181818182	0	1	7354.22	7686.56	14325.26	14801.69	10.099090909090908	6.353409964878561	0.02	19.38	4	580.8919180880384	580.8919180880384
4785	1059	746	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
4786	1060	691	5.1756521739130426	2.776750596203733	1.47	10.96	23	31.17391304347826	2.386556551584949	29	37	15	0.6521739130434783	0	2	7430.52	7559.19	14818.04	15276.63	5.4286956521739125	6.7555305991379635	0.92	19.38	15	476.2990205742588	476.2990205742588
4787	1060	725	16.796470588235298	3.206269315474153	10.26	18.93	34	16.852941176470587	3.367692789389743	9	23	0	0.0	0	0	7532.79	8124.26	15380.85	16236.91	17.028823529411763	3.4331854319769595	2.37	19.41	0	1040.516931385549	1040.516931385549
4788	1060	726	12.036666666666667	1.5885674888611556	10.02	13.3	6	9.833333333333334	0.408248290463863	9	10	0	0.0	0	0	7747.47	7896.68	14714.85	14900.41	11.973333333333331	2.8696248302986813	6.19	13.86	0	238.10950779000785	238.10950779000785
4789	1060	740	11.217272727272727	2.80401886908449	4.65	13.58	11	9.818181818181818	1.1677484162422844	8	12	0	0.0	0	0	7947.02	8119.31	14974.76	15383.87	11.218181818181819	3.5232337934965856	4.65	13.82	0	443.90858991463597	443.90858991463597
4790	1060	742	13.399999999999997	0.30446674695279935	12.71	13.52	7	27.714285714285715	6.156684327197709	14	31	0	0.0	0	0	7213.75	7500.39	14910.09	15323.74	13.401428571428573	0.4496082951275405	12.71	13.86	0	503.25819625714973	503.25819625714973
4791	1060	744	10.828695652173915	5.385368480975956	0.42	18.28	23	23.434782608695652	6.066495820611927	9	36	4	0.17391304347826086	0	1	7350.93	7675.82	14307.51	14799.22	10.263043478260869	6.6719633438486525	0.0	19.38	4	589.3489935513581	589.3489935513581
4792	1061	691	5.357500000000001	3.0273668426538576	1.31	10.5	24	30.916666666666668	2.636147826340329	26	39	15	0.625	0	2	7429.23	7590.59	14812.11	15362.98	5.843750000000001	6.9744588772488125	0.76	19.18	15	574.0163817348762	574.0163817348762
4793	1061	725	16.823235294117644	3.0934522448946673	10.68	19.32	34	16.441176470588236	3.368222051186094	9	22	0	0.0	0	0	7531.69	8107.68	15376.97	16216.69	16.822941176470593	3.367648698129104	4.23	19.43	0	1018.2800000491037	1018.2800000491037
4794	1061	726	11.13	2.5455765555174326	7.96	13.2	6	9.833333333333334	0.408248290463863	9	10	0	0.0	0	0	7738.08	7889.2	14704.86	14889.71	11.26	4.187519552193154	2.86	13.52	0	238.76091995969406	238.76091995969406
4795	1061	740	10.327000000000002	2.394846550407768	5.63	12.77	10	9.6	1.1737877907772674	8	12	0	0.0	0	0	7940.37	8115.75	14964.0	15329.0	10.327	3.207546830003682	5.63	13.06	0	404.94832312284	404.94832312284
4796	1061	742	13.17	0.0972967967955387	13.13	13.39	7	27.0	6.733003292241386	12	31	0	0.0	0	0	7206.57	7493.28	14899.66	15312.68	13.167142857142858	0.3193594780031565	12.67	13.58	0	502.7804137991061	502.7804137991061
4797	1061	744	11.145652173913042	5.762519829259481	0.21	19.32	23	23.26086956521739	6.195433738608312	7	34	4	0.17391304347826086	0	1	7335.46	7664.18	14297.41	14797.47	10.601739130434783	6.7882262057007825	0.0	19.38	4	598.428644033689	598.428644033689
4798	1062	691	5.297200000000001	2.8233513183213055	1.34	9.78	25	30.68	2.7796882319185845	24	40	13	0.52	0	2	7438.68	7584.19	14840.12	15379.39	5.9068000000000005	6.702958749686587	1.0	18.81	13	558.5564367187959	558.5564367187959
4799	1062	725	17.079696969696965	2.6220679873533324	12.79	18.96	33	16.575757575757574	3.0621714418683257	10	21	0	0.0	0	0	7530.96	8095.24	15370.02	16202.12	17.080303030303025	2.651530789997207	12.6	19.36	0	1005.3866561676658	1005.3866561676658
4800	1062	726	10.332	1.9697893288369641	7.69	13.25	5	9.4	0.8944271909999159	8	10	0	0.0	0	0	7771.45	7933.11	14741.64	14952.68	10.322	4.053013693537195	4.45	13.45	0	265.8417521759897	265.8417521759897
4801	1062	740	9.581111111111111	2.394151438633549	5.54	13.27	9	9.444444444444445	1.3333333333333333	8	12	0	0.0	0	0	7971.76	8110.82	15014.79	15322.45	9.58111111111111	3.61414389739965	5.33	13.53	0	337.62754508481646	337.62754508481646
4802	1062	742	13.258333333333333	0.1755467648994687	12.9	13.33	6	26.666666666666668	7.31209044437134	12	31	0	0.0	0	0	7199.1	7447.71	14888.8	15245.76	13.256666666666666	0.23398005613019204	12.9	13.46	0	435.0027283822488	435.0027283822488
4803	1062	744	11.1052	5.177424649379266	0.65	18.58	25	22.88	6.78429559104456	10	35	6	0.24	0	1	7369.14	7733.56	14387.59	14808.7	10.497600000000002	6.471476699074688	0.0	19.12	6	556.8981670826369	556.8981670826369
4804	1062	747	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
4805	1063	691	5.1964	3.0934593365141674	1.26	10.94	25	30.88	2.4034697141147143	26	38	14	0.56	0	2	7435.9	7577.66	14827.26	15371.08	5.836799999999999	6.558060383985497	0.77	19.32	14	561.9929625893902	561.9929625893902
4806	1063	725	17.02676470588235	2.641763323636456	12.93	19.21	34	16.764705882352942	3.181945502927527	9	21	0	0.0	0	0	7532.05	8126.43	15360.37	16234.36	17.020294117647058	2.655535653656933	12.61	19.42	0	1056.9513255112554	1056.9513255112554
4807	1063	726	10.972857142857142	3.3041323333351014	5.38	13.08	7	9.571428571428571	1.3972762620115438	8	12	0	0.0	0	0	7847.43	8042.14	14832.3	15135.01	10.971428571428573	3.304660489729757	5.38	13.17	0	359.92405893465997	359.92405893465997
4808	1063	740	6.802000000000001	1.9986670558149462	3.3	7.91	5	8.8	0.4472135954999579	8	9	0	0.0	0	0	8060.38	8110.1	15243.62	15317.46	7.672	3.1613478138287787	3.3	11.33	0	89.01923387672902	89.01923387672902
4809	1063	742	13.079999999999998	0.1224744871393817	12.83	13.13	6	26.333333333333332	7.633260552782583	11	31	0	0.0	0	0	7191.41	7440.24	14877.64	15235.33	13.083333333333334	0.32830879772959526	12.67	13.55	0	435.7275582287633	435.7275582287633
4810	1063	744	11.063076923076924	5.478206837446549	0.2	18.41	26	22.153846153846153	6.943729877766316	10	35	5	0.19230769230769232	0	1	7365.74	7763.17	14369.26	14807.3	10.447692307692307	6.663551790264597	0.0	18.6	5	591.463985801333	591.463985801333
4811	1063	748	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
4812	1063	749	6.98		6.98	6.98	1	11.0		11	11	0	0.0	0	0	8026.28	8026.28	15115.46	15115.46	2.64		2.64	2.64	0	0.0	0.0
4813	1064	691	4.239545454545456	2.2646233309689325	1.09	7.39	22	31.09090909090909	1.6877454928053721	28	33	13	0.5909090909090909	0	2	7459.49	7571.32	14951.62	15309.99	4.99409090909091	6.31913545856733	0.79	18.64	13	375.4131135162959	375.4131135162959
4814	1064	725	16.7225	2.877307645302173	11.66	19.14	36	16.916666666666668	3.966826727462933	8	27	0	0.0	0	0	7517.64	8124.25	15353.81	16236.89	16.680833333333332	2.989126365440479	9.57	19.43	0	1071.3570732953601	1071.3570732953601
4815	1064	726	11.735	2.688804567089257	7.42	13.69	6	9.166666666666666	1.3291601358251257	8	11	0	0.0	0	0	7839.07	7978.02	14817.08	15024.92	11.735	2.710001845017828	7.42	13.88	0	250.00913603306634	250.00913603306634
4816	1064	742	12.757142857142856	0.488423118675955	11.66	13.09	7	26.857142857142858	7.151423434733616	11	31	0	0.0	0	0	7184.98	7472.56	14866.0	15280.41	12.891428571428573	0.2837503933287766	12.61	13.43	0	504.4183823969943	504.4183823969943
4817	1064	744	11.188888888888888	5.700434081537012	0.09	19.37	27	22.77777777777778	7.365895075034008	10	36	6	0.2222222222222222	0	1	7362.35	7754.03	14350.98	14818.24	10.575925925925922	6.773905962906636	0.0	19.37	6	609.7090535657148	609.7090535657148
4818	1064	749	7.324285714285714	1.9672642352842644	5.06	10.83	7	9.0	0.816496580927726	8	10	0	0.0	0	0	8024.16	8118.72	15111.99	15312.68	7.324285714285714	3.690049038259777	2.87	12.65	0	221.85145863843286	221.85145863843286
4819	1065	691	4.055909090909092	2.0911848067791348	1.43	6.69	22	31.045454545454547	1.6468519095902983	28	33	13	0.5909090909090909	0	2	7455.38	7565.1	14932.67	15292.88	4.983181818181818	6.423736033807323	1.01	19.39	13	376.54976098784	376.54976098784
4820	1065	725	16.49555555555556	3.099080457577646	11.16	19.07	36	17.47222222222222	3.8654965388761497	9	28	0	0.0	0	0	7512.48	8108.11	15347.13	16217.19	16.49583333333333	3.3104116058279094	5.35	19.32	0	1054.4095506490837	1054.4095506490837
4821	1065	726	11.751666666666667	1.271116307293186	9.71	13.11	6	8.833333333333334	0.983192080250175	8	10	0	0.0	0	0	7831.03	7970.92	14808.52	15013.43	11.751666666666667	1.8466988565184814	9.34	13.51	0	248.10747711425392	248.10747711425392
4822	1065	742	13.317142857142859	0.2283793836078407	12.94	13.73	7	27.0	7.164728420068226	11	31	0	0.0	0	0	7180.92	7465.16	14853.2	15269.69	13.317142857142857	0.38261008375430605	12.88	13.73	0	504.23833422301374	504.23833422301374
4823	1065	744	11.136296296296301	6.109291251948912	0.03	18.67	27	23.333333333333332	7.021943627493196	10	37	6	0.2222222222222222	0	1	7358.99	7744.22	14332.88	14812.53	10.37814814814815	7.07955237450517	0.0	19.44	6	615.1961275885941	615.1961275885941
4824	1065	749	6.87	3.290303937328586	2.94	13.38	7	8.857142857142858	0.8997354108424374	8	10	0	0.0	0	0	8022.61	8114.83	15109.53	15308.52	6.869999999999999	3.5353406247960537	2.94	13.38	0	219.32065224232753	219.32065224232753
