step	nodes	edges	singletons	connected	avg_degree	degree_distribution	diameter	avg_clustering_coefficient	cc_count	avg_cc_size	max_cc_size	max_cc_id	cc_std_dev	com_count	avg_com_size	max_com_size	max_com_id	min_com_size	min_com_id	std_com_dist	modularity	com_modularity	iterations	iteration_modularities
302	2255	6931	299	1956	6.147228240966797	299,236,213,153,164,168,142,136,112,87,121,90,55,43,40,29,41,39,11,11,8,7,2,6,7,6,2,11,4,7,4,1,	44.0	0.5790948648502215	506	4.4565215	253	2	4.4565215	530	4.254717	154	44019	1	101492	12.507889	0.8859710182783438	0.8627774558964997	1	0.8627774558964997,
303	2261	6952	300	1961	6.149491310119629	300,229,221,145,164,172,144,142,101,89,125,102,47,46,42,26,50,34,8,10,6,5,6,7,5,7,3,9,8,7,1,	41.0	0.5832237799638242	505	4.4772277	253	2	4.4772277	533	4.2420263	154	44019	1	101800	12.488926	0.8937849428797312	0.8639924238837813	1	0.8639924238837813,
304	2262	6993	295	1967	6.183023929595947	295,233,219,150,160,166,157,134,106,91,117,91,53,48,40,40,41,34,14,7,6,9,4,3,4,10,5,10,10,4,1,	40.0	0.5827872680832404	498	4.5421686	252	2	4.5421686	526	4.30038	154	44019	1	102125	12.530081	0.8923839162649414	0.8638503368233098	1	0.8638503368233098,
305	2261	6965	296	1965	6.1609907150268555	296,236,208,158,167,153,163,141,104,103,112,78,59,48,40,40,34,35,11,7,5,12,4,1,1,8,11,6,8,12,	41.0	0.5825771099004275	501	4.5129743	255	2	4.5129743	526	4.298479	157	44019	1	102364	12.63737	0.8932181778547172	0.8754056200394874	1	0.8754056200394874,
306	2263	6958	300	1963	6.149359226226807	300,238,213,152,168,151,166,129,105,111,106,89,45,54,44,39,31,33,8,8,8,12,5,1,5,13,7,7,5,5,5,	44.0	0.5827982437337591	509	4.4459724	257	2	4.4459724	532	4.2537594	158	44019	1	102951	12.625322	0.8915515843800061	0.87227654928875	1	0.87227654928875,
307	2269	6995	302	1967	6.165711879730225	302,237,206,168,157,170,153,133,96,121,104,70,69,42,48,40,39,25,8,5,9,11,3,3,5,5,6,12,10,4,6,2,	43.0	0.5837646074549795	514	4.414397	258	2	4.414397	536	4.233209	159	44019	1	103116	12.528983	0.891410417223373	0.865541709819278	1	0.865541709819278,
308	2275	7039	302	1973	6.188131809234619	302,243,210,165,151,176,145,137,96,119,105,71,59,56,47,50,33,18,7,5,11,8,3,2,8,1,8,9,15,7,4,1,3,	42.0	0.5830388693550399	514	4.42607	262	2	4.42607	540	4.212963	160	44019	1	103700	12.445988	0.8894880532973598	0.8657967065597496	1	0.8657967065597496,
309	2278	7046	305	1973	6.18612813949585	305,242,212,158,165,155,161,130,106,113,99,68,71,56,46,44,41,13,7,11,8,7,1,4,5,2,9,5,18,8,3,4,1,	46.0	0.5825635093912093	516	4.4147286	260	2	4.4147286	540	4.2185187	161	44019	1	103890	12.4696455	0.8841749070561695	0.8682031943848321	1	0.8682031943848321,
310	2285	7056	315	1970	6.175930023193359	315,243,207,172,155,147,150,144,112,121,90,68,69,57,50,42,25,20,13,8,4,5,8,1,6,3,10,11,5,11,5,7,1,	45.0	0.5772034096029637	529	4.319471	249	2	4.319471	544	4.2003675	161	44019	1	104439	12.386291	0.886873749877878	0.8684784258327285	1	0.8684784258327285,
311	2288	7113	312	1976	6.217657566070557	312,240,214,179,154,142,133,160,108,117,81,92,63,50,60,28,30,27,13,8,5,4,3,5,5,1,11,10,6,12,6,3,6,	42.0	0.5801381061091248	521	4.391555	260	2	4.391555	540	4.237037	162	44019	1	104581	12.465883	0.8806761426265252	0.869496182500607	1	0.869496182500607,
312	2290	7125	312	1978	6.222707271575928	312,248,213,170,160,145,117,160,116,116,81,88,70,55,53,33,32,23,15,7,5,3,2,6,3,6,7,12,5,11,6,4,3,3,	43.0	0.5767169311172418	521	4.3953934	260	2	4.3953934	535	4.280374	160	44019	1	105092	12.468683	0.8822979722991724	0.8660532299168985	1	0.8660532299168985,
313	2299	7155	321	1978	6.224445343017578	321,245,220,154,176,137,128,148,111,123,86,83,67,55,57,30,38,20,14,9,4,4,3,3,6,4,8,14,5,8,4,8,4,1,1,	48.0	0.5792684853433513	533	4.3133206	278	2	4.3133206	552	4.164855	157	44019	1	105433	12.189073	0.8774889647766486	0.8594151465918132	1	0.8594151465918132,
314	2300	7183	326	1974	6.246087074279785	326,244,220,156,167,156,113,157,101,121,77,86,67,52,59,36,29,31,16,12,5,0,3,1,4,7,7,9,9,8,9,5,4,2,0,1,	51.0	0.5770014467454306	538	4.275093	277	2	4.275093	558	4.121864	156	44019	1	106054	12.096093	0.8776885514157982	0.8595714733898524	1	0.8595714733898524,
315	2306	7226	325	1981	6.267129421234131	325,247,219,154,172,155,117,142,87,138,86,79,69,57,56,39,34,21,24,11,6,2,1,1,3,6,9,12,13,6,5,3,3,1,3,	43.0	0.5769475542451917	540	4.2703705	263	2	4.2703705	551	4.185118	157	44019	1	106185	12.20068	0.881575658340517	0.8629436161310968	1	0.8629436161310968,
316	2307	7275	315	1992	6.306891918182373	315,250,219,167,162,156,118,132,93,137,85,80,75,52,58,35,45,23,19,11,5,1,2,1,4,5,13,12,11,9,5,2,1,1,3,	43.0	0.5750863343288689	530	4.3528304	265	2	4.3528304	539	4.2801485	158	44019	1	106622	12.403133	0.8826468841888928	0.8674230677483719	1	0.8674230677483719,
317	2308	7293	315	1993	6.319757461547852	315,246,223,176,153,158,121,122,102,128,81,87,70,63,47,42,40,27,21,12,3,2,1,2,6,8,10,10,7,12,4,3,3,2,1,	42.0	0.5725645907268604	527	4.3795066	265	2	4.3795066	537	4.2979517	159	44019	1	107201	12.463703	0.8811221525427733	0.8629997802693616	1	0.8629997802693616,
318	2314	7304	315	1999	6.312878131866455	315,241,227,158,169,169,123,121,102,127,90,72,77,62,48,41,30,31,27,11,2,3,1,3,7,7,9,12,5,10,7,1,2,3,1,	38.0	0.5773231586784826	528	4.382576	250	2	4.382576	539	4.2931356	159	44019	1	107533	12.529199	0.885729615664691	0.8648340468065636	1	0.8648340468065636,
319	2312	7283	303	2009	6.300172805786133	303,251,216,176,161,167,131,127,101,120,84,89,76,49,48,30,33,44,26,7,1,3,2,4,6,10,8,10,9,10,5,0,3,1,1,	54.0	0.5822270354153208	522	4.4291186	283	2	4.4291186	535	4.3214955	159	44019	1	107761	12.62486	0.8799067095566288	0.865251517526015	1	0.865251517526015,
320	2315	7277	311	2004	6.286825180053711	311,254,207,180,154,162,137,126,107,125,90,75,80,51,46,24,42,31,28,8,4,1,4,4,12,8,10,3,11,6,6,3,2,3,	53.0	0.5804705331411006	530	4.3679247	282	2	4.3679247	522	4.434866	160	44019	1	108031	13.0482855	0.879375966592147	0.8687323562736028	1	0.8687323562736028,
321	2317	7267	309	2008	6.272766590118408	309,252,208,200,144,161,130,134,109,117,83,78,90,47,47,23,38,31,28,9,6,4,5,3,8,9,11,7,4,7,9,3,2,1,	51.0	0.5827854415967666	530	4.371698	282	2	4.371698	522	4.4386973	168	44019	1	108404	13.497177	0.873839562581503	0.8682380480449198	1	0.8682380480449198,
322	2318	7241	311	2007	6.247627258300781	311,247,215,192,150,151,135,136,119,113,86,76,92,53,40,25,31,26,30,9,10,1,9,3,6,11,12,3,4,8,11,1,1,1,	48.0	0.583769467490775	526	4.406844	277	2	4.406844	524	4.423664	172	44019	1	108932	13.569025	0.8751898289140972	0.865289067965851	1	0.865289067965851,
323	2322	7259	313	2009	6.252368450164795	313,236,220,197,161,143,145,120,124,93,104,103,82,44,26,34,26,29,26,13,14,1,3,8,4,2,15,6,7,12,8,3,	45.0	0.584179002416421	524	4.431298	273	2	4.431298	526	4.4144487	172	44019	1	109094	13.548477	0.8806118207435979	0.8535476887373495	1	0.8535476887373495,
324	2324	7282	313	2011	6.266781330108643	313,239,211,204,143,168,133,126,112,97,113,101,84,42,28,29,37,23,25,15,7,4,9,2,6,2,11,10,10,12,4,4,	45.0	0.584237780030408	528	4.401515	271	2	4.401515	527	4.4098673	170	44019	1	109681	13.356865	0.880669895128426	0.8590881784335255	1	0.8590881784335255,
325	2326	7274	322	2004	6.254514217376709	322,230,211,194,161,156,132,137,115,91,126,88,79,47,30,31,34,24,24,8,9,6,8,7,3,3,8,11,8,17,6,	40.0	0.5849419120790855	537	4.331471	261	2	4.331471	536	4.3395524	159	44019	1	110102	13.079212	0.8833695236135453	0.8783866160650375	1	0.8783866160650375,
326	2329	7287	317	2012	6.2576212882995605	317,229,225,183,163,154,140,124,112,117,108,106,65,57,21,36,33,20,22,12,7,6,11,7,2,4,3,10,16,10,8,1,	45.0	0.5840126715116971	526	4.427757	278	2	4.427757	529	4.4026465	157	44019	1	110439	13.201471	0.8767545852647445	0.8809789532724331	1	0.8809789532724331,
327	2341	7300	313	2028	6.2366509437561035	313,236,212,204,177,131,136,132,123,116,110,105,63,56,28,29,31,20,21,12,9,5,9,9,4,3,4,7,16,14,5,1,	45.0	0.5787410692101121	520	4.501923	278	2	4.501923	530	4.416981	157	44019	1	110684	13.333078	0.8775426909363829	0.8790490054419204	1	0.8790490054419204,
328	2344	7287	317	2027	6.21757698059082	317,233,217,203,182,132,139,125,109,122,124,93,69,50,30,28,35,18,15,15,8,8,10,11,1,6,3,9,8,12,11,1,	69.0	0.5822990333546808	526	4.4562736	380	2	4.4562736	531	4.414313	158	44019	1	111171	13.403101	0.8483303006802068	0.8811890648066864	1	0.8811890648066864,
329	2347	7255	312	2035	6.182360649108887	312,240,219,203,164,149,135,128,115,127,125,92,70,51,21,26,34,20,20,7,10,10,9,9,6,6,3,5,7,14,7,3,	71.0	0.5841040424001243	528	4.445076	386	2	4.445076	529	4.436673	158	44019	1	111408	13.471499	0.8477927387704314	0.8789413798131581	1	0.8789413798131581,
330	2351	7284	310	2041	6.196512222290039	310,238,216,196,179,144,129,144,113,118,139,94,75,39,24,20,37,19,17,10,11,9,5,15,7,5,3,6,7,8,11,3,	71.0	0.586752977021349	527	4.4611006	412	2	4.4611006	525	4.478095	160	44019	1	111721	13.595787	0.8394341324489067	0.8814629120237063	1	0.8814629120237063,
331	2353	7313	314	2039	6.21589469909668	314,230,209,200,195,145,118,148,116,119,139,93,65,43,23,21,34,19,22,9,11,6,12,12,4,7,5,4,6,2,7,5,9,1,	47.0	0.5867972950822258	526	4.473384	266	2	4.473384	527	4.4648957	160	44019	1	112089	13.433904	0.8757314350724481	0.8832697060837866	1	0.8832697060837866,
332	2354	7320	314	2040	6.219201564788818	314,224,214,194,195,148,123,139,136,115,128,96,69,40,25,20,36,18,23,6,12,8,11,10,4,6,5,6,2,5,7,5,6,4,	60.0	0.5864045988058812	521	4.5182343	264	5	4.5182343	527	4.466793	160	44019	1	112402	13.362108	0.8694408611782942	0.8865937882588298	1	0.8865937882588298,
333	2356	7346	312	2044	6.235993385314941	312,233,218,178,194,142,129,140,135,127,107,105,76,47,25,17,30,22,21,10,11,8,13,7,4,5,3,4,6,7,4,4,2,10,	46.0	0.5828220197157181	521	4.522073	283	2	4.522073	528	4.462121	161	44019	1	112671	13.214709	0.8753106995077929	0.8863230156351712	1	0.8863230156351712,
334	2359	7395	310	2049	6.26960563659668	310,234,210,180,189,149,141,135,141,116,97,119,73,46,22,30,22,30,18,7,9,12,14,7,7,2,4,2,8,3,2,7,3,0,9,1,	48.0	0.5840486595778087	519	4.5452795	285	2	4.5452795	527	4.4762807	163	44019	1	113123	13.165187	0.8739433520721276	0.8858406878174097	1	0.8858406878174097,
335	2365	7402	313	2052	6.259619235992432	313,239,206,181,181,148,150,137,120,140,89,123,70,43,26,25,34,31,13,11,11,11,9,6,8,2,6,5,3,6,1,2,4,2,7,2,	46.0	0.574874528170697	515	4.592233	285	2	4.592233	531	4.4538608	162	44019	1	113578	12.984869	0.875469295233451	0.8817715492157953	1	0.8817715492157953,
336	2369	7452	312	2057	6.291262149810791	312,244,215,169,193,140,146,133,114,144,104,106,65,50,32,25,34,30,12,12,12,9,11,9,6,5,4,4,6,5,3,0,1,4,2,5,1,2,	65.0	0.575709592596583	523	4.529637	347	2	4.529637	533	4.444653	164	44019	1	113753	12.947814	0.8617446882808975	0.8822682559686346	1	0.8822682559686346,
337	2371	7466	311	2060	6.297764778137207	311,243,219,171,189,133,143,137,120,137,118,86,82,49,28,31,32,33,10,15,8,11,7,8,8,4,5,8,6,2,2,1,3,1,3,4,1,2,	53.0	0.5741025652431619	520	4.5596156	320	2	4.5596156	534	4.440075	162	44019	1	114317	12.852284	0.8685003231723414	0.8819088089956362	1	0.8819088089956362,
338	2372	7417	308	2064	6.253794193267822	308,247,217,163,211,137,138,141,114,133,119,86,66,52,37,33,31,31,12,10,13,8,11,9,8,3,3,8,6,0,2,1,8,2,0,1,0,3,	55.0	0.5815694969627082	527	4.500949	320	2	4.500949	536	4.425373	162	44019	1	114548	12.9201	0.8692844195915527	0.8796445891905285	1	0.8796445891905285,
339	2377	7406	316	2061	6.23138427734375	316,241,220,168,204,145,140,122,131,124,105,103,56,62,35,37,33,27,8,15,11,11,14,5,9,4,6,3,3,5,3,2,5,1,1,1,1,	48.0	0.5844613232067793	532	4.468045	294	2	4.468045	543	4.377532	163	44019	1	114862	12.984777	0.8768471221522407	0.878712439768094	1	0.878712439768094,
340	2383	7432	312	2071	6.237515926361084	312,248,227,162,191,161,139,129,131,116,106,98,44,75,34,34,39,24,15,13,11,12,13,6,10,4,4,2,3,7,4,1,2,2,2,1,0,1,	45.0	0.5854788089583165	531	4.487759	276	2	4.487759	540	4.412963	164	44019	1	115404	13.1647835	0.8836305285612133	0.8755973608148382	1	0.8755973608148382,
341	2384	7468	307	2077	6.265100479125977	307,242,235,155,177,173,142,136,119,127,125,74,54,64,41,35,41,29,11,16,8,11,14,5,9,8,2,6,2,7,2,2,0,3,1,1,	39.0	0.5852748694152227	521	4.5758157	222	0	4.5758157	538	4.4312267	164	44019	1	115963	13.192738	0.9009539075344951	0.8715470420625602	1	0.8715470420625602,
342	2390	7469	303	2087	6.250209331512451	303,255,233,145,165,179,162,136,116,119,124,75,68,57,46,32,35,31,15,15,5,14,15,6,7,4,10,3,6,4,1,1,1,1,0,1,	38.0	0.5807836137903136	519	4.6050096	224	0	4.6050096	539	4.4341373	165	44019	1	116322	13.253912	0.9033930597700028	0.8672405051873181	1	0.8672405051873181,
343	2394	7525	311	2083	6.2865495681762695	311,239,246,135,166,193,146,136,127,111,122,77,71,57,43,33,34,31,20,10,15,16,10,5,5,4,11,4,6,2,2,2,2,1,1,	39.0	0.5807582882475201	517	4.630561	224	0	4.630561	548	4.3686132	166	44019	1	116697	13.263022	0.900102206377411	0.864606765929735	1	0.864606765929735,
344	2398	7538	313	2085	6.286905765533447	313,240,238,141,170,185,143,140,119,123,119,80,68,53,51,36,34,32,15,13,20,15,4,8,3,11,10,5,2,0,3,2,2,	30.0	0.5856221373136049	526	4.558935	210	14	4.558935	549	4.367942	166	44019	1	116965	13.27995	0.9110966627317698	0.8628606833715815	1	0.8628606833715815,
345	2398	7539	317	2081	6.2877397537231445	317,231,232,157,160,189,149,130,139,103,129,79,58,52,50,48,19,43,15,18,17,12,7,4,8,8,7,5,10,1,1,	36.0	0.5868663635101459	527	4.550285	211	13	4.550285	538	4.457249	167	44019	1	117454	13.404016	0.9094530609992877	0.862688683918569	1	0.862688683918569,
346	2400	7561	318	2082	6.300833225250244	318,226,227,162,163,183,169,117,146,99,118,86,59,54,45,50,23,47,16,15,18,8,7,3,7,9,6,7,4,3,3,1,1,	37.0	0.5883138267804604	526	4.5627375	211	13	4.5627375	536	4.477612	172	44019	1	117531	13.494043	0.9087564859112373	0.870623964107926	1	0.870623964107926,
347	2405	7542	330	2075	6.271933555603027	330,224,215,165,166,177,165,145,146,79,116,86,70,48,43,51,24,44,22,15,21,7,5,1,3,15,7,6,2,5,2,	41.0	0.5849746631915235	533	4.512195	268	2	4.512195	544	4.4209557	171	44019	1	118074	13.427014	0.8958196866046552	0.8668948540344148	1	0.8668948540344148,
348	2406	7571	331	2075	6.29343318939209	331,220,215,168,167,174,162,151,138,78,122,79,62,55,48,60,24,44,21,19,12,11,4,2,8,8,9,3,7,4,	62.0	0.5820104103231879	529	4.548204	400	2	4.548204	543	4.430939	171	44019	1	118564	13.499157	0.8609076186808757	0.8667259152867677	1	0.8667259152867677,
349	2409	7597	336	2073	6.307181358337402	336,213,216,176,160,168,168,146,140,90,110,80,63,57,49,53,33,38,28,11,16,10,2,9,10,8,6,8,3,1,1,	63.0	0.5818223411415051	533	4.5197	403	2	4.5197	545	4.4201837	172	44019	1	118866	13.523996	0.8605745577330584	0.8702976755769939	1	0.8702976755769939,
350	2414	7587	332	2082	6.285832405090332	332,224,214,166,166,177,157,155,136,102,99,80,65,47,56,62,31,32,26,14,14,15,2,8,14,4,9,2,1,3,0,1,	63.0	0.581579479728165	538	4.486989	404	2	4.486989	544	4.4375	172	44019	1	119068	13.586493	0.8612755973417352	0.8692125346247128	1	0.8692125346247128,
351	2425	7671	331	2094	6.326598167419434	331,227,212,165,167,174,158,162,133,111,99,78,54,61,56,61,33,23,25,16,15,15,5,5,8,10,10,5,1,3,2,	64.0	0.5866967020910576	543	4.46593	425	2	4.46593	550	4.409091	173	44019	1	119638	13.523706	0.8556960399914092	0.8665416722768153	1	0.8665416722768153,
352	2423	7714	330	2093	6.367313385009766	330,225,211,163,163,168,171,162,123,116,114,73,61,47,49,68,34,24,17,17,15,14,12,6,8,14,7,4,1,1,3,1,0,1,	55.0	0.5921174623449247	544	4.4540443	330	2	4.4540443	547	4.429616	174	44019	1	120141	13.573436	0.8772754506132507	0.8675064274411194	1	0.8675064274411194,
353	2429	7737	330	2099	6.370522975921631	330,226,217,173,151,169,170,159,132,100,129,66,70,43,44,62,34,28,20,11,16,17,14,8,15,10,3,3,3,2,0,1,3,	52.0	0.5941386040423808	546	4.448718	233	0	4.448718	547	4.440585	175	44019	1	120401	13.613639	0.900787888054776	0.873438731208207	1	0.873438731208207,
354	2431	7804	330	2101	6.420403003692627	330,229,206,180,139,162,180,165,138,101,120,59,78,51,40,63,36,23,22,16,15,15,12,8,14,10,5,1,6,1,1,2,1,2,	41.0	0.5913924002751517	543	4.4769797	233	0	4.4769797	550	4.42	176	44019	1	120961	13.621877	0.8998341543626115	0.8729272661367001	1	0.8729272661367001,
355	2432	7847	328	2104	6.453125	328,233,219,183,128,151,175,152,154,100,120,65,82,48,41,57,32,38,8,15,19,17,12,11,12,12,2,4,6,1,1,1,3,2,	41.0	0.5921470622990279	548	4.4379563	231	0	4.4379563	555	4.381982	177	44019	1	121165	13.556874	0.9018122802887085	0.8694524789920586	1	0.8694524789920586,
356	2436	7895	323	2113	6.481937408447266	323,242,218,183,132,137,172,163,137,108,125,73,75,49,40,67,29,32,7,22,16,18,17,12,7,3,9,7,4,5,0,0,1,3,	33.0	0.5935393879202381	549	4.4371586	219	13	4.4371586	553	4.405063	177	44019	1	121738	13.573689	0.9098289655913716	0.8708074028944646	1	0.8708074028944646,
357	2443	7933	327	2116	6.494473934173584	327,240,214,198,123,146,171,156,139,111,126,73,78,52,41,48,28,40,8,17,12,22,11,10,10,6,6,9,5,8,2,1,2,3,	33.0	0.5958365367619078	556	4.3938847	221	13	4.3938847	563	4.339254	178	44019	1	121965	13.430472	0.9076827709770041	0.862533555601145	1	0.862533555601145,
358	2451	7966	327	2124	6.500204086303711	327,246,220,193,120,152,158,163,140,114,119,83,76,57,31,39,43,35,12,13,19,14,9,10,10,7,8,12,6,7,4,1,0,2,1,	35.0	0.5960450993368178	558	4.392473	226	13	4.392473	570	4.3	179	44019	1	122325	13.330575	0.9065653052588708	0.8597688415156821	1	0.8597688415156821,
359	2458	7979	327	2131	6.492269992828369	327,246,223,190,123,152,160,159,140,122,117,83,89,50,30,27,46,42,12,13,20,11,7,12,9,8,8,7,12,3,1,3,4,2,	35.0	0.596836939821155	559	4.3971376	226	12	4.3971376	575	4.2747827	180	44019	1	122744	13.298934	0.9050149046309868	0.8575475829592233	1	0.8575475829592233,
360	2462	7971	321	2141	6.475223541259766	321,245,229,189,139,150,168,148,132,117,124,90,83,58,25,33,34,49,11,15,11,15,5,4,14,14,8,6,8,7,6,2,1,0,1,	39.0	0.596259756939314	553	4.45208	230	13	4.45208	552	4.460145	181	44019	1	123040	13.630936	0.9058344276197098	0.8681914639098884	1	0.8681914639098884,
361	2470	7997	322	2148	6.475303649902344	322,245,221,195,148,156,152,153,137,105,129,97,85,59,34,24,28,50,17,6,18,11,8,4,6,19,8,11,8,8,2,1,2,0,1,	44.0	0.5892283425483665	542	4.5571957	241	13	4.5571957	549	4.4990892	180	44019	1	123369	13.635589	0.898937076394272	0.8703199222404423	1	0.8703199222404423,
362	2475	8003	321	2154	6.467070579528809	321,244,224,191,161,159,142,150,140,112,111,121,67,66,38,28,18,47,20,7,18,12,8,5,11,13,8,13,10,4,2,1,1,1,1,	57.0	0.5881715764945459	539	4.591837	287	0	4.591837	545	4.5412846	180	44019	1	124012	13.698253	0.8837890027151368	0.8713803734320618	1	0.8713803734320618,
363	2477	7982	320	2157	6.444892883300781	320,240,232,196,150,164,154,143,142,111,118,104,77,69,31,21,26,46,21,10,6,10,16,4,10,13,15,10,8,3,1,2,3,0,1,	55.0	0.5909402168922956	540	4.587037	285	0	4.587037	547	4.5283365	180	44019	1	124069	13.757203	0.8935081382371207	0.8685904629691438	1	0.8685904629691438,
364	2476	8000	323	2153	6.462035655975342	323,243,231,182,153,168,159,140,136,123,106,110,75,65,35,22,24,46,19,16,5,11,10,4,10,12,16,11,9,2,3,2,2,3,	42.0	0.5914829492867845	548	4.518248	243	0	4.518248	552	4.485507	182	44019	1	124685	13.812451	0.9008595625000029	0.8683469843750006	1	0.8683469843750006,
365	2484	8020	319	2165	6.457326889038086	319,252,232,183,159,153,158,140,145,114,125,98,75,69,30,26,29,40,22,14,11,8,10,8,6,12,17,7,9,5,1,1,4,2,	63.0	0.5901812707193375	546	4.5494504	379	2	4.5494504	547	4.5411334	183	44019	1	125073	13.904951	0.8628453803148027	0.872243930386006	1	0.872243930386006,
366	2491	8019	307	2184	6.43837833404541	307,262,237,181,160,164,146,144,155,131,100,104,79,66,24,29,28,37,29,11,9,10,4,6,11,10,10,14,6,7,1,1,2,3,1,2,	63.0	0.5895480943855601	538	4.6301117	379	2	4.6301117	541	4.6044364	183	44019	1	125441	14.065544	0.868821789551725	0.8756703219553035	1	0.8756703219553035,
367	2497	8027	316	2181	6.429315090179443	316,255,229,187,168,167,148,139,144,133,125,87,79,58,31,28,34,34,33,11,6,8,3,9,8,13,14,2,3,4,4,5,3,2,4,2,1,	57.0	0.5905567782558476	548	4.5565696	394	2	4.5565696	548	4.5565696	184	44019	1	125615	14.00948	0.8659726953362505	0.8780305425213335	1	0.8780305425213335,
368	2497	8010	315	2182	6.415699005126953	315,259,228,186,166,182,143,131,153,115,133,80,83,58,33,23,38,33,35,18,4,6,7,7,12,11,8,3,3,3,1,5,7,1,2,3,2,	61.0	0.5886711983479852	545	4.581651	407	2	4.581651	544	4.5900736	183	44019	1	126029	14.13729	0.8641840022069744	0.8799995869707171	1	0.8799995869707171,
369	2498	8039	310	2188	6.436348915100098	310,266,226,190,170,176,136,129,143,134,118,102,74,60,29,23,37,30,43,19,3,9,8,6,7,6,8,6,3,2,4,6,3,6,2,2,2,	47.0	0.5877685012426347	546	4.5750914	295	2	4.5750914	541	4.6173754	184	44019	1	126491	14.416156	0.8870474560661585	0.87275158679185	1	0.87275158679185,
370	2498	8056	302	2196	6.449959754943848	302,276,239,177,171,178,133,130,147,129,112,110,72,50,31,24,38,32,43,19,5,12,6,7,3,4,4,8,5,3,6,3,7,2,1,5,1,3,	53.0	0.5881932022257423	546	4.5750914	296	2	4.5750914	539	4.634508	186	44019	1	126964	14.650894	0.8861199939549285	0.8709393527211217	1	0.8709393527211217,
371	2501	8046	306	2195	6.4342265129089355	306,278,237,176,162,182,136,129,153,125,108,122,70,48,30,27,38,37,33,20,12,5,7,6,2,5,3,4,4,10,5,2,7,1,2,0,4,5,	72.0	0.5855216439537199	551	4.53902	446	2	4.53902	543	4.605893	200	44019	1	127039	15.150028	0.8500615618780184	0.8602267480258484	1	0.8602267480258484,
372	2506	8064	314	2192	6.435754299163818	314,275,233,172,162,189,134,135,148,127,114,112,78,44,32,22,40,44,27,20,9,11,2,7,2,2,3,6,6,5,7,6,3,3,2,1,6,1,2,	72.0	0.5827410421954667	553	4.531646	485	2	4.531646	545	4.598165	206	44019	1	127431	15.33912	0.8391009018624805	0.8689966026377284	1	0.8689966026377284,
373	2510	8074	307	2203	6.433465957641602	307,290,231,166,176,170,131,150,154,117,122,109,62,51,40,21,45,45,22,16,7,12,7,4,2,3,1,1,6,12,3,6,3,5,2,1,3,7,	62.0	0.5775778884414153	549	4.571949	457	2	4.571949	542	4.630996	207	44019	1	127953	15.414195	0.8449137403712189	0.8707882542268011	1	0.8707882542268011,
374	2513	8075	313	2200	6.426581859588623	313,291,217,177,161,187,135,143,146,127,137,85,64,48,39,31,45,50,24,8,9,9,6,4,2,3,3,0,10,8,9,3,4,1,4,1,4,4,1,	62.0	0.5767345212524289	554	4.536101	456	2	4.536101	548	4.5857663	206	44019	1	128293	15.419601	0.8457422499976015	0.8673362305782655	1	0.8673362305782655,
375	2516	8120	309	2207	6.454689979553223	309,293,221,168,159,189,150,137,156,131,120,78,69,51,44,26,44,52,18,14,10,9,5,3,4,2,4,2,3,9,9,4,9,1,3,2,2,3,3,	64.0	0.5804696735871814	552	4.557971	415	2	4.557971	543	4.6335173	207	44019	1	128467	15.628652	0.856712975320925	0.8675290136863298	1	0.8675290136863298,
376	2524	8209	316	2208	6.504754543304443	316,286,219,179,157,174,135,155,150,148,118,67,83,52,53,25,38,45,23,7,17,6,6,3,4,1,4,5,0,4,8,5,6,6,7,4,0,5,2,1,	69.0	0.5791855801595058	557	4.5314183	425	2	4.5314183	550	4.589091	209	44019	1	128851	15.401082	0.8532190327190476	0.8700139718415284	1	0.8700139718415284,
377	2520	8211	314	2206	6.516666889190674	314,285,219,172,164,165,132,178,139,150,110,82,78,50,46,23,40,44,28,11,11,7,6,2,5,4,4,2,2,7,2,8,5,3,8,6,3,5,	71.0	0.5834789917256649	555	4.5405407	426	2	4.5405407	552	4.5652175	209	44019	1	129425	15.3086605	0.8512526623756005	0.8705978332620712	1	0.8705978332620712,
378	2525	8257	305	2220	6.540197849273682	305,294,223,182,153,174,138,168,134,140,120,87,76,51,40,30,35,40,24,10,16,6,8,4,5,2,4,5,2,5,5,3,6,5,7,9,6,2,0,1,	71.0	0.58049286269915	546	4.624542	442	2	4.624542	554	4.5577617	204	44019	1	129666	15.10342	0.8469205388966203	0.8654700796732995	1	0.8654700796732995,
379	2526	8280	301	2225	6.555819511413574	301,296,220,196,141,160,146,170,144,126,135,87,80,44,43,32,28,45,18,16,9,6,8,7,4,3,6,2,4,3,7,4,5,7,7,9,2,5,	71.0	0.5801048867220268	543	4.6519337	410	2	4.6519337	552	4.576087	204	44019	1	130186	15.124456	0.8561988027725227	0.8661311815911678	1	0.8661311815911678,
380	2530	8320	309	2221	6.577075004577637	309,290,225,192,136,166,128,185,123,137,132,97,75,57,45,31,23,46,24,13,9,3,9,4,7,2,6,1,7,5,3,3,8,7,8,6,5,3,	73.0	0.5814616154281971	549	4.608379	429	2	4.608379	547	4.6252284	204	44019	1	130559	15.166486	0.8489561471431254	0.874767647466718	1	0.874767647466718,
381	2531	8299	302	2229	6.557882308959961	302,302,223,176,150,169,129,173,142,129,110,133,74,47,51,25,22,47,19,15,6,1,6,4,4,8,7,4,3,2,10,5,8,3,10,9,3,	82.0	0.5767070196408317	546	4.635531	454	2	4.635531	545	4.644037	205	44019	1	130741	15.242099	0.8413683244711538	0.8758708822873441	1	0.8758708822873441,
