step	id	x	y	degree	com_id	cos_score	com_size	cc_size	metadata	color
296.0	from3.5	2866.89	4.95	11.0	489	0.9	24.0	225.0	regular	#904535
296.0	from0.19	14134.88	-4.95	7.0	368	0.55	47.0	80.0	regular	#536872
296.0	from2.0	2712.15	4.95	8.0	489	0.95	24.0	225.0	regular	#904535
296.0	from3.1	2804.28	4.95	9.0	489	0.9	24.0	225.0	regular	#904535
296.0	from3.2	2694.7	1.65	9.0	489	0.95	24.0	225.0	regular	#904535
296.0	from3.4	2813.49	1.65	9.0	489	0.9	24.0	225.0	regular	#904535
296.0	from0.22	14350.21	-4.95	8.0	368	0.6	47.0	80.0	regular	#536872
296.0	from1.22	14394.47	-4.95	9.0	368	0.6	47.0	80.0	regular	#536872
296.0	from2.2	2973.74	4.95	9.0	380	0.55	57.0	225.0	regular	#EFBBCC
296.0	from2.3	3050.97	4.95	9.0	380	0.55	57.0	225.0	regular	#EFBBCC
296.0	from1.27	12859.12	-4.95	6.0	64	0.7	55.0	80.0	regular	#D1BEA8
296.0	from0.27	12898.16	-4.95	6.0	64	0.7	55.0	80.0	regular	#D1BEA8
296.0	from0.30	12793.27	-4.95	6.0	64	0.75	55.0	80.0	regular	#D1BEA8
296.0	from1.26	13021.23	-4.95	6.0	64	0.7	55.0	80.0	regular	#D1BEA8
296.0	from1.25	13695.43	-4.95	9.0	64	0.5	55.0	80.0	regular	#D1BEA8
296.0	from0.23	13606.05	-4.95	9.0	64	0.5	55.0	80.0	regular	#D1BEA8
296.0	from1.21	13625.17	-1.65	10.0	64	0.5	55.0	80.0	regular	#D1BEA8
296.0	from3.0	2260.2	4.95	7.0	489	0.9	24.0	225.0	regular	#904535
296.0	from0.25	13810.52	-4.95	7.0	64	0.45	55.0	80.0	regular	#D1BEA8
296.0	from1.23	13756.59	-4.95	10.0	64	0.45	55.0	80.0	regular	#D1BEA8
296.0	from2.1	2289.96	4.95	7.0	489	0.9	24.0	225.0	regular	#904535
296.0	from2.4	2500.48	4.95	5.0	489	0.95	24.0	225.0	regular	#904535
296.0	from1.24	13252.55	-4.95	8.0	64	0.6	55.0	80.0	regular	#D1BEA8
296.0	from0.24	13167.34	-4.95	6.0	64	0.65	55.0	80.0	regular	#D1BEA8
296.0	from0.26	13391.97	-4.95	8.0	64	0.55	55.0	80.0	regular	#D1BEA8
296.0	from1.20	14667.8	-1.65	10.0	368	0.6	47.0	80.0	regular	#536872
296.0	from0.17	14542.77	-4.95	13.0	368	0.65	47.0	80.0	regular	#536872
296.0	from1.19	14521.64	-1.65	13.0	368	0.6	47.0	80.0	regular	#536872
296.0	from3.3	3094.4	4.95	8.0	380	0.55	57.0	225.0	regular	#EFBBCC
296.0	from0.16	14823.45	-4.95	8.0	368	0.65	47.0	80.0	regular	#536872
296.0	from0.20	14672.23	-4.95	10.0	368	0.65	47.0	80.0	regular	#536872
296.0	from1.17	14576.94	-4.95	12.0	368	0.65	47.0	80.0	regular	#536872
296.0	from1.18	14704.44	-4.95	12.0	368	0.65	47.0	80.0	regular	#536872
296.0	from2.6	3363.54	4.95	6.0	380	0.6	57.0	225.0	regular	#EFBBCC
296.0	from2.23	6728.9	4.95	10.0	124	0.95	36.0	225.0	regular	#483D8B
