step	nodes	edges	singletons	connected	avg_degree	degree_distribution	diameter	avg_clustering_coefficient	cc_count	avg_cc_size	max_cc_size	max_cc_id	cc_std_dev	com_count	avg_com_size	max_com_size	max_com_id	min_com_size	min_com_id	std_com_dist	size_distribution	modularity	com_modularity	iterations	iteration_modularities	weighted_com_modularity	speed_avg	speed_std	speed_avg_std	avgSpeed_avg	avgSpeed_std	avgSpeed_avg_std
1086	110	1309	0	110	23.799999237060547	0,0,0,0,0,0,0,1,4,6,5,3,1,2,0,3,5,7,2,6,4,3,0,2,3,1,0,1,4,5,10,5,5,2,3,5,2,2,0,3,0,0,0,2,2,1,	8.0	0.7632900366864546	1	110.0	110	0	110.0	3	36.666668	46	632	22	644	12.858201	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,	0.0	0.406820093132051	1	0.406820093132051,	0.4674702251836903	11.867373	3.8704965	5.1870847	0.0	0.0	0.0
1087	111	1318	0	111	23.74774742126465	0,0,0,0,0,0,0,1,3,6,6,3,2,0,2,2,5,5,6,5,4,2,1,0,2,2,1,3,2,3,11,8,5,5,1,3,1,5,0,0,1,2,0,2,0,1,	8.0	0.7644223794382192	1	111.0	111	0	111.0	5	22.2	46	632	1	708	20.861448	0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,	0.0	0.39385703035592157	1	0.39385703035592157,	0.4177263931918183	13.785025	4.1242704	3.1015484	0.0	0.0	0.0
1088	111	1306	0	111	23.531532287597656	0,0,0,0,0,0,0,1,5,5,4,4,2,1,1,2,5,7,3,7,4,1,1,2,0,2,2,0,1,9,10,5,6,8,3,0,1,1,2,2,1,0,2,0,0,1,	8.0	0.7610938936451539	1	111.0	111	0	111.0	5	22.2	48	632	1	709	20.017492	0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.37383826326367403	1	0.37383826326367403,	-6.377578519853877E-4	13.7486315	4.1682067	3.882994	0.0	0.0	0.0
1089	111	1309	0	111	23.58558464050293	0,0,0,0,0,0,0,1,4,8,2,5,1,1,1,3,5,5,5,5,5,0,2,0,1,2,2,0,1,7,14,3,9,6,0,3,2,1,2,1,1,1,0,1,0,1,	8.0	0.7610468397738804	1	111.0	111	0	111.0	5	22.2	60	632	1	710	24.097717	0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3036855967472064	1	0.3036855967472064,	0.39636003558169686	13.703141	3.6794953	3.566116	0.0	0.0	0.0
1090	111	1300	0	111	23.423423767089844	0,0,0,0,0,0,0,1,5,6,3,2,2,2,3,0,8,4,4,7,5,0,2,0,1,2,1,1,2,9,11,7,0,7,6,3,0,0,2,3,0,0,1,0,1,	8.0	0.7620084372942507	1	111.0	111	0	111.0	6	18.5	69	632	1	712	25.193253	0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.25842455621301785	1	0.25842455621301785,	0.33064097841244966	15.916735	3.6489239	2.5622067	0.0	0.0	0.0
1091	112	1306	0	112	23.321428298950195	0,0,0,0,0,0,0,1,6,7,1,3,0,4,1,2,5,7,2,9,3,1,4,1,0,1,1,2,0,4,15,10,3,4,4,2,4,0,2,1,1,0,0,1,	8.0	0.7645055410426191	1	112.0	112	0	112.0	6	18.666666	69	632	1	713	25.492483	0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.27594252232011973	1	0.27594252232011973,	0.033031804021217026	15.715361	3.8563588	2.3553252	0.0	0.0	0.0
1092	112	1311	0	112	23.410715103149414	0,0,0,0,0,0,0,1,6,7,2,2,0,3,3,1,3,8,3,9,3,2,1,0,2,1,3,0,0,4,10,11,8,9,3,0,1,2,1,1,0,1,1,	8.0	0.7656890355405356	1	112.0	112	0	112.0	4	28.0	68	632	9	710	27.337399	0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3026724523642872	1	0.3026724523642872,	0.17621701677553459	13.810439	3.772896	3.624396	0.0	0.0	0.0
1093	112	1311	0	112	23.410715103149414	0,0,0,0,0,0,0,1,8,5,2,2,0,4,2,1,3,9,2,9,3,2,1,0,1,3,0,1,2,3,8,9,15,7,2,1,1,1,1,2,0,0,0,0,0,0,1,	8.0	0.7685123330472511	1	112.0	112	0	112.0	4	28.0	68	632	9	710	27.337399	0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3020202231775837	1	0.3020202231775837,	0.17340262494559894	13.688833	3.8568969	3.6684062	0.0	0.0	0.0
1094	113	1320	0	113	23.362831115722656	0,0,0,0,0,0,0,0,10,3,3,2,1,3,2,2,4,8,3,5,5,2,1,0,2,1,1,2,2,4,8,7,15,9,1,2,1,1,1,1,0,0,0,0,0,0,1,	8.0	0.7688523648694591	1	113.0	113	0	113.0	5	22.6	68	632	1	714	26.576305	0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.30470414370982546	1	0.30470414370982546,	0.04946877082475465	14.862619	4.2257085	3.0546436	0.0	0.0	0.0
1095	113	1326	0	113	23.469026565551758	0,0,0,0,0,0,0,0,8,4,2,3,2,2,1,3,4,6,6,5,7,0,0,2,2,1,2,0,0,7,11,3,10,10,6,1,1,2,0,0,0,1,0,0,1,	8.0	0.7726345003416785	1	113.0	113	0	113.0	5	22.6	67	632	1	715	26.670208	0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3201516712962016	1	0.3201516712962016,	-0.046886003245982966	14.554584	4.1155343	2.451964	0.0	0.0	0.0
1096	113	1325	0	113	23.45132827758789	0,0,0,0,0,0,0,2,7,5,2,2,1,2,1,2,4,8,4,9,4,1,0,1,1,2,1,1,0,7,11,4,9,6,8,3,0,3,0,0,0,0,1,0,1,	8.0	0.7738966158693528	1	113.0	113	0	113.0	3	37.666668	67	632	12	707	27.682726	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.348294482022072	1	0.348294482022072,	0.4449919274096342	12.910283	3.8680286	4.448743	0.0	0.0	0.0
1097	113	1329	0	113	23.522123336791992	0,0,0,0,0,0,0,2,6,6,2,3,1,2,0,2,3,10,5,7,4,0,1,1,1,2,0,2,0,7,11,6,2,9,7,5,0,4,0,0,1,0,0,0,0,0,1,	8.0	0.7766637312321678	1	113.0	113	0	113.0	3	37.666668	67	632	12	707	27.682726	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3455658089694441	1	0.3455658089694441,	0.4443958321731458	13.103355	3.6514716	4.415245	0.0	0.0	0.0
1098	114	1333	0	114	23.38596534729004	0,0,0,0,0,0,0,2,7,4,5,0,2,2,1,1,6,10,4,7,2,1,1,0,2,2,0,1,0,6,14,6,3,6,11,2,1,2,1,1,0,0,0,0,0,0,0,1,	8.0	0.7765368536556364	1	114.0	114	0	114.0	4	28.5	68	632	1	716	29.49011	0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3395060130373928	1	0.3395060130373928,	-0.022095747401584598	14.823708	4.161019	3.212098	0.0	0.0	0.0
1099	114	1337	0	114	23.456140518188477	0,0,0,0,0,0,0,2,7,5,2,2,0,3,2,2,5,8,8,6,1,1,1,1,2,0,0,1,2,6,12,4,8,5,6,7,1,0,0,2,0,0,0,1,1,	8.0	0.7774313478479775	1	114.0	114	0	114.0	4	28.5	67	632	1	717	29.103264	0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3454795311397769	1	0.3454795311397769,	0.3756506065841793	14.860838	4.1616826	3.1501126	0.0	0.0	0.0
1100	113	1329	0	113	23.522123336791992	0,0,0,0,0,0,0,2,7,5,2,2,0,2,3,1,3,8,7,7,4,0,1,2,1,2,0,0,2,8,10,3,7,3,11,4,1,2,1,0,0,0,0,1,1,	8.0	0.7790126886385405	1	113.0	113	0	113.0	3	37.666668	66	632	12	707	27.098585	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3558311125152229	1	0.3558311125152229,	0.4751926710560181	13.26446	3.5723631	4.282215	0.0	0.0	0.0
1101	112	1300	0	112	23.214284896850586	0,0,0,0,0,0,0,2,7,4,4,0,2,0,3,2,2,9,4,10,3,3,0,2,1,1,0,1,4,9,9,3,9,3,3,7,0,2,1,1,0,0,0,0,0,1,	8.0	0.7795466728893107	1	112.0	112	0	112.0	5	22.4	64	632	1	719	27.088743	0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.36023520710059165	1	0.36023520710059165,	0.47052916536499795	14.34705	3.8638742	2.6051407	0.0	0.0	0.0
1102	113	1299	0	113	22.99114990234375	0,0,0,0,0,0,1,1,6,7,2,1,0,2,2,3,4,9,2,8,4,4,0,4,0,1,1,0,7,4,9,3,11,1,3,8,2,1,1,0,0,0,0,1,	8.0	0.7775820352782926	1	113.0	113	0	113.0	5	22.6	64	632	1	719	27.208454	0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3634601378095663	1	0.3634601378095663,	0.474008598612601	14.324166	3.8374872	2.819422	0.0	0.0	0.0
1103	112	1274	0	112	22.75	0,0,0,0,0,0,1,1,6,7,2,1,0,2,2,2,4,6,5,6,6,2,6,0,2,1,1,3,2,6,6,14,2,2,5,6,1,1,1,	8.0	0.7770098071285014	1	112.0	112	0	112.0	4	28.0	63	632	1	719	27.832834	0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3754189575842414	1	0.3754189575842414,	0.4796519433283466	12.8598795	3.0619733	3.565867	0.0	0.0	0.0
1104	111	1257	0	111	22.648649215698242	0,0,0,0,0,0,1,1,6,7,2,1,0,2,2,2,4,7,4,6,6,4,1,4,0,1,1,2,1,9,16,4,0,4,3,6,2,2,	8.0	0.7780363554344635	1	111.0	111	0	111.0	4	27.75	64	632	1	719	28.063915	0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3637194162965831	1	0.3637194162965831,	0.48195813813441324	12.658602	3.3155482	3.7612298	0.0	0.0	0.0
1105	111	1247	0	111	22.468467712402344	0,0,0,0,0,0,0,2,6,6,2,2,1,1,2,2,6,6,4,4,8,3,3,1,1,2,0,1,5,10,12,4,4,4,1,5,2,0,0,1,	8.0	0.7726699791312134	1	111.0	111	0	111.0	5	22.2	63	632	1	719	26.705805	0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.36800044244116925	1	0.36800044244116925,	0.022620231098410937	14.111156	4.1644645	2.8195305	0.0	0.0	0.0
1106	111	1247	0	111	22.468467712402344	0,0,0,0,0,0,0,2,7,6,0,3,1,2,1,4,5,6,3,6,6,4,1,2,1,2,0,1,5,8,15,4,2,4,1,7,1,0,0,0,0,0,0,0,0,1,	8.0	0.7738413497655444	1	111.0	111	0	111.0	4	27.75	63	632	1	722	27.439327	0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3695866068942365	1	0.3695866068942365,	0.48866723435861725	14.334444	4.9087753	3.2222714	0.0	0.0	0.0
1107	111	1245	0	111	22.432432174682617	0,0,0,0,0,0,0,2,6,6,0,4,2,1,2,4,6,5,2,6,5,4,1,4,1,1,0,2,5,8,12,6,0,5,5,4,1,0,0,0,0,0,0,0,1,	8.0	0.7697958753402149	1	111.0	111	0	111.0	3	37.0	64	632	12	707	26.057629	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3623806067644072	1	0.3623806067644072,	0.4880651893288973	12.627672	4.3442	4.413134	0.0	0.0	0.0
1108	112	1261	0	112	22.51785659790039	0,0,0,0,0,0,0,2,6,6,2,0,2,3,1,4,7,5,3,6,3,4,3,3,1,2,1,1,4,7,13,7,0,4,7,2,1,1,0,0,0,0,0,1,	8.0	0.765104392740572	1	112.0	112	0	112.0	4	28.0	65	632	1	723	28.495613	0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3574998380626381	1	0.3574998380626381,	0.47962201797450754	14.272584	4.871392	3.1938815	0.0	0.0	0.0
1109	113	1281	0	113	22.672565460205078	0,0,0,0,0,0,0,2,5,7,2,2,0,3,2,3,4,8,4,6,3,6,1,4,1,0,1,1,3,10,8,4,6,2,8,4,1,0,0,0,0,1,0,1,	8.0	0.7665807596961072	1	113.0	113	0	113.0	4	28.25	65	632	1	724	28.581755	0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.36074318646207915	1	0.36074318646207915,	-0.07043035858378022	14.361185	4.782757	3.294826	0.0	0.0	0.0
1110	113	1285	0	113	22.743362426757812	0,0,0,0,0,0,0,1,5,7,3,2,0,2,3,3,4,7,6,5,6,3,3,3,1,0,0,1,2,10,7,3,5,8,2,7,2,1,0,0,0,0,0,0,0,1,	8.0	0.7643516075867641	1	113.0	113	0	113.0	3	37.666668	65	632	11	707	27.006172	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3637078532604583	1	0.3637078532604583,	0.496977006851991	12.60286	4.108588	4.5225115	0.0	0.0	0.0
1111	111	1253	0	111	22.576576232910156	0,0,0,0,0,0,0,1,7,5,3,1,1,2,3,4,4,7,7,5,5,3,1,0,0,3,0,1,5,11,3,7,5,3,5,4,3,1,0,0,0,0,0,0,0,0,1,	8.0	0.7660612064867041	1	111.0	111	0	111.0	3	37.0	64	632	10	707	27.0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3617364613833425	1	0.3617364613833425,	0.4832928599787083	12.335597	4.208157	4.6594777	0.0	0.0	0.0
1112	111	1244	0	111	22.41441535949707	0,0,0,0,0,0,0,1,7,5,4,1,1,1,4,4,3,9,6,6,3,2,1,2,0,0,1,1,6,10,10,5,1,3,7,2,2,1,1,0,0,0,0,1,	8.0	0.759602900904996	1	111.0	111	0	111.0	4	27.75	64	632	1	725	28.359303	0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3535074466765231	1	0.3535074466765231,	0.339822628708884	14.042679	4.9696016	3.5427673	0.0	0.0	0.0
1113	111	1256	0	111	22.630630493164062	0,0,0,0,0,0,0,1,6,8,1,3,1,1,0,4,5,9,5,9,1,4,0,0,0,2,2,0,5,12,5,9,1,3,6,0,6,0,0,0,0,1,0,0,0,0,0,0,1,	8.0	0.76364440798582	1	111.0	111	0	111.0	4	27.75	63	632	1	726	28.04015	0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.36024185818897325	1	0.36024185818897325,	-0.009886942315939284	13.789633	5.012356	3.9014113	0.0	0.0	0.0
1114	109	1225	0	109	22.47706413269043	0,0,0,0,0,0,0,2,4,10,1,2,1,1,0,5,6,9,6,4,3,0,1,1,1,0,2,1,10,18,2,1,1,1,2,6,2,5,0,0,0,0,0,0,0,0,0,0,1,	8.0	0.7673598568019535	1	109.0	109	0	109.0	3	36.333332	61	632	10	707	25.540817	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3682562265722613	1	0.3682562265722613,	0.4824954085084986	11.941003	4.077749	4.979894	0.0	0.0	0.0
1115	109	1223	0	109	22.440366744995117	0,0,0,0,0,0,0,1,5,8,3,2,1,1,0,4,7,9,7,3,4,0,0,0,2,0,3,2,9,17,3,0,1,2,3,2,5,2,2,0,0,0,0,0,0,0,0,1,	8.0	0.7694887058500698	1	109.0	109	0	109.0	3	36.333332	62	632	8	707	27.098585	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3611954438270567	1	0.3611954438270567,	0.48496425700308393	12.339303	3.5939748	4.6618433	0.0	0.0	0.0
1116	108	1200	0	108	22.22222137451172	0,0,0,0,0,0,0,1,6,8,3,0,2,1,2,2,6,8,6,6,4,0,0,0,0,1,1,16,8,6,1,2,1,1,6,2,3,2,2,0,0,0,0,0,1,	8.0	0.7675063067596901	1	108.0	108	0	108.0	4	27.0	60	632	1	727	27.141603	0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3693704861111111	1	0.3693704861111111,	0.37201026720192143	13.764453	4.915831	3.6034224	0.0	0.0	0.0
1117	109	1211	0	109	22.220184326171875	0,0,0,0,0,0,0,1,7,7,2,2,0,4,1,2,5,9,3,8,3,1,0,1,0,1,4,11,10,7,1,1,0,1,4,6,1,1,3,1,1,	8.0	0.7669131779470422	1	109.0	109	0	109.0	4	27.25	61	632	1	728	27.207535	0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3655116428608932	1	0.3655116428608932,	0.002924570462215892	13.739378	5.114638	3.6314156	0.0	0.0	0.0
1118	108	1214	0	108	22.481481552124023	0,0,0,0,0,0,0,0,9,6,2,2,2,2,1,1,5,7,5,7,3,2,1,0,1,0,2,13,7,8,3,1,0,1,1,7,1,3,1,2,1,0,0,0,1,	8.0	0.7687559937201655	1	108.0	108	0	108.0	3	36.0	61	632	8	707	26.627054	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3635676172278932	1	0.3635676172278932,	0.4722229070212116	11.962122	4.003397	5.1119165	0.0	0.0	0.0
1119	108	1221	0	108	22.61111068725586	0,0,0,0,0,0,0,0,9,6,3,0,3,0,2,2,4,9,2,11,1,2,1,0,0,1,2,11,6,11,1,1,1,3,4,2,3,1,2,3,0,0,0,0,0,0,0,0,0,1,	8.0	0.7701164021680342	1	108.0	108	0	108.0	4	27.0	60	632	1	729	27.507574	0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3656734688675721	1	0.3656734688675721,	-0.026444464058986927	13.858277	5.074591	3.5119524	0.0	0.0	0.0
1120	109	1234	0	109	22.642202377319336	0,0,0,0,0,0,0,0,7,7,4,2,0,2,0,3,4,8,9,6,2,1,0,1,0,1,1,11,7,10,1,1,1,7,1,2,2,0,2,3,2,0,0,0,0,0,0,0,0,1,	8.0	0.7713371305765997	1	109.0	109	0	109.0	4	27.25	60	632	1	730	28.052034	0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3687317600456014	1	0.3687317600456014,	0.12671587720695354	13.783007	5.1380634	3.3890417	0.0	0.0	0.0
1121	109	1252	0	109	22.972476959228516	0,0,0,0,0,0,0,0,5,10,3,1,0,2,0,4,4,8,8,7,2,1,0,1,0,1,0,7,7,13,2,2,1,3,4,1,3,1,1,1,4,0,0,0,0,1,0,0,1,	8.0	0.7702069660550542	1	109.0	109	0	109.0	3	36.333332	60	632	7	707	26.950573	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.37019458961508234	1	0.37019458961508234,	0.47813607551708925	11.80665	4.3210115	4.626423	0.0	0.0	0.0
1122	109	1265	0	109	23.211009979248047	0,0,0,0,0,0,0,0,8,7,2,1,1,2,1,2,6,7,2,8,6,2,0,0,0,1,1,5,8,14,3,1,0,1,4,4,3,1,0,1,4,1,0,0,0,0,1,0,1,	8.0	0.7678641311325058	1	109.0	109	0	109.0	5	21.8	42	711	7	707	15.023315	0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,	0.0	0.2905113343436079	1	0.2905113343436079,	0.41548592970692094	10.210833	4.509191	5.5442257	0.0	0.0	0.0
1123	109	1261	0	109	23.137615203857422	0,0,0,0,0,0,0,1,9,4,3,1,1,0,2,3,7,6,4,5,7,1,0,0,2,1,3,3,14,8,3,1,0,0,2,4,3,1,2,1,4,1,0,0,0,1,0,0,1,	8.0	0.769586850320444	1	109.0	109	0	109.0	6	18.166666	42	711	1	733	15.144856	0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.32486678686716286	1	0.32486678686716286,	0.007379830332795212	11.220695	6.220085	4.05023	0.0	0.0	0.0
1124	110	1274	0	110	23.163637161254883	0,0,0,0,0,0,0,1,8,6,1,2,1,1,0,3,7,7,4,5,7,1,3,0,0,1,2,3,13,4,9,1,0,2,0,1,6,2,1,4,1,1,0,0,1,0,0,1,	8.0	0.769425385242525	1	110.0	110	0	110.0	6	18.333334	42	711	1	734	15.409953	0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.33948779970870135	1	0.33948779970870135,	0.5101735807375446	11.249006	6.458693	3.228927	0.0	0.0	0.0
