step	id	x	y	degree	com_id	cos_score	com_size	cc_size	metadata	color
210.0	_h5_4339	38724.96	31182.46	0.0	120285	1.0	1.0	1.0	regular	#707070
210.0	_h5_4338	19985.2	21740.72	3.0	195	0.7	23.0	4.0	regular	#FFBF00
210.0	_h5_4310	20010.01	21761.64	2.0	195	0.7	23.0	4.0	regular	#FFBF00
210.0	_h6_202	17804.17	16627.16	14.0	91608	0.45	78.0	166.0	regular	#6C3082
210.0	_h5_4448	27352.66	26262.31	3.0	78	0.35	86.0	94.0	regular	#91A3B0
210.0	_h5_3792	27567.94	26301.79	2.0	78	0.3	86.0	94.0	regular	#91A3B0
210.0	_h5_4347	27202.35	26243.49	3.0	78	0.35	86.0	94.0	regular	#91A3B0
210.0	_h5_4324	27269.55	26244.6	2.0	78	0.3	86.0	94.0	regular	#91A3B0
210.0	_h5_4333	26080.2	23070.35	9.0	78	0.55	86.0	15.0	regular	#91A3B0
210.0	_h5_4365	26096.2	23123.1	9.0	78	0.5	86.0	15.0	regular	#91A3B0
210.0	_h5_4332	26164.86	24154.32	9.0	78	0.8	86.0	94.0	regular	#91A3B0
210.0	_h5_4209	26119.73	23941.02	6.0	78	0.75	86.0	94.0	regular	#91A3B0
210.0	_h5_4280	26156.1	24122.23	10.0	78	0.8	86.0	94.0	regular	#91A3B0
210.0	_h5_4302	25980.93	25598.38	4.0	78	0.4	86.0	94.0	regular	#91A3B0
210.0	_h5_4331	15850.09	24723.04	3.0	46722	0.95	12.0	4.0	regular	#FFF8E7
210.0	_h5_3941	22336.25	27930.82	5.0	386	0.95	7.0	7.0	regular	#6D9BC3
210.0	_h5_4116	22209.36	27661.06	3.0	386	0.9	7.0	7.0	regular	#6D9BC3
210.0	_h5_4631	21387.77	24199.89	1.0	85405	-1.55	4.0	4.0	regular	#696969
210.0	_h5_3684	19221.47	23323.98	10.0	83144	0.95	17.0	19.0	regular	#00FFFF
210.0	_h5_4330	32242.29	22006.77	6.0	86696	0.85	17.0	18.0	regular	#FBCEB1
210.0	_h5_4669	37811.29	16783.04	2.0	116549	0.95	3.0	3.0	regular	#E0B582
210.0	_h5_4337	14921.72	25175.7	3.0	114721	0.85	23.0	23.0	regular	#CB6D51
