	step	com_id	timeMeanSpeed_mean	timeMeanSpeed_std	timeMeanSpeed_amin	timeMeanSpeed_amax	com_size	degree_mean	degree_std	degree_amin	degree_amax	num_stops	num_stops_mean	num_stops_amin	num_stops_amax	y_amin	y_amax	x_amin	x_amax	speed_mean	speed_std	speed_amin	speed_amax	congested	range	num_stops_count
55	36	1	18.6115	0.4594077995809436	17.4	18.96	20	13.2	2.7644357947251903	9	17	0	0.0	0	0	7739.29	8096.5	15682.84	16203.6	18.485	0.8041635078566898	15.78	19.35	0	631.4981882000931	631.4981882000931
56	36	21	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
57	37	1	18.585714285714285	0.5010346437979202	17.2	18.97	21	13.333333333333334	2.816617356570348	9	17	0	0.0	0	0	7730.44	8126.86	15666.42	16234.88	18.529047619047624	0.6291494636562233	17.14	19.33	0	693.0336124604629	693.0336124604629
58	37	22	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
59	38	1	18.58909090909091	0.5473129955989126	16.97	19.18	22	13.181818181818182	2.9862600217912902	8	17	0	0.0	0	0	7721.56	8123.94	15649.95	16236.52	18.63181818181818	0.5830922198046031	16.71	19.41	0	711.3185146613288	711.3185146613288
60	39	1	18.578181818181815	0.5380089958855433	16.76	19.19	22	13.545454545454545	2.840645009370947	9	17	0	0.0	0	0	7712.46	8107.34	15633.04	16216.29	18.547272727272727	0.5829414886768708	16.93	19.42	0	704.3513163897687	704.3513163897687
61	39	23	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
62	40	1	18.597391304347823	0.5533223406371984	16.56	19.21	23	13.782608695652174	2.9069903483457757	9	17	0	0.0	0	0	7702.95	8126.95	15614.72	16234.99	18.716086956521735	0.5277459713506677	17.19	19.41	0	751.3393859634942	751.3393859634942
63	40	24	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
64	41	1	18.653750000000002	0.5027819347520848	16.82	19.35	24	13.583333333333334	3.0060325820020597	9	17	0	0.0	0	0	7694.63	8123.73	15597.99	16236.26	18.765000000000004	0.6046989908748789	16.54	19.42	0	769.10038545043	769.10038545043
