step	id	x	y	degree	com_id	cos_score	com_size	cc_size	metadata	color
20.0	2.183	789.14	231.75	12.0	46	0.75	23.0	120.0	regular	#E5CCC9
20.0	2.187	531.72	231.75	14.0	46	0.75	23.0	120.0	regular	#E5CCC9
20.0	1.185	582.19	235.05	13.0	46	0.75	23.0	120.0	regular	#E5CCC9
20.0	2.184	718.71	231.75	14.0	46	0.75	23.0	120.0	regular	#E5CCC9
20.0	0.186	608.08	238.35	13.0	46	0.75	23.0	120.0	regular	#E5CCC9
20.0	0.187	552.17	238.35	14.0	46	0.75	23.0	120.0	regular	#E5CCC9
20.0	1.189	171.81	235.05	10.0	46	0.75	23.0	120.0	regular	#E5CCC9
20.0	0.189	302.79	238.35	9.0	46	0.75	23.0	120.0	regular	#E5CCC9
20.0	2.188	357.28	231.75	11.0	46	0.75	23.0	120.0	regular	#E5CCC9
20.0	2.189	171.96	231.75	10.0	46	0.75	23.0	120.0	regular	#E5CCC9
20.0	1.184	660.65	235.05	15.0	46	0.75	23.0	120.0	regular	#E5CCC9
20.0	1.156	3638.46	235.05	6.0	61	0.9	15.0	120.0	regular	#228B22
20.0	1.183	729.13	235.05	15.0	46	0.75	23.0	120.0	regular	#E5CCC9
20.0	0.156	3694.07	238.35	4.0	61	0.9	15.0	120.0	regular	#228B22
20.0	1.155	3716.42	235.05	4.0	61	0.9	15.0	120.0	regular	#228B22
20.0	1.157	3585.54	235.05	6.0	61	0.9	15.0	120.0	regular	#228B22
20.0	1.158	3453.97	235.05	7.0	61	0.95	15.0	120.0	regular	#228B22
20.0	0.157	3530.22	235.05	8.0	61	0.95	15.0	120.0	regular	#228B22
20.0	0.158	3479.01	238.35	6.0	61	0.95	15.0	120.0	regular	#228B22
20.0	1.159	3365.82	235.05	6.0	61	0.95	15.0	120.0	regular	#228B22
20.0	0.160	3207.44	235.05	6.0	61	0.95	15.0	120.0	regular	#228B22
20.0	0.159	3334.72	238.35	7.0	61	1.0	15.0	120.0	regular	#228B22
20.0	1.160	3264.58	235.05	6.0	61	0.95	15.0	120.0	regular	#228B22
20.0	2.155	2945.16	-1.65	6.0	95	0.95	9.0	120.0	regular	#FD6C9E
20.0	2.157	2813.6	-1.65	5.0	95	0.95	9.0	120.0	regular	#FD6C9E
20.0	2.158	2770.36	-1.65	5.0	95	0.95	9.0	120.0	regular	#FD6C9E
20.0	2.153	3034.27	-1.65	5.0	95	0.95	9.0	120.0	regular	#FD6C9E
20.0	2.154	2994.93	-1.65	6.0	95	0.95	9.0	120.0	regular	#FD6C9E
20.0	2.156	2907.81	-1.65	6.0	95	1.0	9.0	120.0	regular	#FD6C9E
20.0	2.152	3107.76	-1.65	6.0	95	0.95	9.0	120.0	regular	#FD6C9E
20.0	2.151	3146.71	-1.65	4.0	95	0.9	9.0	120.0	regular	#FD6C9E
20.0	2.150	3279.34	-1.65	4.0	95	0.9	9.0	120.0	regular	#FD6C9E
20.0	2.159	2675.73	-1.65	4.0	6	1.0	6.0	120.0	regular	#77B5FE
20.0	2.160	2584.51	-1.65	4.0	6	0.95	6.0	120.0	regular	#77B5FE
20.0	2.161	2478.72	-1.65	4.0	6	0.95	6.0	120.0	regular	#77B5FE
20.0	2.148	3447.51	-1.65	4.0	99	0.65	5.0	120.0	regular	#CC6666
20.0	2.149	3393.06	-1.65	3.0	99	0.6	5.0	120.0	regular	#CC6666
20.0	2.146	3644.05	-1.65	3.0	99	0.65	5.0	120.0	regular	#CC6666
20.0	2.147	3571.67	-1.65	4.0	99	0.65	5.0	120.0	regular	#CC6666
20.0	1.187	383.66	235.05	9.0	46	0.75	23.0	120.0	regular	#E5CCC9
20.0	1.188	279.68	235.05	9.0	46	0.75	23.0	120.0	regular	#E5CCC9
20.0	1.186	537.18	235.05	14.0	46	0.7	23.0	120.0	regular	#E5CCC9
20.0	2.185	652.94	231.75	15.0	46	0.75	23.0	120.0	regular	#E5CCC9
20.0	2.186	612.66	231.75	13.0	46	0.75	23.0	120.0	regular	#E5CCC9
20.0	0.188	511.28	238.35	11.0	46	0.75	23.0	120.0	regular	#E5CCC9
20.0	0.190	235.32	238.35	11.0	46	0.7	23.0	120.0	regular	#E5CCC9
20.0	2.145	3723.69	-1.65	2.0	99	0.65	5.0	120.0	regular	#CC6666
20.0	0.182	994.73	238.35	11.0	21	0.85	30.0	120.0	regular	#7B3F00
20.0	0.183	920.65	238.35	10.0	21	0.8	30.0	120.0	regular	#7B3F00
20.0	1.181	964.86	235.05	9.0	21	0.8	30.0	120.0	regular	#7B3F00
20.0	1.182	813.08	235.05	11.0	46	0.75	23.0	120.0	regular	#E5CCC9
20.0	2.182	845.82	231.75	12.0	46	0.75	23.0	120.0	regular	#E5CCC9
