	step	com_id	timeMeanSpeed	timeMeanSpeed	timeMeanSpeed	timeMeanSpeed	com_size	degree	degree	degree	degree	num_stops	num_stops	num_stops	num_stops	y	y	x	x	speed	speed	speed	speed	congested	range	num_stops_count
			mean	std	amin	amax	size	mean	std	amin	amax	sum	mean	amin	amax	amin	amax	amin	amax	mean	std	amin	amax			
																										
1670	512	338	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
1671	513	253	11.547142857142857	1.3321147361731551	9.65	13.61	14	13.285714285714286	3.8913824205360674	8	20	0	0.0	0	0	7727.51	8061.8	14699.89	15173.36	11.787857142857145	3.0076062001108057	3.24	13.81	0	579.5892036606626	579.5892036606626
1672	513	302	14.158545454545457	5.792514779847122	1.23	19.29	55	18.054545454545455	4.469726074207588	7	25	4	0.07272727272727272	0	1	7353.65	8123.81	15037.38	16236.35	14.076545454545453	6.403526290742388	0.9	19.44	4	1425.017714451299	1425.017714451299
1673	513	334	10.428260869565216	5.9218939554270715	1.24	18.91	46	35.5	8.785720738157393	12	49	11	0.2391304347826087	0	1	7174.71	7694.11	14315.09	14967.5	10.352826086956522	6.876340002919345	0.0	19.26	11	833.9155641310452	833.9155641310452
1674	514	253	11.114615384615384	2.610302075062764	5.02	13.59	13	12.76923076923077	3.5155332965247763	8	18	0	0.0	0	0	7744.83	8054.7	14712.17	15161.79	11.345384615384615	3.1488850285580283	5.02	13.87	0	546.0563719067845	546.0563719067845
1675	514	302	14.16309090909091	5.921636996118949	1.37	19.17	55	18.2	4.326490323405164	7	24	5	0.09090909090909091	0	1	7346.16	8107.3	15033.81	16216.24	14.102363636363638	6.411313485243148	0.91	19.37	5	1406.227152525509	1406.227152525509
1676	514	334	10.739148936170206	6.207822144817274	0.96	18.9	47	35.297872340425535	8.732535100856829	13	47	12	0.2553191489361702	0	1	7180.11	7719.22	14301.38	14950.8	10.6631914893617	7.0281419111600405	0.0	19.32	12	844.029577976981	844.029577976981
1677	514	339	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
1678	515	253	11.008461538461539	3.347745127081419	2.8	13.53	13	12.846153846153847	3.804518231571374	8	19	0	0.0	0	0	7735.38	8048.07	14702.16	15150.98	11.160769230769231	3.8736061182023085	2.8	13.7	0	547.0049620433068	547.0049620433068
1679	515	302	14.051964285714286	5.747944271142144	1.41	19.24	56	18.303571428571427	4.588204809794717	7	26	5	0.08928571428571429	0	1	7338.32	8126.39	15028.25	16234.31	13.979821428571427	6.270749843830173	1.35	19.32	5	1440.706440778273	1440.706440778273
1680	515	334	10.89173913043478	6.5867092793317354	1.32	19.19	46	35.45652173913044	8.453024499456145	12	44	12	0.2608695652173913	0	1	7176.39	7708.77	14299.77	14932.33	10.854130434782606	6.997035110542483	0.0	19.27	12	826.7772481146294	826.7772481146294
1681	515	340	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
1682	516	253	11.493076923076924	2.827732851052778	4.21	13.52	13	13.23076923076923	4.044622894532241	8	21	0	0.0	0	0	7724.89	8041.92	14693.45	15140.95	11.666153846153845	3.1494960931910416	4.21	13.86	0	548.4197944093555	548.4197944093555
1683	516	302	14.099649122807017	5.595440415741675	1.31	18.99	57	18.12280701754386	4.836875376575388	7	26	5	0.08771929824561403	0	1	7330.38	8124.36	15020.5	16237.04	14.01245614035088	6.228912792288459	1.16	19.21	5	1452.712570331792	1452.712570331792
1684	516	334	10.792888888888887	6.691507039871248	0.76	18.98	45	36.022222222222226	8.337998694064556	11	46	14	0.3111111111111111	0	2	7182.59	7697.92	14318.23	14914.35	10.75	7.032761322423919	0.0	19.43	14	787.9873497081034	787.9873497081034
1685	517	253	11.530833333333332	3.422645065212617	3.22	13.4	12	12.666666666666666	3.60134654951408	8	19	0	0.0	0	0	7736.47	8037.98	14707.97	15128.21	11.619166666666665	3.4660468924418915	3.22	13.78	0	517.2136286874113	517.2136286874113
1686	517	302	14.123859649122808	5.455445757087248	1.5	19.27	57	18.17543859649123	4.99329123860042	7	26	5	0.08771929824561403	0	1	7322.32	8108.38	15002.09	16217.5	14.095263157894736	6.213885403232934	1.27	19.42	5	1447.4500998998205	1447.4500998998205
1687	517	334	10.963695652173913	6.880963549676791	0.4	19.03	46	35.91304347826087	8.544851827482042	11	48	16	0.34782608695652173	0	2	7195.54	7714.06	14302.25	14895.76	10.933260869565217	7.070090696997323	0.0	19.28	16	788.1098340333032	788.1098340333032
1688	518	253	11.4275	2.9232862112231266	4.7	13.74	12	13.0	4.0451991747794525	9	22	0	0.0	0	0	7726.57	8033.32	14699.12	15120.62	11.624166666666666	3.0873656270599996	4.7	13.87	0	521.3039540421692	521.3039540421692
1689	518	302	13.998070175438595	5.444028654864661	1.32	18.94	57	18.228070175438596	5.000062656249024	7	26	6	0.10526315789473684	0	1	7314.68	8106.26	14991.04	16203.55	13.969649122807017	6.168557936628618	0.93	19.39	6	1448.0260344689925	1448.0260344689925
1690	518	334	10.854545454545459	7.031611166904554	0.89	19.44	44	36.79545454545455	7.908134009329491	11	49	16	0.36363636363636365	0	2	7188.07	7702.96	14357.5	14877.08	10.794545454545455	7.2912564567992035	0.0	19.44	16	731.4882695573459	731.4882695573459
1691	518	341	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
1692	519	253	10.921000000000001	2.7565858512942265	5.65	13.65	10	11.6	3.062315754094894	8	17	0	0.0	0	0	7765.71	8030.36	14739.9	15115.8	10.921000000000001	3.108352368127594	5.65	13.65	0	459.717774835822	459.717774835822
1693	519	302	14.051551724137926	5.459512799330141	1.37	19.34	58	18.17241379310345	5.1610482106631075	6	26	7	0.1206896551724138	0	1	7306.92	8126.95	14977.88	16234.99	13.949310344827591	6.201449423693445	0.96	19.41	7	1500.9246326847997	1500.9246326847997
1694	519	334	10.939782608695651	6.952479490282728	1.08	19.05	46	36.84782608695652	8.406260606911038	10	50	19	0.41304347826086957	0	2	7183.17	7744.36	14338.29	14860.3	10.998260869565216	7.260308932621359	0.0	19.3	19	766.4389448612316	766.4389448612316
1695	519	342	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
1696	520	253	10.32125	3.509820660864113	2.96	13.5	8	10.375	1.8468119248354136	8	13	0	0.0	0	0	7825.01	8028.81	14807.0	15113.27	10.319999999999999	4.243240001966157	2.96	13.7	0	367.8800795096146	367.8800795096146
1697	520	302	14.046779661016952	5.442065226857562	1.44	19.4	59	18.135593220338983	5.315746378055984	6	26	7	0.11864406779661017	0	1	7299.72	8124.35	14962.89	16237.02	13.964745762711866	6.209105759350589	0.99	19.42	7	1517.702834483748	1517.702834483748
1698	520	334	11.174166666666665	6.9208509602638015	0.92	19.18	48	36.1875	9.01926130390317	10	49	20	0.4166666666666667	0	2	7179.15	7800.61	14320.11	14847.64	11.207708333333336	7.173916773323155	0.0	19.41	20	815.1689594801796	815.1689594801796
1699	521	253	11.816666666666668	2.6446070911699984	6.76	13.63	6	10.0	1.5491933384829668	8	12	0	0.0	0	0	7851.03	7998.93	14836.84	15065.03	11.816666666666668	2.6514046591696823	6.76	13.84	0	271.92845768694457	271.92845768694457
1700	521	302	13.861833333333333	5.689003812490465	1.1	19.08	60	17.833333333333332	5.358872467627289	6	26	6	0.1	0	1	7292.24	8115.55	14945.41	16217.1	13.783333333333335	6.358844812120577	1.08	19.4	6	1514.93723044884	1514.93723044884
1701	521	334	11.094285714285716	7.029711053805837	0.54	18.98	49	36.04081632653061	9.440513721176824	10	48	19	0.3877551020408163	0	2	7175.37	7816.16	14302.61	14835.16	11.128775510204079	7.2541464098854895	0.0	19.25	19	833.1994518721189	833.1994518721189
1702	522	253	7.96	0.6646803743153444	7.49	8.43	2	11.5	0.7071067811865476	11	12	0	0.0	0	0	7845.77	7855.34	14830.22	14848.2	7.96	0.6646803743153444	7.49	8.43	0	20.368242437678422	20.368242437678422
1703	522	302	13.596833333333333	5.588023358621298	1.49	19.03	60	18.083333333333332	5.237710933147135	6	27	6	0.1	0	1	7285.02	8110.76	14926.85	16203.27	13.556833333333334	6.412035688193472	0.84	19.37	6	1520.2284578312563	1520.2284578312563
1704	522	334	11.068867924528305	7.039526497509869	0.26	18.86	53	34.22641509433962	11.486851194424203	8	49	19	0.3584905660377358	0	2	7186.27	7995.12	14293.42	15052.58	11.082830188679244	7.172287580938629	0.0	19.38	19	1109.307093685062	1109.307093685062
1705	522	343	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
1706	523	302	13.653166666666671	5.785196623430463	1.32	19.34	60	18.1	5.203323579327586	6	26	5	0.08333333333333333	0	1	7277.98	8126.28	14908.69	16234.17	13.651333333333334	6.448267791750295	1.15	19.38	5	1573.693146836447	1573.693146836447
1707	523	334	10.467592592592588	7.072462391820675	0.14	19.27	54	33.148148148148145	11.905932257535914	8	48	21	0.3888888888888889	0	2	7199.33	8012.73	14325.06	15081.06	10.468518518518518	7.195021184073975	0.0	19.33	21	1110.4753756837652	1110.4753756837652
1708	523	344	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
1709	524	302	13.966229508196726	5.533314306373232	1.53	19.4	61	18.049180327868854	5.563051409398134	6	31	5	0.08196721311475409	0	1	7271.03	8123.66	14890.18	16236.17	13.966065573770495	6.213287717649575	1.1	19.42	5	1593.3194899328882	1593.3194899328882
1710	524	334	10.361111111111109	6.9728559067899445	0.86	18.98	54	33.388888888888886	11.898020553090376	8	45	21	0.3888888888888889	0	2	7212.03	8007.41	14306.8	15072.46	10.36074074074074	7.156926412040684	0.0	19.36	21	1104.0220015923596	1104.0220015923596
1711	525	302	13.788666666666662	5.439852149868561	1.2	19.3	60	18.066666666666666	5.262166424603652	6	26	6	0.1	0	1	7263.59	8116.2	14903.57	16216.47	13.788	6.03239919103502	0.85	19.34	6	1565.4552763014337	1565.4552763014337
1712	525	334	10.536727272727266	7.0325615833949575	0.78	19.15	55	33.49090909090909	12.035245657947247	8	45	22	0.4	0	2	7224.63	8001.09	14296.13	15062.23	10.536909090909086	7.304266605192527	0.0	19.35	22	1090.7792359593213	1090.7792359593213
1713	525	345	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
1714	526	302	13.987704918032783	5.256036654312401	1.49	19.34	61	18.311475409836067	5.6555016977764145	6	34	6	0.09836065573770492	0	1	7256.05	8126.26	14885.55	16234.15	13.986557377049188	5.860947842924911	0.98	19.38	6	1604.9882878388867	1604.9882878388867
1715	526	334	10.22452830188679	7.115314622493395	0.38	19.14	53	33.924528301886795	11.941925267734057	8	48	21	0.39622641509433965	0	2	7237.2	7994.45	14313.51	15051.49	10.224716981132074	7.2436007842927195	0.0	19.31	21	1057.3750720061446	1057.3750720061446
1716	526	346	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
1717	527	302	13.960983606557381	5.255927988128577	1.24	19.31	61	17.901639344262296	5.371855415132922	6	27	6	0.09836065573770492	0	1	7249.03	8124.24	14961.74	16236.88	13.952950819672129	5.763773747659394	1.08	19.36	6	1546.600971065258	1546.600971065258
1718	527	334	10.313148148148153	7.2876447068901715	0.17	19.36	54	34.55555555555556	12.074714992013881	8	48	24	0.4444444444444444	0	3	7250.77	7987.23	14300.56	15039.81	10.311481481481483	7.389299864045485	0.0	19.36	24	1043.4864129925213	1043.4864129925213
1719	528	302	13.901451612903225	5.349980495375572	1.31	19.29	62	18.43548387096774	6.423882100213275	6	46	6	0.0967741935483871	0	1	7241.62	8107.64	14784.25	16216.64	13.83548387096774	5.852619891817358	1.0	19.37	6	1673.8374331158923	1673.8374331158923
1720	528	334	10.18288461538462	7.227393785286759	0.17	19.26	52	34.67307692307692	11.854875978455238	8	49	26	0.5	0	3	7263.41	7980.08	14310.82	15028.25	10.232884615384618	7.348433562982151	0.0	19.28	26	1014.0619772972461	1014.0619772972461
1721	529	302	13.82693548387097	5.65398295378321	0.48	19.1	62	18.693548387096776	6.315706960875646	6	45	6	0.0967741935483871	0	1	7233.93	8095.34	14784.13	16202.24	13.725161290322582	5.953113730503812	0.48	19.41	6	1659.2357156835799	1659.2357156835799
1722	529	334	10.035384615384618	7.264255885819313	0.49	18.99	52	34.71153846153846	11.895519898901366	7	50	27	0.5192307692307693	0	3	7276.4	7972.95	14299.58	15016.71	10.115	7.42612703534609	0.0	19.34	27	999.7286328799427	999.7286328799427
1723	529	347	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
1724	530	302	13.968870967741937	5.5256837288793745	1.13	19.3	62	18.161290322580644	5.38727568362528	6	27	5	0.08064516129032258	0	1	7226.65	8126.67	14928.82	16234.65	13.89806451612903	5.8910356568708275	0.98	19.3	5	1585.9470323122398	1585.9470323122398
1725	530	334	9.481923076923076	7.509962021381623	0.05	19.2	52	35.0	11.580917366893848	7	49	32	0.6153846153846154	0	3	7289.21	7965.9	14308.32	15005.31	9.521153846153844	7.624255065854015	0.0	19.35	32	971.4444998042859	971.4444998042859
1726	530	348	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
1727	531	302	13.779999999999994	5.609247548871082	1.22	19.15	63	17.873015873015873	5.487499176257014	6	27	4	0.06349206349206349	0	1	7219.29	8124.16	14918.13	16236.79	13.73142857142857	5.93463314004433	1.12	19.41	4	1599.2666796066264	1599.2666796066264
1728	531	334	9.124615384615383	7.547421962534164	0.0	19.44	52	35.15384615384615	11.605246642054881	7	48	33	0.6346153846153846	0	3	7302.04	7958.92	14298.09	14994.02	9.123653846153847	7.690986838143378	0.0	19.44	33	956.9795709940734	956.9795709940734
1729	532	302	13.57619047619048	5.683183009935885	1.18	19.36	63	18.015873015873016	5.216265081739021	6	27	4	0.06349206349206349	0	1	7211.66	8108.02	14907.05	16217.09	13.531269841269843	6.04159546650137	1.1	19.42	4	1587.3455991686258	1587.3455991686258
1730	532	334	8.65313725490196	7.555444524366802	0.0	19.18	51	34.88235294117647	11.434416572477197	7	46	34	0.6666666666666666	0	3	7314.53	7951.72	14303.96	14982.36	8.65294117647059	7.769861850539595	0.0	19.4	34	930.7188920936346	930.7188920936346
1731	532	349	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
1732	533	302	13.580156249999998	5.67266503035627	1.21	19.21	64	17.890625	5.384036331807413	6	34	4	0.0625	0	1	7204.48	8126.53	14890.01	16234.48	13.533437499999994	5.973447920550067	1.04	19.36	4	1630.2686230802574	1630.2686230802574
1733	533	334	8.061399999999997	7.499517810349889	0.0	19.0	50	34.8	11.39100970242833	7	48	35	0.7	0	3	7328.03	7944.78	14299.54	14971.14	8.062	7.836035024038572	0.0	19.38	35	911.8262567507024	911.8262567507024
1734	533	350	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
1735	534	302	13.498333333333335	5.757118024560383	1.46	19.28	66	18.439393939393938	7.142782883396871	6	48	4	0.06060606060606061	0	1	7196.73	8123.82	14796.95	16236.37	13.571969696969699	5.9751313393217105	1.04	19.42	4	1712.14070814872	1712.14070814872
1736	534	334	7.801874999999998	7.592166359254503	0.0	19.42	48	34.9375	11.504682210559205	7	48	38	0.7916666666666666	0	3	7343.39	7937.58	14301.77	14959.49	7.633541666666666	7.866442460029208	0.0	19.42	38	886.3731463102878	886.3731463102878
1737	535	302	13.286969696969699	5.805864136224538	1.13	19.08	66	18.71212121212121	8.041747134155424	6	51	4	0.06060606060606061	0	1	7188.92	8108.75	14794.37	16216.0	13.391969696969689	6.095090639749353	1.07	19.4	4	1693.2569461838914	1693.2569461838914
1738	535	334	7.368085106382975	7.396635439082179	0.0	19.38	47	35.12765957446808	11.631323939141376	7	48	40	0.851063829787234	0	3	7344.78	7930.14	14298.77	14948.41	7.196382978723404	7.65718515244567	0.0	19.41	40	874.4589522670575	874.4589522670575
1739	536	302	12.836617647058823	6.004826071597055	1.16	19.39	68	19.83823529411765	9.516067001008922	7	52	4	0.058823529411764705	0	1	7183.63	8109.25	14785.42	16201.53	12.81279411764706	6.4668940722772374	1.01	19.43	4	1691.7860138031645	1691.7860138031645
1740	536	334	7.077272727272727	7.677968288562354	0.0	19.36	44	34.52272727272727	11.298258018361569	7	46	40	0.9090909090909091	0	3	7341.63	7922.52	14300.8	14937.46	7.0775	7.795865071260683	0.0	19.36	40	861.8405581660684	861.8405581660684
1741	536	351	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
1742	537	302	12.737428571428572	6.004915784736752	1.34	18.96	70	20.242857142857144	10.006426506429328	7	52	5	0.07142857142857142	0	1	7179.78	8126.79	14762.74	16234.8	12.628285714285719	6.4489666561145205	0.78	19.36	5	1750.3681280519247	1750.3681280519247
1743	537	334	6.5119047619047645	7.492298887848428	0.0	18.81	42	34.42857142857143	11.03020875715781	7	42	41	0.9761904761904762	0	3	7355.42	7914.74	14313.65	14926.29	6.6292857142857144	7.7101008796845765	0.0	19.39	41	829.5580944093073	829.5580944093073
1744	537	352	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
1745	538	302	12.731714285714283	6.284283356794843	0.7	19.31	70	19.714285714285715	9.55251367956852	7	52	7	0.1	0	1	7175.89	8124.01	14784.28	16236.61	12.691	6.635772215692058	0.7	19.39	7	1734.414588067109	1734.414588067109
1746	538	334	6.663953488372093	7.409429365450126	0.0	19.4	43	34.46511627906977	11.095577920546507	7	44	44	1.0232558139534884	0	4	7345.75	7907.27	14299.3	14915.57	6.6646511627906975	7.664916161078846	0.0	19.4	44	833.7226297156633	833.7226297156633
1747	539	302	12.48691176470588	6.276147753117676	0.56	19.14	68	18.705882352941178	7.8265884821890745	7	47	7	0.10294117647058823	0	1	7183.06	8110.81	14784.14	16217.01	12.435441176470594	6.651347396619567	0.56	19.37	7	1706.9963384260677	1706.9963384260677
1748	539	334	6.866818181818183	7.736851644016586	0.0	19.4	44	35.27272727272727	11.194607581359618	7	52	48	1.0909090909090908	0	4	7341.31	7899.94	14300.63	14905.07	6.884772727272727	7.88433846117743	0.0	19.4	48	823.0523619430295	823.0523619430295
1749	540	302	12.505230769230772	6.177793929594806	1.36	19.3	65	18.123076923076923	6.981018219759592	7	48	5	0.07692307692307693	0	1	7179.07	8109.59	14786.45	16203.04	12.464461538461538	6.602676784543808	1.08	19.39	5	1694.8730626510062	1694.8730626510062
1750	540	334	6.4340909090909095	7.698966804189276	0.0	19.42	44	35.75	10.757636552052059	7	50	50	1.1363636363636365	0	4	7342.51	7892.35	14297.52	14894.21	6.433409090909091	7.765533553055859	0.0	19.42	50	811.3956998283875	811.3956998283875
1751	540	353	15.91	3.945655839020927	13.12	18.7	2	24.5	0.7071067811865476	24	25	0	0.0	0	0	7261.53	7455.99	14935.48	14980.88	15.875	3.9951533137040016	13.05	18.7	0	199.6893878001532	199.6893878001532
1752	540	354	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
1753	541	302	12.729666666666667	6.361413063006689	1.57	19.39	60	18.0	7.206400168588371	8	50	6	0.1	0	1	7386.23	8126.32	14786.3	16234.22	12.548166666666667	6.784874626738875	0.76	19.39	6	1626.101329714726	1626.101329714726
1754	541	334	6.089069767441857	7.510126754986832	0.0	19.32	43	36.58139534883721	10.092978601694526	7	50	54	1.255813953488372	0	4	7359.95	7884.64	14356.1	14883.17	6.0888372093023255	7.706764872902348	0.0	19.39	54	743.7085322893643	743.7085322893643
1755	541	353	13.626249999999999	4.282982730694648	5.24	19.43	8	21.875	7.529703086538577	13	37	0	0.0	0	0	7175.18	7452.08	14821.57	15087.96	14.60125	2.701330029554223	12.79	19.43	0	384.2359198461272	384.2359198461272
1756	541	355	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
1757	542	302	13.227543859649126	6.2176394466244504	1.26	19.11	57	17.280701754385966	6.3407817959981205	8	51	7	0.12280701754385964	0	1	7386.93	8124.03	14788.23	16236.63	13.059122807017546	6.63782970144334	0.72	19.39	7	1625.1704433689404	1625.1704433689404
1758	542	334	5.888863636363634	7.379626642068102	0.0	19.27	44	37.15909090909091	10.243416903163146	7	51	56	1.2727272727272727	0	4	7356.48	7876.92	14337.4	14872.13	5.738636363636363	7.593632764518433	0.0	19.27	56	746.1862813667913	746.1862813667913
1759	542	353	13.23777777777778	4.389392833233816	6.63	19.14	9	23.0	11.736694594305503	13	52	0	0.0	0	0	7186.49	7448.08	14819.13	15193.8	14.623333333333335	2.4987847046114067	12.66	19.14	0	456.9539768948292	456.9539768948292
1760	542	356	12.94	0.0	12.94	12.94	2	19.5	3.5355339059327378	17	22	0	0.0	0	0	7806.89	7864.6	15438.7	15472.96	13.12	0.11313708498996698	13.04	13.2	0	67.11327513987001	67.11327513987001
1761	543	302	13.652407407407408	6.19785718758345	1.3	19.22	54	16.75925925925926	4.286596860972297	8	23	6	0.1111111111111111	0	1	7483.15	8110.41	15042.25	16216.49	13.5762962962963	6.474343354566246	0.9	19.31	6	1331.2755857447396	1331.2755857447396
1762	543	334	5.9193333333333324	7.407980156560898	0.06	19.22	45	37.84444444444444	10.446738411310175	7	52	57	1.2666666666666666	0	4	7353.01	7867.54	14318.74	14864.79	5.628222222222222	7.572205241686348	0.0	19.37	57	750.274432058031	750.274432058031
1763	543	353	12.167272727272724	4.064512494528943	6.88	18.41	11	24.0	12.312595177297109	13	53	0	0.0	0	0	7199.54	7476.27	14816.58	15182.77	13.363636363636367	3.1177981741199003	8.43	18.41	0	458.9930380735645	458.9930380735645
1764	543	356	13.31	0.0	13.31	13.31	2	20.0	2.8284271247461903	18	22	0	0.0	0	0	7818.43	7875.96	15431.96	15466.12	13.31	0.14142135623744617	13.21	13.41	0	66.90744726859698	66.90744726859698
1765	543	357	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
1766	544	302	13.761428571428572	5.824333415959265	1.43	19.16	56	16.928571428571427	4.242028429278285	8	23	6	0.10714285714285714	0	1	7394.47	8126.5	15040.56	16234.44	13.698035714285712	6.212008435176286	1.05	19.41	6	1400.4347094027635	1400.4347094027635
1767	544	334	5.9251111111111125	7.399146947828213	0.0	19.17	45	37.91111111111111	10.788929979428456	7	53	58	1.288888888888889	0	4	7346.1	7860.39	14303.27	14855.07	5.634222222222222	7.508850683417442	0.0	19.17	58	754.30593534719	754.30593534719
1768	544	353	12.662999999999997	4.082771525977595	7.16	19.18	10	26.2	14.612019405650647	13	54	0	0.0	0	0	7198.79	7472.57	14814.03	15055.32	13.978	2.8892744187194537	10.36	19.18	0	364.93335350444386	364.93335350444386
1769	544	356	13.06	0.0	13.06	13.06	2	19.5	2.1213203435596424	18	21	0	0.0	0	0	7830.06	7887.11	15425.34	15459.21	13.245000000000001	0.40305086527630535	12.96	13.53	0	66.34666080519688	66.34666080519688
1770	544	358	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
1771	545	302	13.936785714285714	5.823548155281555	1.44	19.32	56	16.75	4.469085731190136	8	23	6	0.10714285714285714	0	1	7482.2	8124.28	15032.51	16236.94	13.87	6.185564720305737	0.97	19.4	6	1364.8876698468634	1364.8876698468634
1772	545	334	5.862888888888889	7.273847806985787	0.0	19.42	45	38.31111111111111	10.55036023129547	7	54	58	1.288888888888889	0	4	7354.08	7855.63	14306.42	14848.59	5.602888888888888	7.43256948786348	0.0	19.42	58	738.5801997075201	738.5801997075201
1773	545	353	11.932999999999998	2.4922370584588447	7.22	13.68	10	23.5	11.335784048754634	13	54	0	0.0	0	0	7191.6	7469.53	14811.58	15160.81	13.116999999999999	0.6050353525024709	11.88	14.2	0	446.32575301006256	446.32575301006256
1774	545	356	13.47	0.0	13.47	13.47	2	17.5	2.1213203435596424	16	19	0	0.0	0	0	7841.79	7898.79	15418.41	15452.25	13.61	0.042426406871897054	13.58	13.64	0	66.28835191796527	66.28835191796527
1775	546	302	13.815892857142854	5.866229942114978	1.24	19.38	56	16.803571428571427	4.514299071162222	7	23	4	0.07142857142857142	0	1	7378.99	8108.03	15021.61	16217.1	13.760714285714288	6.177728872811906	1.04	19.4	4	1400.2484285654455	1400.2484285654455
1776	546	334	5.8908695652173915	6.584276160701835	0.18	19.06	46	38.54347826086956	10.92134814986813	6	54	54	1.173913043478261	0	4	7339.78	7852.97	14296.02	14844.97	5.691521739130434	7.019228500623224	0.0	19.06	54	751.4719413258217	751.4719413258217
1777	546	353	12.487499999999999	2.3045033552342074	9.02	15.46	8	20.375	5.902481318419036	12	30	0	0.0	0	0	7184.96	7466.54	14809.13	15032.83	13.622499999999999	0.6972343324060679	12.72	14.91	0	359.62339523451516	359.62339523451516
1778	546	356	13.0	0.11313708498971577	12.92	13.08	2	17.0	1.4142135623730951	16	18	0	0.0	0	0	7852.68	7910.55	15412.53	15445.78	12.795	0.1767766952964761	12.67	12.92	0	66.74203622905124	66.74203622905124
1779	546	359	12.19		12.19	12.19	1	17.0		17	17	0	0.0	0	0	7485.19	7485.19	15300.07	15300.07	12.78		12.78	12.78	0	0.0	0.0
1780	547	302	11.54264705882353	6.927693353850985	1.18	19.0	34	15.558823529411764	4.967721119329223	6	23	5	0.14705882352941177	0	1	7481.43	8106.44	15010.7	16203.28	11.557058823529413	6.996901274920231	0.94	19.38	5	1346.4340149075256	1346.4340149075256
1781	547	334	5.474318181818179	6.014222831629949	0.44	18.33	44	38.68181818181818	10.045877847834664	6	54	56	1.2727272727272727	0	4	7352.42	7849.21	14315.56	14839.86	5.191136363636363	6.369931625316324	0.0	19.13	56	722.2816584269609	722.2816584269609
1782	547	353	13.139999999999999	2.562490975593869	9.49	18.67	11	23.90909090909091	11.657225617225958	12	54	0	0.0	0	0	7181.05	7517.13	14806.62	15162.63	14.256363636363636	2.1238468528934558	12.47	18.58	0	489.5844018144357	489.5844018144357
1783	547	359	15.358	2.9741923273386193	13.08	18.67	5	17.6	1.6733200530681511	15	19	0	0.0	0	0	7478.27	7702.75	15289.3	15614.3	15.4	2.902740084816414	12.81	18.56	0	394.9889497188495	394.9889497188495
1784	547	360	15.718750000000002	2.9103531327216676	12.8	18.75	8	19.5	3.3806170189140663	12	23	0	0.0	0	0	7562.01	7953.25	15294.04	15697.44	15.781250000000002	2.8777145569754605	12.61	19.06	0	561.9611175161494	561.9611175161494
1785	547	361	17.499000000000002	2.344812003835963	13.06	18.93	10	17.8	2.3475755815545347	14	21	0	0.0	0	0	7540.33	8004.52	15477.95	16083.38	17.386	2.3390320885167797	12.92	18.9	0	762.9009378680817	762.9009378680817
